N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
8.86929 10.98585 15.29598 9.5 16.9365 108.22111 333 468 15.67174 15.67174 47 49.714 25.68 0 0 9.632 6.658 10.406 6.614 29.676 16.423 -9 0 0.0103364 0.0055441 0.0104261 0.0055905 0.0110797 0.0059544 0.0112979 0.0059123 -0.1949399 0.6522365 -0.2741663 0.603539 0.010415 0.0055025 3.38e-05 0.0003476 0.0027084 0.0179656 0.9600625 4.02247094971043e-05 4.00651949209901e-05 0.000122212183244316 3.99261415873037e-05 0.00119284537354592 4.01375508196597e-05 0.072092922472067 3.97523620635607e-05 0.57157891441747 4.00833288043063e-05 0.0275963403543281 4.00717215127805e-05 0.327016134873843 4.00047460694952e-05 4.01723210308702e-05 4.01922491955191e-05
20.08042 0.61406 19.3658 9.5 9.09825 38.62602 227 167 29.59762 29.59762 48 5.428 4.333 0 0 1.826 1.463 0.798 1.176 2.804 3.254 -9 0 0.0011633 0.0012083 0.0010147 0.0011801 0.0013051 0.0010789 0.0010153 0.001064 -0.404644 0.9751526 -0.0055507 0.9183161 0.0011254 0.001182 3.64e-05 0.0001225 0.0203957 0.0474349 0.9021047 3.6203818942286e-05 3.6397375143678e-05 3.6181105793581e-05 3.62541686664843e-05 0.000154429184201619 3.63770016073547e-05 0.0128445917838596 3.61583328728383e-05 0.708264470136163 9.97873278262432e-05 0.0109254500175236 3.62458145050766e-05 0.266928399792674 0.000456598665201465 3.62917216541524e-05 3.61637533659665e-05
8.19705 5.34489 20.22903 9.5 10.30423 33.21366 199 83 10.73862 10.73862 49 19.93 13.43 0 0 4.208 3.81 3.294 2.842 12.428 10.298 -9 0 0.0047406 0.0041117 0.0046299 0.0040379 0.0046892 0.0034069 0.0044315 0.0032767 -0.0613453 0.839879 0.0486905 0.828698 0.0047726 0.0040495 8.73e-05 0.0003231 0.0110212 0.0299043 0.9602371 0.000152740751883859 6.61922234517026e-05 6.59138482882569e-05 6.60443948654133e-05 0.00297601955093858 6.64641193775187e-05 0.0982736500257295 6.59901867433154e-05 0.244889541932279 6.5949894020169e-05 0.178013214708653 6.6059648887635e-05 0.474392336360623 0.000707291194085189 6.60601114490507e-05 6.65310487241138e-05
24.31564 28.55805 16.19676 9.5 4.23398 38.55049 300 244 8.38195 8.38195 50 57.766 39.446 0 0 13.924 12.188 13.572 12.217 30.27 18.805 -9 0 0.0110525 0.0072703 0.0107784 0.0066621 0.0131577 0.0094157 0.0129023 0.0089126 -0.3887725 0.8221621 -0.4172044 0.8057944 0.0110191 0.0068939 0.0001036 0.0004233 0.0073289 0.0213773 0.958927 7.33718039726192e-05 7.39139631100953e-05 0.00115905570974056 7.31095261812652e-05 0.000522989183946117 7.33678857442761e-05 0.186828943671219 7.51645190756149e-05 0.354964862459498 7.28831189347729e-05 0.118519821402331 7.39098085872953e-05 0.337269621045681 7.30382864338685e-05 7.30171606926232e-05 7.29304548509998e-05
15.08396 15.54986 13.52417 9.5 18.27037 172.16219 31 261 14.03233 14.03233 51 20.232 14.448 0 0 3.686 3.972 4.562 4.177 11.984 8.991 -9 0 0.004359 0.003053 0.0044406 0.0031001 0.0044169 0.003253 0.0046638 0.0033465 -0.0046344 0.8428742 -0.1384118 0.8356783 0.0044697 0.003056 7e-05 0.0002208 0.0100406 0.027096 0.9449424 3.96742271447081e-05 3.97121549332132e-05 3.95534593851377e-05 3.96851849775719e-05 0.00119507488985002 3.98231810827235e-05 0.0338906788920192 3.95093483782061e-05 0.507760743165535 3.96653042505473e-05 0.0206583975635228 3.9547255687517e-05 0.436058978131813 3.98771159594747e-05 3.95631505307156e-05 3.95169749296466e-05
21.63323 20.61222 15.01448 9.5 8.928 144.25993 254 352 14.56752 14.56752 52 49.216 40.482 0 0 11.664 11.209 12.346 12.025 25.206 19.746 -9 0 0.0083678 0.0059837 0.0084871 0.006031 0.0103942 0.0084135 0.0105865 0.0085628 -0.4317436 0.8098522 -0.4456817 0.8287547 0.0084768 0.0059734 4.93e-05 0.0002765 0.0048162 0.0200298 0.9766905 3.28118559432268e-05 3.29852225031038e-05 3.32902527233476e-05 3.28751135748531e-05 4.76555059251223e-05 3.31557199843842e-05 0.0307961652331742 3.28880434089067e-05 0.662758064869519 3.32028217928907e-05 0.0378721107742686 3.34267085843162e-05 0.2681619718303 3.29515067536218e-05 3.33656585013104e-05 3.30788830428331e-05
15.73573 9.26493 8.21844 9.5 3.71234 169.67908 390 248 21.94363 21.94363 53 30.048 33.874 0 0 6.922 7.732 5.982 7.372 17.144 20.696 -9 0 0.0058836 0.0067949 0.0057994 0.006791 0.0067835 0.0077356 0.0065185 0.0076379 -0.4226914 0.8169501 -0.220997 0.8013812 0.0058737 0.0067512 3.21e-05 0.0002259 0.016464 0.0446159 0.9877388 4.4034909360546e-05 4.41440003771677e-05 0.000532783872722016 4.41336472910915e-05 0.000323751380972027 4.39825271926759e-05 0.0511371773698154 4.43477985478445e-05 0.653589269675893 4.4145702947552e-05 0.0190700291093771 4.40319657796897e-05 0.274906006172541 4.40994690995633e-05 4.40443445553264e-05 4.40180535274385e-05
21.65977 9.49655 28.76291 9.5 16.3903 159.01347 156 176 27.14438 27.14438 54 25.154 26.791 0 0 5.082 6.23 4.234 5.303 15.838 17.313 -9 0 0.0057217 0.0062316 0.0056149 0.0060514 0.0059102 0.006392 0.005669 0.00613 -0.0728009 0.7976848 0.0310959 0.8396882 0.0057129 0.0061413 4.47e-05 0.000307 0.0053675 0.0245182 0.9829705 6.56185326775754e-05 6.5160439294069e-05 6.55261196553302e-05 6.55243019666167e-05 6.52155529172593e-05 6.56000810328786e-05 0.0264278934628614 6.53633508768973e-05 0.662421432854295 6.55602087822279e-05 0.00778970379950294 6.53210965807567e-05 0.294111092457657 6.56726029972523e-05 0.00852933900410218 6.59761348007201e-05
17.9188 22.4186 22.89472 9.5 16.5669 104.82431 25 53 29.51532 29.51532 55 25.36 11.617 0 0 4.276 3.132 4.372 3.017 16.712 9.576 -9 0 0.0060203 0.0035397 0.0061051 0.0037084 0.0059159 0.0029715 0.0059429 0.002988 -0.0019039 0.8036036 0.0174442 0.7778451 0.0061047 0.003571 4.21e-05 0.0003017 0.0038217 0.02175 0.9304357 0.000916944308049771 0.000142972516040004 0.000472491965897245 0.000145053896488339 0.00014171517716294 0.000142168625426499 0.0115471177383081 0.00014586151286519 0.605144329339025 0.000352928652550955 0.00923542379899778 0.000270151005986687 0.353079136784062 0.00370865805144521 0.0144100251093246 0.000145021518369757
23.59345 10.57277 19.93491 9.5 0.65844 13.84103 112 11 7.93743 7.93743 56 6.802 9.088 0 0 2.572 3.425 1.29 2.301 2.94 5.242 -9 0 0.0013799 0.0020025 0.001186 0.0019801 0.0015537 0.0021321 0.0011923 0.001933 -0.2965146 0.9407116 -0.0779977 0.8455745 0.0014135 0.0020074 0.0001306 0.000248 0.068078 0.1133436 0.9333546 5.59315690580512e-05 5.57881525079531e-05 5.60077102752968e-05 5.61311503250814e-05 0.000770879488515805 5.60491553666143e-05 0.348465910049455 5.57532016811557e-05 0.285398986539471 5.6283950595514e-05 0.203458949570774 5.58699426535574e-05 0.161289932460665 5.58769824350061e-05 5.57691690575678e-05 5.58809071623929e-05
10.63595 18.01199 3.85636 9.5 3.3743 192.54353 379 148 25.92116 25.92116 57 21.832 31.362 0 0 4.962 6.677 4.772 7.772 12.098 18.218 -9 0 0.0041729 0.0059284 0.0041563 0.0060645 0.0048087 0.0068271 0.0047551 0.0071511 -0.341033 0.866735 -0.1499526 0.860728 0.0042015 0.0059922 3.7e-05 0.000215 0.0148438 0.0430213 0.990033 3.94354729632139e-05 3.94920621652222e-05 3.94150551250284e-05 3.95378677808334e-05 0.000772185227292647 3.94630150878288e-05 0.0263686382034314 3.95074014952781e-05 0.586161108156188 3.95381060313704e-05 0.0119334329910848 3.94401859928793e-05 0.374330168132867 3.95241487774937e-05 3.96673999096232e-05 3.9446573807823e-05
0.41565 27.38208 27.71298 9.5 6.44976 72.52874 281 417 1.32328 1.32328 58 19.584 8.45 0.022 0.172 0.948 1.559 16.488 7.425 2.126 3.441 -9 0 0.0008766 0.0013727 0.0035847 0.0017585 0.0008665 0.0012133 0.0052467 0.0022633 -0.0061091 0.9203409 -1.1079762 0.8135984 0.0030246 0.0017578 0.0007939 0.0008023 0.1492634 0.1137591 0.4503612 3.61889199020178e-05 3.62294109388417e-05 0.00157017616311477 0.000765866743422277 0.000583381983813997 0.000304823057621466 0.022310323543529 0.00023040214626961 0.785313744875443 0.000277034920056762 0.0166277808051902 0.000609556706341105 0.170787679000664 0.000474383518809699 3.62324898872285e-05 3.61957149961483e-05
18.00388 6.31866 10.07588 9.5 8.0965 113.97866 292 469 4.16148 4.16148 59 44.912 26.059 0 0 10.254 8.181 9.596 5.213 25.062 16.622 -9 0 0.0091845 0.0059663 0.0091054 0.0055166 0.0099545 0.0064757 0.009769 0.0055687 -0.1989003 0.7954906 -0.3022026 0.664172 0.0093503 0.0056893 0.0002054 0.0004547 0.0211461 0.0485057 0.9588308 9.55894119729327e-05 9.58275003128832e-05 0.000826855682329363 9.57491881400991e-05 0.00166661750486239 9.58449344689326e-05 0.175464677814832 9.52504383286718e-05 0.411881760661833 9.55919057397031e-05 0.303878282026806 9.53711125912186e-05 0.105325765416353 9.55032325495978e-05 9.55470461864159e-05 9.57661226934048e-05
14.21651 5.32836 22.08781 9.5 18.38043 184.79152 156 434 0.34596 0.34596 60 41.048 25.454 0.106 0.775 12.692 14.61 14.328 9.293 13.922 14.494 -8.928 1.139 0.0074859 0.0073909 0.0084763 0.005418 0.0075017 0.0071759 0.0079628 0.004677 0.0369349 1.0094305 0.2114262 0.8896041 0.0107871 0.006671 0.002806 0.0026648 0.1819621 0.1455307 0.6116233 0.000480323035691419 0.00016084185389132 0.0119789274225273 0.000160842967707841 0.0119442429949496 0.000160788618094142 0.0523160167555815 0.000160725620500163 0.561784901184087 0.000160873217375762 0.060040454018261 0.000160714171748628 0.300007858800062 0.000160792426446066 0.000160828774267245 0.000160868138809515
12.05483 17.63104 1.91784 9.5 12.12136 156.81734 278 72 18.50431 18.50431 61 19.596 17.768 0 0 4.23 4.747 3.754 4.798 11.612 10.232 -9 0 0.0042014 0.0034322 0.0041688 0.0035142 0.0044654 0.0039418 0.0043312 0.003946 -0.1241943 0.8177074 -0.0716559 0.8373485 0.0042295 0.0034396 4.43e-05 0.0001929 0.0081645 0.0268407 0.9589788 3.92101264250991e-05 3.85845436941956e-05 3.87837163985356e-05 3.91551455098693e-05 0.000523325158596943 3.86634229720616e-05 0.0666214286763518 3.85863842250363e-05 0.705966429804756 3.8616268977823e-05 0.0495334378558081 3.87337941900293e-05 0.176928872047816 3.86410475155354e-05 3.87015026759471e-05 3.88305040868374e-05
15.89712 27.14916 19.39567 9.5 11.46514 123.53203 449 202 17.01046 17.01046 62 56.386 36.591 0 0 13.142 10.656 12.234 10.843 31.01 18.549 -9 0 0.0106166 0.0060935 0.0104149 0.0058887 0.0126193 0.0080705 0.0123262 0.0079947 -0.4352486 0.7290601 -0.3852199 0.7521281 0.010534 0.0059215 1.82e-05 0.0002846 0.0018605 0.0168493 0.9672175 3.3810837732235e-05 3.37462862103026e-05 3.36047641038083e-05 3.36773003435269e-05 0.000391096911515433 3.37344023166292e-05 0.0636200111964055 3.366166401403e-05 0.731523629075938 3.36944708983818e-05 0.0288846265093214 3.38316054405787e-05 0.175209750446204 3.37088321419333e-05 3.37161150673713e-05 3.36995823475061e-05
15.07832 15.72986 18.27399 9.5 1.96062 90.86153 446 347 27.67395 27.67395 63 60.342 45.767 0 0 12.372 10.009 12.416 10.618 35.554 28.779 -9 0 0.0120324 0.0098214 0.012011 0.0098501 0.0136149 0.0106015 0.0136132 0.0106504 -0.4139532 0.700361 -0.3678752 0.7066169 0.0120385 0.0097945 1.68e-05 0.0003703 0.0068768 0.0295117 0.987511 3.23594582458507e-05 3.22566811201808e-05 3.22155999769851e-05 3.24693542641491e-05 0.00023254200203252 3.21831865543901e-05 0.0289450918500922 3.19286217654854e-05 0.462612339386639 3.24036886700419e-05 0.0302337706463254 3.21541063246603e-05 0.477621504479826 3.2179781766432e-05 3.23576099048698e-05 3.22435464917722e-05
1.86168 29.89255 13.63653 9.5 1.31492 27.46672 201 266 7.18791 7.18791 64 11.648 12.608 0 0 1.708 2.461 4.442 4.234 5.498 8.273 -9 0 0.0020438 0.0029702 0.0024343 0.003099 0.0020312 0.0028293 0.0028018 0.0030658 0.0147626 0.8026033 -0.5585093 0.885085 0.0023812 0.0030214 0.0001421 0.0002913 0.0605599 0.1118117 0.944091 6.76487394798857e-05 6.74856883440011e-05 0.000280744019940226 6.73324959499791e-05 0.00186434401382239 6.74463207293458e-05 0.443941936309506 6.73241749175703e-05 0.154839254889283 6.76234315879138e-05 0.210754678621049 6.73007400982665e-05 0.187645096363881 6.72155088805012e-05 6.73518870194367e-05 6.72167955110025e-05
25.15536 0.16038 20.84235 9.5 4.9095 196.95585 334 275 4.76431 4.76431 65 5.536 3.743 0.012 0.109 4.448 3.154 0.398 0.818 0.678 1.243 -9 0 0.0009366 0.0007462 0.0002895 0.0004866 0.0014449 0.000987 0.0003033 0.0004727 -0.9086967 0.9089545 -0.0294798 0.6869397 0.0008006 0.0007285 0.0001875 0.0003382 0.1048482 0.1581064 0.5187823 0.000614850883402068 0.000103128265441867 0.000473859063731831 0.000102696523366408 0.00425352456368571 0.000435500368157237 0.078325847400327 0.00228595123118774 0.428098707698722 0.00254614202580533 0.0653353804094376 0.00290810517279112 0.411816608341302 0.00249362671853474 0.000102748828045247 0.000103322506061388
14.91933 15.19982 21.63425 9.5 2.1167 112.51434 485 224 16.427 16.427 66 46.54 48.504 0 0 10.284 10.158 8.972 10.574 27.284 30.701 -9 0 0.0099117 0.0113128 0.0097146 0.01113 0.0109439 0.0117089 0.0105289 0.0116606 -0.5476643 0.7081091 -0.1900304 0.7991654 0.0098864 0.0111887 7.33e-05 0.0004058 0.0171605 0.0523725 0.9843791 5.8246501657773e-05 5.80722387573876e-05 5.84287700184071e-05 5.82643339390984e-05 5.82976002389007e-05 5.82446139919407e-05 0.156995200055579 5.84801203583549e-05 0.428330510248403 5.79278821708423e-05 0.0856147092835664 5.84853363865684e-05 0.328360809777769 5.81094052455602e-05 5.7756221537507e-05 5.84576103803517e-05
27.93089 21.58745 2.33852 9.5 10.35878 10.64743 39 228 14.45874 14.45874 67 81.262 16.722 0 0 18.71 7.335 18.986 7.768 43.566 9.676 -9 0 0.0145167 0.0028063 0.0144178 0.0027985 0.0175611 0.0036314 0.0176366 0.0037884 -0.6703222 0.4044466 -0.7015271 0.4204039 0.0145379 0.0026834 7.07e-05 0.0003438 0.0024893 0.0123572 0.8176987 5.1000822494838e-05 5.13483076871917e-05 0.000278256525971818 5.11317576988815e-05 0.000419361753124625 5.14497978580303e-05 0.0952438452192475 0.000203134146676658 0.534529590011197 0.000135980877153767 0.0801215944078496 0.000389250882309981 0.288029581654986 0.000342168612007135 5.13224362435809e-05 5.09827874932562e-05
24.43544 23.46079 15.65447 9.5 18.99943 197.75074 15 126 16.2459 16.2459 68 23.734 15.42 0 0 4.144 3.898 4.548 4.147 15.042 10.465 -9 0 0.0055457 0.0042038 0.0055355 0.0041132 0.0055252 0.0042175 0.005612 0.0041641 -0.0069832 0.794125 -0.0596999 0.7955469 0.005601 0.0041028 6.04e-05 0.0002813 0.0067728 0.0249485 0.9542416 6.49458595583921e-05 6.50073033266505e-05 6.4975509834249e-05 6.4891560597655e-05 6.50392509812594e-05 6.49648474588931e-05 0.140518069836371 6.50371555643287e-05 0.557964846497949 6.4812679652533e-05 0.0154939722749389 6.50343361952416e-05 0.282016539552807 6.49261520906471e-05 0.00329204761247562 6.48895701986726e-05
16.76832 11.45217 1.2846 9.5 12.41793 4.48473 92 26 5.26767 5.26767 69 65.956 11.4 0 0 15.316 6.153 13.654 5.663 36.986 8.328 -9 0 0.0129086 0.0026363 0.0127566 0.0026541 0.0147424 0.0027203 0.0142739 0.0028153 -0.4918993 0.4218952 -0.4107844 0.4437238 0.0129026 0.002512 6.99e-05 0.0003667 0.0030438 0.0147685 0.8288875 0.000203077323669846 0.000201238209341696 0.00019831593340634 0.00181259607074707 0.000201892632959978 0.00109193505140432 0.0190902528723213 0.134673649099443 0.263615053626265 0.0655039486976938 0.0182438223423751 0.080066618739812 0.333933383516406 0.0807566870571045 0.00020266395113665 0.000204864875913465
1.87532 4.64577 16.86943 9.5 14.63528 88.42709 1 86 16.04443 16.04443 70 3.832 2.44 0 0 0.632 0.871 1.212 1.323 1.988 1.753 -9 0 0.0007441 0.0006278 0.0008489 0.0006453 0.0007385 0.0005609 0.000902 0.0006207 0.0424365 0.9451782 -0.1249488 0.898787 0.0008665 0.0006579 7e-05 0.0001556 0.0382531 0.0705697 0.7819177 0.00315986780373443 0.000122536601265079 0.0025597501847519 0.000121627265891041 0.00125973545879712 0.000124011702956922 0.0843050745083333 0.00766571662661988 0.471965827757312 0.0160432525104911 0.0968138082262094 0.00905160224962534 0.291103002028894 0.0154570100286444 0.000123628486219731 0.000123548560254811
26.76645 28.54684 28.86324 9.5 0.86574 171.29021 65 99 13.58025 13.58025 71 4.014 14.3 0.008 0.089 1.114 3.967 1.364 4.277 1.528 6.681 -9 0 0.0007709 0.003931 0.0007314 0.0031786 0.0009217 0.004426 0.0009555 0.0040443 -0.1043938 0.7284789 -0.2003503 0.7885898 0.0008155 0.0035065 6.44e-05 0.0001768 0.0841793 0.1566861 0.9845387 5.40913845285539e-05 5.41051541231793e-05 0.00023838254410211 5.41035486157757e-05 0.000286292275722381 5.40896850599455e-05 0.0273880289855075 5.40579645847628e-05 0.455919750407454 5.40923056344635e-05 0.024110028912348 5.40865174401629e-05 0.491516544847333 5.40788715537231e-05 5.40964437089336e-05 5.41701522833077e-05
2.93579 2.93447 10.28416 9.5 15.76946 30.74968 495 371 1.74231 1.74231 72 22.842 8.289 0 0 5.854 3.193 5.14 3.527 11.848 6.63 -9 0 0.0051612 0.0026037 0.0049805 0.0027247 0.0049896 0.0020307 0.0047884 0.0022502 0.0652597 0.8247555 0.1132354 0.8904651 0.0056282 0.0027095 0.0005573 0.0007246 0.0570424 0.0658819 0.7569619 0.00400879636516292 0.000875584182754972 0.0143427747103791 0.00320652924154773 0.0226921847586938 0.00363550804425447 0.279334923887105 0.0101190708629347 0.344273282462198 0.0145457081402549 0.10120285346437 0.0126601745460458 0.178660024615351 0.00996237614840417 0.000240309797836375 0.000239898772706583
14.64208 10.33092 23.60732 9.5 1.15221 124.39928 198 246 4.92994 4.92994 73 20.974 34.068 0.016 0.154 4.752 7.431 5.142 6.912 11.064 22.479 -9 0 0.0042404 0.0082406 0.0042654 0.0080929 0.0044693 0.0081361 0.0045759 0.0079005 -0.2729899 0.9130389 -0.417824 0.865395 0.0044445 0.0081426 0.0001916 0.0004341 0.1034222 0.186222 0.9879406 5.95482646666316e-05 5.97707212314165e-05 0.000638799132690111 5.950203229958e-05 0.00239345601532472 5.95374942020146e-05 0.234227486123558 5.94985335547915e-05 0.387810713442208 5.95190974561765e-05 0.137707816034153 5.95221319427095e-05 0.236626096964113 5.9545342708702e-05 5.9677470394838e-05 5.95111994966885e-05
13.86614 10.01363 0.63893 9.5 10.53639 34.06861 351 258 0.08012 0.08012 74 57.618 18.569 0.822 2.494 28.216 13.85 18.59 11.925 9.99 8.308 -7.658 5.335 0.0100192 0.0042072 0.0077171 0.0044246 0.0107691 0.0046397 0.0080558 0.0044639 -0.2059505 0.6665428 -0.1302475 0.8794132 0.0150231 0.0040533 0.0061549 0.003631 0.2737756 0.1630344 0.1980246 0.00124957969144854 0.000461588936991917 0.0654737032308595 0.000471638348002451 0.0431445261405462 0.000470472547663267 0.0201863879895766 0.000464609269254493 0.537274584137697 0.000464688575294369 0.0413468384202276 0.000467023129441552 0.287113113830671 0.000476243756911157 0.000473991450442292 0.000461010544972001
13.24534 0.15346 24.05018 9.5 2.17873 108.86831 449 259 27.67566 27.67566 75 2.3 2.153 0.002 0.045 1.29 1.309 0.246 0.618 0.762 1.268 -9 0 0.0004219 0.0005051 0.0002851 0.0004681 0.0005784 0.0005489 0.0002841 0.000432 -0.5478842 0.7953199 0.0099328 0.6767709 0.0003907 0.0004953 3.72e-05 0.0001213 0.0418884 0.11955 0.8312358 0.00193845313585586 5.30641110247544e-05 0.000122094719218983 5.34207277639726e-05 0.00244320282555639 5.30462249483589e-05 0.00975470571486166 5.40336203102186e-05 0.613858482242491 0.000110176232301258 0.0155749895857869 9.49152788680598e-05 0.355003984488303 0.000778877530476073 5.34358784314122e-05 5.31176838024678e-05
20.53141 22.41241 16.59106 9.5 11.27318 153.0822 245 229 4.49508 4.49508 76 43.08 38.856 0 0 10.522 10.79 10.252 10.321 22.306 21.355 -9 0 0.0087315 0.0085422 0.0086134 0.007917 0.0098513 0.0098165 0.0096563 0.0092479 -0.2462306 0.8978141 -0.2256597 0.8393879 0.0088795 0.0081556 0.0002071 0.0003797 0.0220903 0.0365557 0.9738193 8.8947633943672e-05 8.88429716653124e-05 0.000570717153510238 8.92652917426587e-05 0.0356628644811461 8.89452951869118e-05 0.0860333735114315 8.9119751044155e-05 0.607749811741958 8.91213144863771e-05 0.0638365261064797 8.9325992178018e-05 0.205256369616001 8.83852112314313e-05 8.90689376831777e-05 8.93149903116735e-05
10.10404 1.84822 14.94874 9.5 19.73785 21.22557 167 279 22.80986 22.80986 77 20.494 8.599 0 0 4.452 3.014 3.228 2.358 12.814 7.092 -9 0 0.0047213 0.0026394 0.0046657 0.0026484 0.0048668 0.0022263 0.0045217 0.0021756 -0.1910814 0.8034106 0.0418112 0.8386296 0.0047457 0.002622 5.22e-05 0.0002668 0.005789 0.023908 0.9125587 0.00066242700413769 0.000100511902323018 0.000100459682246236 0.000100527294310335 0.00167528753573309 9.95639180642067e-05 0.0378939279348404 0.00103638491622818 0.71748001303237 0.0095090122822337 0.0263849025059281 0.0021057048664397 0.185197175514115 0.0121854375660791 0.00536832568131956 0.000100338363631834
18.20065 15.02516 24.70857 9.5 5.07369 27.06232 467 264 15.88435 15.88435 78 72.736 39.96 0 0 13.746 8.94 13.496 9.713 45.494 27.038 -9 0 0.0174392 0.0112401 0.0169897 0.0104524 0.0180644 0.0108314 0.0177634 0.0106056 -0.1770426 0.6719251 -0.1441673 0.680954 0.0172324 0.0107318 1.8e-05 0.0005078 0.0019277 0.0166088 0.9724882 0.000163556179855175 4.31708812152782e-05 4.30597256897355e-05 4.31249378233535e-05 6.16402598906653e-05 4.30862093235544e-05 0.0316449789747875 4.33711577674215e-05 0.587841684606032 4.28671255641913e-05 0.0239393495447735 4.30040390002226e-05 0.354694842992445 4.30949666935994e-05 0.00126616776867948 4.30006304598495e-05
0.8579 1.32052 20.83463 9.5 4.2787 140.21599 138 153 23.95202 23.95202 79 1.508 2.686 0 0 0.374 0.812 0.482 0.894 0.652 1.982 -9 0 0.0002951 0.0007407 0.0003015 0.0007572 0.0002892 0.0006469 0.0003196 0.0006842 -0.0141458 0.6421034 -0.1084156 0.6286603 0.000336 0.0007618 3.77e-05 0.0001279 0.0687683 0.1298618 0.9335514 3.2924392366639e-05 3.2933789902579e-05 3.2933690712178e-05 3.29418448507574e-05 0.000551794609983261 3.29516864616191e-05 0.0173233270522528 3.29179090721125e-05 0.364339089172198 3.29311194223822e-05 0.018709982251272 3.29366918374714e-05 0.59871350111975 3.2947990572123e-05 3.29377067673795e-05 3.29489725790192e-05
