N1 N2 Na Tsplit dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
8.11759 16.97394 18.40664 8 83 99.99 15.257 9.216 6.701 29.38 9.105 58.408 12.959 2.986 6.251 11.1 13.662 0.0094862 0.0043975 0.0174132 0.0052489 0.0093327 0.003913 0.017472 0.0044553 0.0334477 0.7871036 -0.0336303 0.5527492 0.0343403 0.0081072 0.0208906 0.0072133 0.440013 0.1045044 0.1674866 0.00451429160261162 0.720955325071127 0.00179643381776836 0.135913440474079 0.00118556322867272 0.135227559576756 4.07326289908112e-05 4.07441148351284e-05 4.0737028086951e-05 4.07337876128821e-05 4.07352474010484e-05 4.07429667327189e-05 4.07457216201617e-05 4.07401562346432e-05 4.07409715923338e-05 4.07336058782249e-05 0.000325938207192058 0.000325938207192058 0.000990803431942009
13.85007 16.21713 28.9204 8 84 109.326 28.287 5.618 6.879 41.574 16.544 50.46 17.816 11.674 11.532 3.974 14.245 0.0204724 0.0091964 0.0216609 0.0070399 0.021342 0.0101565 0.0219847 0.0069584 -0.0860394 0.7638904 -0.027527 0.6757045 0.0445843 0.0100864 0.0235177 0.0080531 0.3689898 0.1074166 0.406386 0.000578871200043851 0.486144647048147 0.00112565041923837 0.2444491184863 0.000631838499273941 0.266373783764917 2.78503894993505e-05 2.77314693586716e-05 2.7806096713144e-05 5.79247253221214e-05 2.78392335751726e-05 0.000415680955666695 2.76803443097561e-05 2.7847406386549e-05 2.79617351269209e-05 2.77682261203993e-05 0.000640396310093005 0.000640396310093005 0.000993483016169368
18.9711 27.71415 10.68391 8 85 115.272 21.185 0.97 2.051 45.582 12.234 59.576 15.055 9.144 9.353 -7.758 5.284 0.0165613 0.0057187 0.0186962 0.004145 0.0182494 0.0069187 0.021271 0.0044769 -0.324146 0.5296436 -0.4803731 0.419877 0.0276505 0.0058538 0.0100218 0.0040011 0.2256657 0.0735027 0.3605219 0.00212067049455102 0.98239329878664 0.00019506268113349 0.00744128790666911 0.000325870320654825 0.00669857561686326 1.56342540381538e-05 0.000317752475637095 1.55719144176211e-05 1.55747885159122e-05 1.55871187321971e-05 0.000382262820788314 1.55601737682497e-05 1.61133742254693e-05 1.55885432379686e-05 1.55887301274752e-05 0.000794081677424544 0.000794081677424544 0.000994797460892857
23.67132 5.08453 12.72326 8 86 94.002 13.757 8.214 4.875 67.374 12.506 17.822 6.559 0.592 1.836 10.824 12.225 0.0177793 0.0040741 0.0051938 0.0026199 0.0191824 0.0036208 0.0052033 0.0021134 -0.3020456 0.4526059 -0.0560878 0.810552 0.0285535 0.0062503 0.017067 0.0054691 0.4273549 0.0863477 -0.0023314 0.000600698525020801 0.65094605591215 0.0021465294941293 0.160401927122533 0.00195758350312602 0.183599867180658 2.82826693189671e-05 2.82247373001737e-05 2.82560090928818e-05 2.83265281143952e-05 2.82981938759363e-05 9.29352236554578e-05 2.8279078140359e-05 2.82391381389765e-05 2.82432744163563e-05 2.82534103288036e-05 0.000290858010150453 0.000290858010150453 0.000990507142501378
19.10725 22.07734 7.58125 8 87 109.386 14.579 1.044 1.613 49.722 10.353 54.294 10.179 4.326 4.947 -8.118 4.29 0.0142306 0.0037538 0.0149572 0.0035465 0.0154837 0.0037044 0.0166771 0.0035014 -0.3236568 0.471951 -0.4140366 0.4347533 0.0234113 0.0045311 0.0088175 0.0030709 0.2350393 0.0631122 0.1814918 0.00539759544695563 0.803625771772323 0.0533068242986936 0.0768254376507269 0.00103778941288165 0.0518140440632589 5.47854749233109e-05 0.00754234873224136 4.99340439468438e-05 4.95022363683345e-05 4.90692324382418e-05 4.96440573722509e-05 4.92261943209372e-05 4.94635871821406e-05 4.91123049382392e-05 4.94514914291688e-05 0.0078947516954919 0.0078947516954919 0.00106170799024181
1.54881 15.80279 3.01832 8 88 57.124 9.575 8.564 3.683 5.826 3.129 42.734 8.638 0 0 13.288 8.862 0.0016631 0.0011041 0.0109204 0.0024994 0.0016422 0.000882 0.0120454 0.0024347 -0.0231118 0.9491689 -0.3616276 0.4935825 0.0191637 0.0043952 0.012872 0.0040567 0.5055221 0.0899009 0.0570019 0.00248070179669297 0.626740333050191 0.000971758986064274 0.0833149618025938 0.00565669173281338 0.280371831511447 4.61117887558168e-05 4.60837099104773e-05 4.66370983105697e-05 4.60680329943807e-05 4.63005985687483e-05 4.6187823288487e-05 4.62412254382609e-05 4.65946225319377e-05 4.73206306162984e-05 4.61755897820886e-05 0.000370259517664147 0.000370259517664147 0.000991178034706457
11.14143 14.0059 11.60235 8 89 91.842 14.015 5.602 4.818 37.838 9.579 46.148 10.644 2.254 3.152 3.154 12.817 0.0112893 0.0037971 0.0135276 0.0040834 0.0113007 0.002995 0.0136431 0.0032627 -0.0398832 0.6228564 -0.0562776 0.5856124 0.0276282 0.005779 0.0152197 0.0051393 0.3836984 0.0974212 0.0913884 0.00291440295387099 0.454600350511163 0.00319885691659745 0.405306036194113 0.00177012913788488 0.128459764690421 0.000588894638583636 0.000105193379232795 0.00010517296756739 0.000105197940300079 0.000105199683271507 0.000105195564798678 0.000105176333164654 0.00232008163094081 0.00010518530001587 0.000105162158073738 0.00354085694811805 0.00354085694811805 0.00101918501802324
6.6383 26.44387 19.8754 8 90 111.912 15.468 7.604 6.155 22.988 8.482 76.912 14.76 4.408 9.081 8.966 13.791 0.0082425 0.0044916 0.0226017 0.0056852 0.0086906 0.0056241 0.0237565 0.0052618 -0.0588422 0.9051484 -0.2025204 0.456939 0.0352875 0.0077793 0.0198655 0.00699 0.3949465 0.1012052 0.1941265 0.00373686206565273 0.487636551602255 0.00337311515482166 0.327365578533328 0.00264297701738868 0.173965578636187 6.85230888290213e-05 6.84392115273258e-05 6.82797298483485e-05 6.83258321551272e-05 6.81874007073806e-05 0.000663802131129805 6.86153812657333e-05 6.82501505715493e-05 6.83189005215983e-05 6.8595163811259e-05 0.00114257936121846 0.00114257936121846 0.000997795048961408
26.51968 16.37432 27.59514 8 91 82.328 38.107 0.848 2.37 37.99 22.397 27.36 15.582 16.13 9.997 -5.52 7.92 0.0333648 0.0100981 0.0225266 0.0070192 0.0355973 0.0100576 0.0245351 0.0065932 -0.2489647 0.4570884 -0.3162605 0.6196265 0.0453306 0.0096849 0.0173849 0.0061227 0.2463198 0.0804396 0.4642648 5.60534424299213e-05 0.737576471685391 0.000278400278622215 0.165899615814071 0.00136742405197889 0.0933076117408064 5.55678870613508e-05 5.48540394586653e-05 5.56566434904924e-05 5.54974584288436e-05 5.54537980090385e-05 0.00056535016299338 5.56385285664717e-05 0.000505502731680568 5.55036492877477e-05 5.53980877239908e-05 0.00140367691989743 0.00140367691989743 0.00100006081049192
7.64436 12.48511 22.0042 8 92 95.246 16.264 13.884 8.37 29.2 10.75 50.3 13.778 1.862 3.9 17.99 12.843 0.0091505 0.0046124 0.0153143 0.0055395 0.0087769 0.0035727 0.0147175 0.0042354 0.0840437 0.7776602 0.1190637 0.660678 0.0379042 0.0089099 0.0256718 0.0083756 0.5154302 0.113335 0.1048763 0.00029816758464323 0.169415667239047 0.00149280348729194 0.455172180341479 0.00303697507360218 0.370319018818232 2.65195279099924e-05 2.65267440742231e-05 2.65179149933253e-05 2.65180298911421e-05 2.65180993909802e-05 2.65187545245921e-05 2.65166115167541e-05 2.65169707206778e-05 2.65174343145746e-05 2.65173683687056e-05 0.00021216390509253 0.00021216390509253 0.000989842308353722
13.24335 29.47464 28.61992 8 93 83.836 38.322 1.256 3.792 21.638 13.631 44.29 25.143 16.652 10.31 -4.788 10.257 0.0242762 0.0097648 0.0303473 0.0070087 0.0306111 0.0129787 0.0326929 0.0067353 -0.6876191 0.7675725 -0.2869627 0.4518284 0.0462479 0.0101093 0.0189362 0.0068501 0.2663268 0.0888984 0.5689326 0.0144530583028524 0.35930509147588 0.000624402427295299 0.508703717252053 0.00670302781556084 0.06745162365644 0.000140643132449038 0.0305407247306588 0.000140658771040719 0.000140815550921324 0.000140729023100872 0.0110926410358676 0.000140731764838941 0.0001408203926221 0.000140699248025519 0.000140615420393119 0.042489717382256 0.042489717382256 0.00173229645231405
18.83313 15.9147 19.26456 8 94 111.154 26.996 3.524 4.416 52.314 17.206 46.254 14.895 9.062 8.513 -1.12 11.569 0.0205162 0.0074609 0.0177319 0.0056368 0.0212259 0.0076523 0.0181101 0.005379 -0.1205586 0.5619938 -0.0737227 0.617082 0.0363477 0.0083726 0.0172237 0.0063135 0.317543 0.0939091 0.3678025 0.000801664645200312 0.876498488891991 0.000239934549908059 0.0625862482737737 0.000199688883855262 0.0594066861791831 1.86450573976182e-05 5.41044219450073e-05 1.86269233795064e-05 1.86344568024589e-05 1.84918728216816e-05 1.85993588065616e-05 1.89515571277779e-05 6.39771785615332e-05 1.86300902804133e-05 1.8627658966378e-05 0.000230039397592337 0.000230039397592337 0.000989993390469026
28.97113 10.74281 24.7688 8 95 101.484 35.451 2.67 4.129 58.802 26.258 27.41 13.026 12.602 11 -1.508 11.293 0.0303176 0.0093946 0.015587 0.0063555 0.0311477 0.0087868 0.0170717 0.006864 -0.1183 0.4340695 -0.2660706 0.7890724 0.0413631 0.0092142 0.0184108 0.0060352 0.2965697 0.0873799 0.4642435 2.80297314032951e-05 0.307097763582063 0.000253877321197205 0.367187292726089 0.000634441810491141 0.324268830003439 2.80454385387246e-05 2.7736596660787e-05 2.80149765599452e-05 2.79555035832078e-05 2.80540290234925e-05 0.000278952839759939 2.7974086948102e-05 2.73804137416494e-05 2.77590544571592e-05 2.78918860438809e-05 0.000474140271167868 0.000474140271167868 0.000992061683302986
10.59038 1.45211 5.94557 8 96 51.85 9.832 11.948 5.293 34.772 9.124 5.13 2.729 0 0 17.252 7.453 0.0095663 0.0030567 0.0014111 0.0009266 0.0098012 0.0025716 0.001446 0.0007692 -0.1071726 0.6226458 -0.1014777 0.9248725 0.02204 0.0057843 0.0165513 0.0055121 0.5999562 0.1001739 0.0303901 0.00145328938053964 0.0578370127477075 0.00197294876649292 0.410349449810518 0.00168682307783573 0.526328805210834 3.7215111982235e-05 3.71411263565822e-05 3.70687813314456e-05 3.70506049498414e-05 3.68256837644277e-05 3.73103662826706e-05 3.72716354932492e-05 3.72444816732312e-05 3.73419265888836e-05 3.72012876500124e-05 0.000297149942345496 0.000297149942345496 0.000990560350481965
26.6602 29.80109 2.6516 8 97 115.774 12.274 0.152 0.479 54.462 9.043 58.608 9.164 2.552 3.234 -9 0 0.0136085 0.0027353 0.0138675 0.0024698 0.0166726 0.0034393 0.0175932 0.0031244 -0.7228625 0.3947111 -0.8399848 0.3655913 0.0185762 0.0028316 0.0048382 0.0015841 0.1522655 0.0413395 0.2187727 0.00072998754846578 0.751414232265785 0.000974223350135632 0.106464233343515 4.38998575241295e-05 0.139744826612168 4.38962700216606e-05 4.39066110619209e-05 4.45068893461788e-05 4.39137883124826e-05 4.38956324855207e-05 4.39169481288361e-05 4.39005968816206e-05 0.000232833329171045 4.38987169760032e-05 4.39282400215531e-05 0.000540817563770182 0.000540817563770182 0.000992631315749978
23.95282 4.08353 27.66487 8 98 110.748 19.553 12.462 8.912 79.374 19.63 14.934 6.787 3.978 9.754 18.394 13.476 0.0261858 0.0078849 0.004995 0.0033056 0.0257725 0.0064717 0.0063793 0.0059127 0.0418587 0.536199 -0.3636051 1.0076634 0.0439649 0.0110532 0.0283745 0.0093421 0.4804966 0.1026489 0.3763888 0.001447030487321 0.223315282847727 0.00370127888815452 0.383857023056846 0.00142878960981254 0.385705585994935 5.44805469560897e-05 5.45362530382986e-05 5.45244181866721e-05 5.45303753461733e-05 5.45141699126801e-05 5.44851951528674e-05 5.45610519865796e-05 5.44998206422773e-05 5.44131171157902e-05 5.44641668662705e-05 0.000436179321241464 0.000436179321241464 0.000991737994794729
24.81441 8.96396 4.54874 8 99 90.538 11.957 2.65 2.407 58.29 10.244 28.676 7.09 0.922 1.424 -4.97 8.537 0.0142851 0.0027335 0.0081206 0.0026375 0.0166901 0.0029428 0.0083428 0.0021075 -0.572575 0.388149 -0.1193438 0.6769094 0.020493 0.0036523 0.0092901 0.0031073 0.2956478 0.0778116 0.0260556 0.000508615739662941 0.708718103545085 0.000301094016365393 0.0838409621292969 0.000816562871038664 0.205459757666849 2.66227234789147e-05 2.64732187630951e-05 2.65049274947809e-05 2.6478182424894e-05 2.65397019892331e-05 0.000116320845430494 2.64468155071297e-05 2.64959240690298e-05 2.64630477031461e-05 2.65586448421033e-05 0.000301898346318869 0.000301898346318869 0.000990600491036811
29.3632 0.32355 4.31904 8.5 0 77.106 11.33 9.848 3.442 66.098 11.098 1.16 1.142 0 0 16.888 7.768 0.0154016 0.0029261 0.0003275 0.0003879 0.018631 0.0031279 0.000327 0.000322 -0.6974822 0.3674296 -0.0181496 0.8093749 0.0215113 0.0042296 0.0136467 0.0038674 0.4659441 0.0834159 0.0250124 0.000872334899052522 0.551544351251802 0.00895548018921693 0.245290613277112 0.0332950814672415 0.159554140929755 4.87614210458771e-05 4.87742660053869e-05 4.88058646204114e-05 4.87980309567007e-05 4.88382293175868e-05 4.88098729227538e-05 4.87914179164621e-05 4.87949079026717e-05 4.88511815691484e-05 4.87727935628531e-05 0.000390412124271362 0.000390412124271362 0.000991348887696718
20.8682 26.0893 23.25856 8.5 1 80.318 38.107 0.578 1.917 28.848 17.103 36.092 21.331 14.8 8.14 -7.166 6.191 0.0290477 0.0094747 0.0259227 0.0058253 0.0334855 0.0112603 0.0287772 0.0057238 -0.4772477 0.5344493 -0.3945125 0.474213 0.0425757 0.0085079 0.0150905 0.0055406 0.2232573 0.0788042 0.4842001 0.000995454249411234 0.213200017555181 0.00104182029525222 0.327513334508803 0.00418142314062333 0.4518375165015 7.00916356324018e-05 6.96775289292793e-05 7.01317668666246e-05 7.01529403684925e-05 7.0100064291437e-05 0.000600161916467476 7.015571630192e-05 6.97831550118213e-05 7.00828246401553e-05 7.00962007191068e-05 0.00109040757614072 0.00109040757614072 0.000997343285986421
1.94336 4.74984 22.38409 8.5 2 57.65 13.314 32.276 11.913 7.214 3.426 18.16 7.563 0 0 25.438 6.846 0.0020704 0.0012153 0.0051975 0.0027956 0.0020334 0.0009658 0.0051187 0.0021318 0.0127968 0.9282274 -0.0205254 0.8555099 0.0394424 0.0118958 0.0358085 0.0118887 0.8252754 0.0791782 0.0522314 0.0114969485167183 0.736129419148479 0.00229523932962127 0.125041719602945 0.00131823628954949 0.122926835705572 7.89957168226221e-05 7.89643694665054e-05 7.89821315587645e-05 7.8969144071502e-05 8.07619808331158e-05 7.89864138634472e-05 7.89675794693045e-05 7.89950234112601e-05 7.89928371140613e-05 7.89862105044145e-05 0.000633722474369477 0.000633722474369477 0.000993425832417543
24.81307 12.15673 7.09328 8.5 3 103.492 13.853 2.366 2.52 61.756 10.944 37.24 8.942 2.13 3.018 -5.136 8.504 0.0158787 0.0032642 0.0109021 0.00327 0.0180121 0.0032998 0.0110995 0.0027614 -0.470838 0.4279954 -0.0841166 0.56911 0.0237396 0.0042354 0.0103492 0.0035102 0.2819355 0.0756638 0.0791508 0.0102949700069541 0.318922851685748 0.104368214991807 0.28953894019385 0.00788555349103804 0.265867850730497 0.000103497319114612 0.00144081906844343 0.000102782983617041 0.000104966764222228 0.000104620267064352 0.000481104430086953 0.000105936052446327 0.000466814914452839 0.000105477922560758 0.000105599178097501 0.00291115627787448 0.00291115627787448 0.00101343797140107
24.32002 21.00823 4.786 8.5 4 112.238 12.384 0.74 1.288 56.948 9.622 51.626 9.063 2.924 3.395 -8.474 3.246 0.0147978 0.0028549 0.0138576 0.0029758 0.0170216 0.0030799 0.0154634 0.0029552 -0.5141734 0.4330005 -0.4108535 0.4568219 0.0220083 0.0035628 0.0076805 0.0026052 0.2140545 0.0579728 0.1247979 0.00346363113563867 0.486796269214404 0.00155529907997735 0.279183302636711 0.00377510532412474 0.224677395981355 5.47090613969314e-05 5.50651617984123e-05 5.50154718865547e-05 5.53061904801229e-05 5.51243408898726e-05 5.46788259138137e-05 5.46903199371055e-05 5.49835014680228e-05 5.44967958028303e-05 5.49269582157973e-05 0.000439620978748676 0.000439620978748676 0.000991767313777291
28.18046 27.23487 12.53293 8.5 5 104.542 33.162 0.412 1.202 45.878 18.149 46.158 18.549 12.094 7.887 -8.55 3.022 0.0230205 0.0075011 0.0197898 0.0043988 0.0269078 0.0093523 0.0229013 0.0049083 -0.5453233 0.4007648 -0.5306883 0.4632764 0.0306795 0.0065444 0.0092744 0.003429 0.1841702 0.0621405 0.5222778 0.000947123759970157 0.858876554402721 0.000365605043023985 0.0791165755722347 0.000585454423209537 0.0596411002732879 3.01673949994885e-05 3.01668565207231e-05 3.01661445038093e-05 9.55975312196862e-05 3.01632866737543e-05 8.91648433061305e-05 3.01628272122432e-05 7.16637922350043e-05 3.01654683301912e-05 3.01683805516591e-05 0.00040727724927485 0.00040727724927485 0.000991492164075615
15.3192 11.73401 15.62215 8.5 6 102.524 15.446 7.164 6.002 51.19 11.87 40.95 11.005 3.22 4.212 6.6 13.656 0.0156069 0.0046947 0.0125917 0.0044942 0.0154983 0.003933 0.0125483 0.0036416 0.0125499 0.5605465 -0.006832 0.6794406 0.0331839 0.0073155 0.0190846 0.0067148 0.4058956 0.0996303 0.0810953 0.000178487510521859 0.718987858655862 0.000515579034180219 0.161461399598304 0.000418740171725691 0.117833440044911 2.66817413928638e-05 0.000259591745732294 2.66785883352633e-05 2.66795849471761e-05 2.66783089248015e-05 2.66774040242754e-05 2.66768785330389e-05 0.000131470359678319 2.66802585204499e-05 2.66801144061503e-05 0.000551164021885784 0.000551164021885784 0.000992719697465677
23.87033 18.89434 24.15382 8.5 7 88.624 38.709 1.19 3.08 38.73 22.038 33.912 18.452 14.792 9.806 -5.338 8.716 0.0296125 0.0095772 0.0226297 0.0066936 0.0324375 0.0106252 0.0246095 0.0065336 -0.3193554 0.4742274 -0.3157516 0.5668234 0.043133 0.0093355 0.0170119 0.0061958 0.2546209 0.0860656 0.4712604 0.00236979716828821 0.768748594574625 0.00133944196639307 0.125620875737226 0.00140274649298581 0.0992033221820662 4.98914628129843e-05 4.98727582932443e-05 5.00582685577244e-05 5.00354858139345e-05 4.99673327993126e-05 0.000169529411140938 5.00560100836598e-05 0.000745890709639141 5.00441940325901e-05 4.98762452424412e-05 0.00121542288472949 0.00121542288472949 0.000998426600596551
26.93983 10.34761 1.48522 8.5 8 91.27 11.993 1.824 1.85 58.26 10.028 30.766 7.299 0.42 0.854 -7.222 5.881 0.0134913 0.0024227 0.0085249 0.0025177 0.0165401 0.0028506 0.0087904 0.0021057 -0.7304188 0.3589137 -0.1272696 0.6219916 0.0185656 0.0029146 0.0075575 0.0022852 0.2592327 0.064199 -0.0283985 0.00596874640075629 0.752922454919964 0.000856672536084128 0.0972939583855794 0.00132060305906365 0.140365366342911 5.66797193020877e-05 5.63822884693262e-05 5.60229371180202e-05 0.000342057170850692 5.60810906145271e-05 0.000480209232984125 5.62951529642922e-05 5.59604317219606e-05 5.62105475852818e-05 5.62997840307648e-05 0.00115981851559083 0.00115981851559083 0.000997944534359115
26.55128 17.76594 27.65853 8.5 9 76.06 37.878 0.692 2.757 33.344 20.877 26.59 16.5 15.434 8.15 -6.412 7.51 0.0343731 0.009953 0.0233686 0.0067793 0.0371448 0.00995 0.0258835 0.0060817 -0.300163 0.4489218 -0.3950149 0.5946473 0.046691 0.0098385 0.0178201 0.0063773 0.2428149 0.0777559 0.3800925 0.000858295748931088 0.386378168914091 0.000292033624033065 0.198873514153085 0.00108792486103598 0.412049975701455 4.60113603630059e-05 4.59979036845659e-05 4.60042716571103e-05 4.60096544074457e-05 4.60142848460249e-05 4.59974346726894e-05 4.60141236911391e-05 4.60050920361372e-05 4.60102148462082e-05 4.60226571647685e-05 0.000368088001554054 0.000368088001554054 0.000991159644890892
11.83464 23.16074 29.98375 8.5 10 82.716 42.309 3.43 6.018 23.512 15.98 44.324 27.595 11.45 8.721 4.356 14.652 0.0224475 0.0100542 0.0286222 0.0075083 0.0276717 0.0136479 0.0295315 0.0071621 -0.5370998 0.9002749 -0.1091682 0.5305951 0.0482516 0.0103109 0.0227168 0.0075122 0.3199683 0.1017623 0.4971238 0.00061942690442541 0.025899842637574 0.0021058358849909 0.567568971507564 0.00383155838272428 0.399099306748476 4.90539226623458e-05 0.000323730946829918 4.90533336321953e-05 4.90714068313204e-05 4.90990862859477e-05 0.000158823631727974 4.90551845051383e-05 4.90591816542254e-05 4.90579047823458e-05 4.9053335334211e-05 0.000777022928812209 0.000777022928812209 0.000994651428295557
24.64254 19.01326 13.11612 8.5 11 110.478 29.549 1.65 2.489 55.318 18.213 45.752 16.159 7.758 7.472 -6 7.658 0.0210714 0.0073088 0.016816 0.004508 0.0229374 0.0080073 0.0180887 0.0046673 -0.3124806 0.4606786 -0.2622702 0.5194219 0.0312006 0.0067468 0.0122569 0.0045422 0.2509382 0.0786899 0.3559361 0.0104879364507081 0.948325194216574 0.000653278975576685 0.0219213618943176 0.000458471870455618 0.0176690354643912 3.02324921289189e-05 0.000212558927183187 3.02108294539637e-05 3.02353837591418e-05 3.02697840459124e-05 3.0194176438654e-05 3.02781168701533e-05 3.02804331506039e-05 3.02209102330237e-05 3.02400747135443e-05 0.000424285795767646 0.000424285795767646 0.000991636764251275
