N1 N2 Na Tsplit M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
22.51786 13.24429 12.55599 10 20.24295 20.24295 11.46843 168.41804 6.85457 1.11623 20 20 22 108.482 14.819 0 0 27.576 8.757 22.44 7.306 58.466 12.343 -9 0 0.0220795 0.0045101 0.0212933 0.0042334 0.0246833 0.0041662 0.0231437 0.0041632 -0.4353377 0.3837128 -0.3201752 0.3953368 0.0221919 0.0042841 0.0005055 0.0007335 0.0117507 0.0164668 0.8206745 0.000136307235412769 0.000137465146821381 0.000136553541682172 0.0127053601821253 0.000135231915456322 0.0171030029014036 0.0610250408670919 0.381576197921585 0.00509348285039304 0.163020356880502 0.0011538839650733 0.283184894128183 0.00134300364927145 0.0729770794401721 0.000136121396906552 0.000136017977919202
3.62649 18.58773 9.94904 10 10.46645 10.46645 7.00727 153.77758 7.51903 103.78762 482 482 23 52.412 11.985 0 0 8.026 4.173 11.476 6.388 32.91 9.897 -9 0 0.0116859 0.0037544 0.0120872 0.0037686 0.0115386 0.0030475 0.0125111 0.0031126 0.0275057 0.5898439 -0.1576677 0.5665246 0.0120154 0.003669 0.0001287 0.0006733 0.0052459 0.0257621 0.8497587 4.04432330747357e-05 4.05868843253169e-05 4.0421232294776e-05 4.04156289408275e-05 4.04595414657159e-05 0.000174097536638177 0.00247206003394493 0.536088714561435 6.77638532362357e-05 0.00195986033441231 0.000802933963848999 0.454711372854275 0.000382211407087532 0.00305781655864967 4.04019002832789e-05 4.04404760870371e-05
27.52792 19.01799 3.14752 10 25.23464 25.23464 14.83701 124.82319 18.08428 99.26567 81 81 24 112.172 12.85 0 0 29.364 7.894 27.706 7.999 55.102 9.656 -9 0 0.0182971 0.0028427 0.0181002 0.00255 0.0240773 0.0036326 0.0235502 0.0033128 -0.9695768 0.3018539 -0.9320036 0.3081058 0.0183095 0.0025464 0.0001109 0.0003861 0.0031266 0.0107555 0.7753503 6.18655321440293e-05 6.19857197982466e-05 6.19923271258334e-05 0.00177869535096956 6.19763291879917e-05 0.000540262574739026 0.00121832738394226 0.211543311229214 0.00158908835395624 0.371242240574225 0.000441513123315427 0.170579732103003 0.00139016713116793 0.239304996143534 6.20354330595744e-05 6.18106906188789e-05
24.7188 1.09519 20.15539 10 27.89536 27.89536 16.91729 179.055 9.83839 186.00569 88 88 25 28.404 10.363 0 0 13.034 7.539 3.418 2.866 11.952 7.459 -9 0 0.0057954 0.0030661 0.0045167 0.0030151 0.0070428 0.0028007 0.0043323 0.0022678 -0.7089587 0.8073318 0.0939297 1.0199202 0.0055249 0.0030091 0.0003689 0.0005124 0.0346925 0.0420141 0.788315 0.000136328897033084 0.000136001414009888 0.000611528314534844 0.000135979145133542 0.000518817222118229 0.000136021436459 0.021602772818791 0.240849640983303 0.00224862446883919 0.00879593075417835 0.0236629301189372 0.687297703795717 0.00446902764869169 0.00912659483745512 0.000136079614062022 0.000136018530736709
12.14301 26.37808 22.39079 10 6.7538 6.7538 6.44652 110.10954 7.58524 88.88056 168 168 26 111.626 24.031 0 0 21.334 8.693 30.43 13.599 59.862 17.897 -9 0 0.0270683 0.0081902 0.0278166 0.0061926 0.0274299 0.007437 0.0292079 0.0053041 -0.0577335 0.4513086 -0.2063246 0.418925 0.0288743 0.0071036 0.0014319 0.0019129 0.0264115 0.0332594 0.8155507 3.99889787946364e-05 0.000155238356294625 0.000218574943737709 0.00426348095066614 3.97240642337423e-05 0.000268329487773501 0.00466301540692603 0.72637666011043 9.74477888421554e-05 0.000491353392695934 0.00576931907896438 0.256676518255131 0.000229401211593921 0.000629887096363726 4.05700943998439e-05 4.04907831529431e-05
28.56253 27.94908 18.77414 10 22.93732 22.93732 7.00759 50.02919 13.27933 100.58575 184 184 27 70.082 36.805 0 0 16.536 10.14 14.096 9.728 39.45 20.897 -9 0 0.0375792 0.009193 0.0298916 0.0054566 0.0414676 0.0081649 0.03513 0.0053681 -0.4163337 0.3335406 -0.6157457 0.3383729 0.0338857 0.0071376 0.0001503 0.000641 0.0023318 0.0101668 0.8752016 7.75928676278946e-05 7.8176013714048e-05 8.00041028199444e-05 0.00167372687858882 7.64186994111148e-05 0.00850338298627614 0.000788588739759607 0.178703255286486 0.000539359403233484 0.0975701761324382 0.000285858952175074 0.578632454429794 0.000786104011252384 0.132048094555401 7.95919001981805e-05 7.72150408240536e-05
21.07917 17.5089 25.98341 10 1.00621 1.00621 16.78575 28.38096 6.70333 151.41776 415 415 28 87.346 42.797 0 0 19.852 12.004 17.506 11.437 49.988 24.791 -9 0 0.0349754 0.0099111 0.0302175 0.006262 0.0350528 0.0078116 0.0312492 0.0053534 -0.0495157 0.4224741 -0.140274 0.4196995 0.0336032 0.008002 0.0010067 0.0013616 0.0155456 0.0205853 0.827208 8.17498459607319e-05 0.000259244735463201 8.18307369635898e-05 0.0121054537786989 8.18522387758943e-05 0.00713268002988805 0.000123811729067556 0.390085197762556 8.18006666858457e-05 0.0120141120277775 0.00014895661334957 0.511531569497362 0.000450621816727069 0.0656575355708831 8.17775772707856e-05 8.18053725702264e-05
24.51566 16.61371 13.24809 10 16.99835 16.99835 5.32396 107.64553 14.29182 58.095 425 425 29 112.392 23.687 0 0 24.384 9.402 23.934 8.718 64.074 16.19 -9 0 0.0243739 0.0061471 0.0234897 0.0045579 0.0277016 0.0055342 0.0270223 0.0044068 -0.5058085 0.3759868 -0.5344916 0.3831231 0.0240789 0.0051833 0.0001471 0.0006871 0.0031452 0.0150134 0.8603855 7.52198405986956e-05 7.42336222814777e-05 7.4327125591069e-05 7.44743185407459e-05 7.38807491787493e-05 0.000606296744054821 0.00165814157113646 0.320864831744431 0.000412142698387865 0.0412251046220494 0.00112535698700703 0.460159189741098 0.00100740444981756 0.172421241383693 7.42004941608279e-05 7.39539079739488e-05
10.17386 3.38361 10.0153 10 18.36344 18.36344 16.82917 76.98982 11.05188 138.34501 106 106 30 45.91 11.134 0 0 11.248 5.593 7.3 3.852 27.362 9.899 -9 0 0.0105954 0.0037934 0.0100852 0.0037538 0.010883 0.002956 0.0097702 0.002981 -0.1447835 0.6870727 0.0923637 0.7156475 0.0105999 0.0037459 0.0002596 0.0006106 0.0129139 0.0292071 0.8654043 8.25770487307792e-05 0.00145835695400007 8.25166971267737e-05 0.00304044364037881 0.000162722959396528 0.00435631952324522 0.00263089630618212 0.73737701444077 0.00143290778940664 0.041682954654227 0.00197241882164985 0.1812497511189 0.000694731147714312 0.0236111094331563 8.25419338258107e-05 8.27375312900914e-05
13.83274 5.92349 0.34847 10 27.75901 27.75901 9.86751 163.88131 0.3563 10.11733 2 2 31 58.02 9.881 0 0 16.51 5.946 11.318 5.066 30.192 7.458 -9 0 0.0117379 0.0025354 0.0111095 0.0025786 0.0131639 0.0024808 0.0117004 0.0024254 -0.4289351 0.4432679 -0.185235 0.5688689 0.0118556 0.0024882 0.0004319 0.0006212 0.0185605 0.0261247 0.7130579 0.000148156660453013 0.000147910091096452 0.000148409037049708 0.0127099481412893 0.00204930623470421 0.0162135609264061 0.00503693577970289 0.286185914086279 0.000741530674076673 0.0682982040165338 0.00714795443347995 0.430159562863872 0.00522152950108394 0.165494762978985 0.000148114479861888 0.000148200095125428
21.46011 22.34829 23.22346 10 10.44182 10.44182 11.80716 148.61347 16.727 178.12733 391 391 32 90.538 38.836 0 0 18.686 10.088 18.256 10.419 53.594 23.753 -9 0 0.0357649 0.0098853 0.0309496 0.0061322 0.0370027 0.0081348 0.0337691 0.0055672 -0.175704 0.3839124 -0.3499209 0.3594174 0.033571 0.0077715 0.0002137 0.0008091 0.003434 0.0124138 0.8726081 8.48898319559552e-05 8.47693394559452e-05 8.50829965837273e-05 0.00767087437760236 8.43576617588731e-05 0.00610046402157535 0.00138346075721843 0.425917415786277 0.000816059937094286 0.0948700083632901 0.000954541003192188 0.363932597338975 0.000599703910595283 0.0972464968137768 8.45144119838667e-05 8.47634486653683e-05
5.6625 11.03531 8.34937 10 18.10194 18.10194 14.34721 41.76506 7.83301 152.34491 457 457 33 58.856 11.264 0 0 10.19 4.83 11.236 5.07 37.43 9.771 -9 0 0.0131338 0.0036257 0.0132172 0.0036429 0.0134226 0.0029976 0.0137175 0.0029897 -0.1005887 0.5431824 -0.1645495 0.5383742 0.0132194 0.0035642 4.39e-05 0.0004287 0.0016308 0.0156966 0.8948742 4.77746982679283e-05 4.80962584313307e-05 4.80266601939553e-05 4.75840914999815e-05 4.78244446873813e-05 0.000717448621611786 4.79253647115712e-05 0.0579479497699791 0.00250377210944268 0.6420027007271 0.000479557937448306 0.0268911057815233 0.00121125384645939 0.267863387317797 4.80050467735021e-05 4.7587324073426e-05
21.37975 0.93793 19.66092 10 28.04153 28.04153 2.68446 136.48427 18.53594 75.45085 350 350 34 27.864 20.444 0.01 0.161 14.812 19.924 2.936 2.654 10.106 7.427 -9 0 0.0064069 0.0056811 0.0037241 0.0027463 0.0070236 0.0056408 0.0036761 0.0022728 -0.3288958 0.8250929 -0.0076644 1.0280774 0.0060064 0.0053463 0.0009409 0.0023543 0.0445048 0.0821182 0.3048176 4.3298140414206e-05 4.33314285918327e-05 0.000289681834180367 0.000412579039956709 4.32770069859879e-05 4.32929481921792e-05 0.00457003922893554 0.357495543045594 4.331657072381e-05 4.33825436439687e-05 0.0101171005792291 0.626602344271557 4.33066618379241e-05 0.000122829183730927 4.3368361382042e-05 4.33091550445417e-05
25.29918 12.20977 13.912 10 20.5685 20.5685 16.89835 26.99194 19.1779 17.13209 449 449 35 109.162 14.836 0 0 22.246 7.259 21.898 7.189 65.018 12.873 -9 0 0.0225041 0.0049777 0.0225835 0.0046872 0.0249156 0.0043483 0.0247605 0.0041999 -0.4045114 0.4155343 -0.3644568 0.398411 0.0226118 0.0048185 6.8e-05 0.0006293 0.0011586 0.0127531 0.8950438 5.83587069014051e-05 5.82418462590239e-05 5.90636897258665e-05 5.84156334892777e-05 5.88362662320991e-05 0.000677535299643147 0.000225450200743277 0.142862582178319 0.00116505600934617 0.557393179932685 0.00516947014868421 0.0625604363667188 0.00261385025768224 0.226922630800652 5.84433695480839e-05 5.84492933706875e-05
28.92027 6.30858 24.53294 10 18.9175 18.9175 10.22515 176.23557 2.03194 142.04498 266 266 36 96.986 17.999 0 0 23.588 11.969 14.608 6.813 58.79 15.507 -9 0 0.0229341 0.006413 0.0214459 0.0059585 0.0234279 0.0052126 0.0208589 0.0048756 -0.1032896 0.529701 0.1092479 0.5674049 0.0226679 0.0060576 0.000478 0.0011806 0.0107458 0.0255697 0.8348658 3.78484815598245e-05 3.7800680559667e-05 3.78912991389455e-05 0.00154026000674705 3.78787250414094e-05 3.77680850687072e-05 0.00282872487943065 0.585799173701913 3.7824420031363e-05 0.000191567679914813 0.00111533633332466 0.408125254452462 3.78883282773508e-05 5.90689558621007e-05 3.78625761650314e-05 3.78513945037511e-05
28.24314 11.09274 21.68688 10 11.60347 11.60347 10.20533 33.77617 9.21292 172.79263 88 88 37 113.714 19.487 0 0 24.964 9.224 19.584 7.47 69.166 15.288 -9 0 0.0278458 0.0067539 0.0263493 0.0055152 0.0291741 0.0055778 0.0271581 0.0048114 -0.2031301 0.4269988 -0.1225754 0.4476045 0.0273526 0.0060323 0.0002551 0.0009012 0.004581 0.0158301 0.856305 7.03806286659521e-05 7.01795403427282e-05 7.03575419663098e-05 0.000487754962853259 7.0209261494555e-05 0.000769288879746634 0.000663463017440342 0.569640537899312 0.000530808223653045 0.0630990925093313 0.00552983431516286 0.290295611118145 0.000649127766546173 0.0679127649523925 7.03391996666634e-05 7.02501832803116e-05
3.97167 9.02128 21.97857 10 1.22573 1.22573 10.00958 7.88103 0.58984 142.85094 499 499 38 56.656 14.717 0 0 8.6 4.765 15.03 7.273 33.026 13.277 -9 0 0.0125938 0.0052835 0.0138536 0.0054047 0.0117331 0.0039817 0.0135455 0.0040148 0.2379822 0.7843223 0.0247592 0.7113101 0.0141207 0.0053823 0.0008971 0.0011244 0.0334771 0.0361662 0.8146462 0.000219730323159475 9.84206504634186e-05 0.000932962161021236 0.0147250871455818 0.000757646075993291 0.0523650965433746 0.000593479643807276 0.0466751543627878 0.00130115110131715 0.217269881521812 0.0011006048941491 0.0804894357378852 0.00174624195906461 0.58152816183253 9.8485635664723e-05 9.84604113886731e-05
1.38821 2.59981 23.49294 10 0.83972 0.83972 3.64302 60.24945 17.82317 39.70213 152 152 39 32.404 17.163 10.268 15.302 6.514 8.443 12.098 11.093 3.524 6.965 0.87 12.543 0.0029316 0.0034688 0.0046468 0.0045427 0.0028294 0.0030033 0.0044034 0.003382 0.1090774 1.1618536 0.0288571 1.0700914 0.0190566 0.0158961 0.0152674 0.0159425 0.5183426 0.326489 0.1281599 0.000133192715731912 8.32827052617497e-05 0.000305563664537346 0.00156506970765914 8.70559666023409e-05 8.33958487286727e-05 0.0251452278093923 0.747502736143521 0.000471606082029165 0.000114969863715933 0.0111066887083448 0.212937907402272 0.000204790824837274 9.18209241859931e-05 8.33016221408044e-05 8.33900110391499e-05
21.37982 6.9967 22.65792 10 27.00094 27.00094 10.48556 33.88488 1.77514 7.86829 395 395 40 92.15 17.682 0 0 15.942 6.873 15.486 6.932 60.722 15.697 -9 0 0.0216773 0.0059098 0.0218119 0.0061085 0.0216279 0.0047047 0.0214954 0.0048562 -0.0096444 0.5124346 0.039983 0.5287235 0.0218124 0.0058469 6.78e-05 0.0007249 0.0015972 0.0159281 0.883094 0.000128051626161624 0.00137502387670963 0.000128054489539758 0.00547058137217246 0.000636381236126046 0.00303404984769657 0.000128913780198467 0.0488756219216131 0.00765019331348458 0.74865036730559 0.000128257989136464 0.0259077486382603 0.00527574365798828 0.118609162461829 0.00966265919730276 0.0243391892861912
23.56103 1.79388 21.91351 10 6.77269 6.77269 4.30663 46.05258 8.12939 6.78339 115 115 41 57.262 21.293 0.026 0.538 32.958 20.66 5.3 3.42 18.978 12.25 -8.934 1.476 0.0131218 0.0064945 0.0072246 0.0047969 0.0146392 0.0059192 0.0068432 0.0036982 -0.4790656 0.7321275 0.1107387 1.145141 0.0123065 0.0064121 0.0021333 0.0029618 0.0832709 0.0802172 0.3708881 2.80338822701562e-05 2.80327837972632e-05 0.00012146282466378 0.00173697414194631 2.80336794290146e-05 2.8033855362065e-05 0.00312060225943415 0.422432867898763 2.80350479707593e-05 2.80333229497419e-05 0.0020267961497164 0.570105904060687 8.04022770970963e-05 0.00015072042852338 2.80341086193167e-05 2.8033278770269e-05
22.07138 14.55984 17.36785 10 14.43026 14.43026 2.4183 96.6117 15.46992 34.8475 230 230 42 114.066 18.563 0.002 0.045 30.038 12.756 24.176 8.338 59.85 17.778 -9 0 0.026136 0.0062835 0.0242952 0.0056335 0.0279231 0.0055443 0.0256276 0.0053351 -0.2725981 0.4095519 -0.204974 0.4677509 0.0267673 0.0059159 0.0015517 0.0025983 0.0303848 0.0516392 0.7558936 3.89750489465423e-05 3.89773748752581e-05 3.89864808185345e-05 0.0033159111503054 3.89774137935538e-05 3.89839832483821e-05 0.00505124510407479 0.649189644108918 3.89801500897222e-05 3.89838802054846e-05 0.00135215928761248 0.340662255155548 3.89875324537526e-05 3.89696862242766e-05 3.89901358935666e-05 3.89735069918849e-05
8.45744 27.9391 19.67952 10 26.10963 26.10963 15.14058 178.1199 13.39616 45.7098 125 125 43 103.93 16.892 0 0 17.77 7.34 24.156 9.158 62.004 14.795 -9 0 0.02236 0.005704 0.0230957 0.0055355 0.0226798 0.0048714 0.0244477 0.0046035 -0.064593 0.5014006 -0.2369699 0.4921752 0.0230882 0.0054801 0.0003603 0.000845 0.0081731 0.018089 0.8529608 6.69191543389471e-05 6.65510435857334e-05 6.64381567683469e-05 0.0020197551053464 6.66970815351359e-05 0.00113947838799005 0.00210988516997748 0.514577249198286 0.000756334961010872 0.0157664047425049 0.00205093192304919 0.422698340273157 0.000200662390999902 0.03828129430191 6.69465448174295e-05 6.61115647232277e-05
28.57272 23.32611 14.05298 10 28.08341 28.08341 4.28805 93.88832 7.69278 9.08438 71 71 44 102.04 34.054 0 0 26.006 11.619 23.042 10.515 52.992 19.058 -9 0 0.0297743 0.0080087 0.0258506 0.0046289 0.0339286 0.0072966 0.0302446 0.004634 -0.5321053 0.3414316 -0.5940905 0.3538914 0.028263 0.0061721 0.0004505 0.0009095 0.0081793 0.0165381 0.832701 5.66053689164539e-05 5.68241064312387e-05 5.60833975024924e-05 0.0165549432192683 8.52541975679606e-05 0.00229917724586174 0.00119423253183216 0.359386562023401 0.000659659615815597 0.0109222627588066 0.00276641015320967 0.599034138181556 0.000897363299145346 0.00591890362114289 5.54523786690353e-05 5.61279008739089e-05
13.37393 13.58603 24.80254 10 20.16493 20.16493 15.08708 80.36627 3.49393 51.9639 361 361 45 106.262 20.614 0 0 18.986 7.814 18.054 7.29 69.222 16.697 -9 0 0.0266626 0.0075774 0.0260309 0.0064484 0.0267562 0.0059885 0.0261958 0.0052771 -0.0420399 0.4818733 -0.0425172 0.4754674 0.0265437 0.0069785 0.0001969 0.0009636 0.0033897 0.0166197 0.8809258 0.000185118012974928 0.011106254314621 0.00142117176023114 0.029598200884515 0.00337936025930555 0.0154284488843267 0.00942175082658779 0.218282679588751 0.0263730713598057 0.28048651271624 0.00463333028291042 0.0715161792865667 0.013629252985684 0.309381673865832 0.00140783887748726 0.00374915609416034
11.10964 27.41402 19.73621 10 24.11824 24.11824 9.73851 130.33294 19.80565 24.54336 217 217 46 111.798 18.911 0 0 20.154 7.307 24.528 9.434 67.116 15.142 -9 0 0.0258012 0.0067318 0.0257469 0.0054725 0.0265239 0.0058659 0.0274349 0.004725 -0.123793 0.4259363 -0.2608037 0.4195496 0.0260961 0.005906 0.000322 0.0009105 0.0066039 0.0185983 0.8681973 5.36091623548816e-05 5.34374404169533e-05 5.43808052840704e-05 0.000684948532845789 5.34637310033635e-05 0.00048734208795924 0.00375261064785952 0.625289479583972 0.000227846646526779 0.00769805484202468 0.00336202501991766 0.349638551650255 0.000416712935912213 0.0081201756098763 5.33582075947238e-05 5.40030961967799e-05
0.35909 10.74953 29.58645 10 10.98126 10.98126 5.4996 2.25099 11.68007 93.6841 306 306 47 9.084 3.904 0 0 1.156 1.226 4.452 2.959 3.476 2.597 -9 0 0.0013274 0.0010054 0.0017469 0.0010647 0.0013056 0.0008109 0.0022347 0.0010391 0.0186773 1.0212368 -0.7423427 0.825654 0.0016388 0.001027 0.0001016 0.0002124 0.0300349 0.0460578 0.7105059 8.26258910003676e-05 8.27381836270459e-05 8.24860967508664e-05 8.26077109439405e-05 8.24505327856572e-05 0.000404666434199847 0.00641394283556455 0.535867053341623 0.0130191535861511 0.166641346750759 0.00515198718557965 0.184349350893891 0.00777412680069955 0.0798001010229226 8.26633463396603e-05 8.26993871614105e-05
18.0778 14.94525 0.99637 10 27.51276 27.51276 18.08287 123.73307 9.32713 166.77325 213 213 48 89.636 11.304 0 0 21.392 6.606 20.854 6.533 47.39 9.257 -9 0 0.015557 0.0024822 0.0155418 0.0024419 0.0193876 0.002871 0.0192359 0.0029512 -0.7957481 0.3112393 -0.766261 0.3375067 0.0156307 0.0023059 8.13e-05 0.0003849 0.0028263 0.0126751 0.7811233 7.42263839944501e-05 7.48908135742707e-05 7.38212196935212e-05 0.000659268759614276 7.43883286011251e-05 0.00252683210537853 7.42252822866032e-05 0.151219335287292 0.000643309757681983 0.41674422923804 0.000460475447065682 0.202962520961287 0.000842423309245069 0.223421043550874 7.42748402770155e-05 7.47347150937946e-05
16.7782 16.83669 13.71552 10 6.11896 6.11896 4.56725 114.34603 17.00209 16.00927 384 384 49 111.388 14.609 0 0 24.724 9.233 25.086 9.301 61.578 14.945 -9 0 0.0226781 0.0046079 0.022701 0.0043538 0.0247318 0.0044659 0.0247605 0.0041546 -0.3353875 0.3868118 -0.3359194 0.3948894 0.02347 0.0044735 0.0007804 0.0017961 0.0168747 0.0376699 0.7986894 3.88081777179982e-05 3.88082109967761e-05 3.88108000989791e-05 0.000110503586601807 3.88150568284822e-05 3.88101380558719e-05 0.00302291187340633 0.681775792572213 3.88060376466987e-05 3.88115709221623e-05 0.00159409932578419 0.313069756777341 3.88160974379066e-05 3.88192960037313e-05 3.8815952404335e-05 3.88145265412699e-05
18.35814 28.30167 8.50898 10 2.0149 2.0149 6.11803 119.40839 4.55635 72.06937 14 14 50 118.468 16.831 0.036 0.288 35.564 10.107 47.89 13.095 34.974 13.644 -9 0 0.0196606 0.0051609 0.021129 0.0037418 0.0218906 0.0058813 0.0248564 0.0042175 -0.3917187 0.4333048 -0.6020094 0.3406301 0.0243299 0.004302 0.0039351 0.0025434 0.0909252 0.0566036 0.5569782 0.000146128058689653 0.000845504947560287 0.00163610972051143 0.020527944140329 0.000990638864179808 0.000258451831038551 0.000502956090058514 0.444013092859868 0.000146148048559513 0.00647654134510917 0.00400712229022919 0.50840916882284 0.00206141462876089 0.009686450679119 0.000146138195591857 0.000146189477554867
26.95543 7.7425 12.83752 10 18.62259 18.62259 1.23234 107.8294 13.1941 105.64688 18 18 51 103.442 15.066 0.464 2.138 50.928 18.508 19.696 7.679 32.354 16.592 -7.992 5.187 0.0213332 0.004536 0.014854 0.0053272 0.0237283 0.0043196 0.0147903 0.0046198 -0.4116268 0.4168657 0.0054027 0.7139562 0.023644 0.005923 0.0055504 0.0054451 0.1298565 0.1146602 0.3075879 4.64745915430758e-05 4.64301941290694e-05 0.000322773812532938 0.0105440414112686 4.64294511599349e-05 4.65528268490758e-05 0.00155753277244817 0.644636360573988 4.64491599113651e-05 4.65241598353299e-05 0.000792489761066477 0.341682007256038 4.64994588178089e-05 4.64776846763811e-05 4.64789430650811e-05 4.64779426711768e-05
20.45475 14.02256 13.14614 10 12.93942 12.93942 16.34549 167.23254 14.6041 125.82012 63 63 52 109.276 14.243 0 0 26.816 7.994 23.112 7.501 59.348 12.583 -9 0 0.022272 0.0046112 0.0216832 0.004413 0.0246873 0.0042408 0.0235761 0.0042612 -0.4036219 0.3913954 -0.3229123 0.4159606 0.0225205 0.0044268 0.0005428 0.0008328 0.0124611 0.0181002 0.8308063 0.000142440279612278 0.000142675504082045 0.000142220191048301 0.00841784482168626 0.00014686599277555 0.0224262751363987 0.0197922422093358 0.291384889124723 0.00348601384422585 0.219087674211034 0.0400948214130529 0.238332654250044 0.000535114222885758 0.155582579423296 0.000143272843223764 0.000142416532575342
