N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
1.20408 4.76564 12.02646 6 11.87761 13.11986 260 409 61 33.178 9.225 14.196 6.53 3.148 2.341 15.834 7.122 0 0 14.514 6.2 0.0008916 0.0007916 0.0045382 0.0025378 0.0008873 0.0006599 0.0044631 0.0020074 -0.0233638 0.9075604 -0.0054091 0.8393238 0.0194241 0.006752 0.0167092 0.0065914 0.7504284 0.1106099 0.0478218 0.293218300719912 0.0301508955448527 0.465254117808353 0.0145668891064714 0.187071173921031 0.00798553384940659 0.000175298397818976 0.00017526308168107 0.000175335150601106 0.000175330090334719 0.000175276776300084 0.000175329141969122 0.000175320568330534 0.000175306379711752 0.000175303795314569 0.000175325667911069
24.80354 1.25791 9.89645 6 14.87036 91.20725 197 174 62 38.84 19.229 9.69 5.458 27.098 20.616 2.052 2.545 0 0 9.448 9.07 0.0065422 0.0047328 0.000586 0.0007857 0.0076381 0.0058111 0.0005784 0.0007174 -0.360763 0.7400585 0.0223692 0.8138918 0.0153964 0.0056821 0.0118323 0.0055258 0.636139 0.1959207 0.0009903 0.51179710319786 6.02393583112991e-05 0.398105819272504 6.01152532789786e-05 0.0893142594552086 6.00853340491029e-05 6.00009419243001e-05 6.02349542185983e-05 6.01755529085627e-05 6.02390026747791e-05 6.02643143255187e-05 6.02553812960438e-05 6.0292260553069e-05 6.05379215892863e-05 6.00852339850351e-05 6.02925653129841e-05
5.65942 1.68237 26.97209 6 1.66812 122.24968 274 412 63 43.448 20.201 25.356 15.798 13.19 15.019 4.892 3.802 0.01 0.224 11.328 14.027 0.0039198 0.0050581 0.0013612 0.0011898 0.0037207 0.0042384 0.0013817 0.0010765 0.0298937 0.6638061 -0.0590803 0.8449264 0.0307232 0.0161379 0.0280827 0.0158233 0.8239551 0.1552338 0.0115212 0.817677171011734 3.74365179593258e-05 0.131613344273509 8.76553982805958e-05 0.0479994172274421 3.7436982829901e-05 0.000664657430455481 9.81411984126516e-05 0.000983524310213262 5.0561932942439e-05 0.000520917114093744 7.99909080316386e-05 3.74376521729183e-05 3.74375272703982e-05 3.74358056201038e-05 3.74347090325915e-05
28.77343 15.14524 22.19513 6 1.72841 186.08043 326 47 64 63.146 35.836 12.412 10.96 45.448 37.88 4.594 13.635 0.692 4.066 5.378 14.384 0.0117678 0.0110609 0.0014648 0.0044401 0.0133617 0.0112815 0.001658 0.0047963 -0.41099 0.7096593 -0.0519313 0.6431324 0.0235483 0.0132498 0.016932 0.0114607 0.5928136 0.2787085 0.0512796 0.907758309466814 2.6184581009781e-05 0.0864610873721994 2.6183932885589e-05 0.00351573149923308 2.61832260432064e-05 0.00086290025574255 2.61825572254955e-05 3.3439138690058e-05 2.61842922578502e-05 0.000871049083033836 2.61838825121417e-05 0.000261828096585182 2.61831585374137e-05 2.61850239082593e-05 2.61844333219095e-05
16.48923 23.23012 8.77001 6 1.11277 134.41219 297 369 65 71.422 29.647 5.606 6.396 24.954 21.552 38.664 24.175 2.198 4.299 -0.228 12.062 0.0070835 0.0063591 0.0097886 0.0064709 0.0076533 0.0066597 0.0115178 0.0072548 -0.1698145 0.5598373 -0.4393637 0.6584359 0.0182533 0.005768 0.0098172 0.0057753 0.4077295 0.2654873 0.1406842 0.858470783671476 0.000110114844863526 0.115271675640553 0.000110102959066679 0.0149822426781003 0.000110094140576402 0.00196995170147834 0.000110078409600533 0.00503554220120449 0.000110095231253886 0.00262708954949972 0.000110088798219671 0.000651860787703957 0.000110087477349915 0.000110106268172004 0.00011008564088158
11.92269 20.73402 10.74022 6 18.36084 0.56121 375 345 66 94.728 13.452 1.392 2.341 35.704 8.543 51.98 10.223 5.652 4.994 -7.24 6.033 0.0116062 0.0036688 0.0150759 0.0037513 0.0116621 0.0029885 0.0162475 0.0032356 -0.0404212 0.6026645 -0.3038487 0.4709223 0.0224897 0.0052856 0.0091487 0.0040539 0.2551443 0.0832457 0.1509581 0.00167137016344005 0.863704012245907 0.000824075675984424 0.0733550163114598 0.000325115691361017 0.0596030603376682 3.02549247708204e-05 3.03550037899182e-05 3.03659771973247e-05 3.02674517301079e-05 3.0312897661055e-05 0.000244603133215327 3.02472738123597e-05 3.03190988035439e-05 3.02996538337825e-05 3.03241593648037e-05
11.27578 27.8827 0.64741 6 11.14406 173.02918 281 12 67 31.45 14.179 6.67 3.713 17.608 14.432 7.172 7.719 0 0 3.142 9.833 0.0044236 0.0036602 0.001938 0.0018117 0.0049632 0.004068 0.0020216 0.0021759 -0.2618866 0.7511423 -0.0582407 0.9038048 0.0119562 0.0029614 0.0087754 0.0032089 0.6071882 0.2125453 -0.0190559 0.480811612645026 9.46770493435851e-05 0.302445479445807 9.46391568696637e-05 0.215258359247494 9.46808718264218e-05 0.000347963237360002 9.46418144902153e-05 9.47368829113598e-05 9.47400407726154e-05 9.47871431370552e-05 9.47186240752453e-05 9.47224964586161e-05 9.48037674887398e-05 9.47018842304876e-05 9.47356927083408e-05
15.6068 17.45151 27.01504 6 8.7913 130.53773 364 116 68 81.71 30.746 17.094 14.413 45.672 31.156 15.958 24.224 2.986 8.407 14.862 14.137 0.0152857 0.011051 0.0059813 0.0096067 0.0145884 0.0100132 0.0059243 0.0092428 0.1045118 0.7517265 -0.0433713 0.9039329 0.0369009 0.013324 0.0262674 0.0133305 0.5749384 0.2316812 0.1017755 0.966442386359946 9.8218262046435e-06 0.0277399089546414 9.82270198710552e-06 0.0043458805511975 9.82093753227656e-06 0.000261876635867628 9.82256658701507e-06 9.82113860205661e-06 9.82246414383644e-06 0.00106921899414416 9.82282259291261e-06 4.25005507103873e-05 9.82334997015303e-06 9.82347586949252e-06 9.82667000383241e-06
3.99188 9.65047 22.35474 6 14.24209 129.86482 394 45 69 30.758 13.292 13.03 8.827 11.56 7.28 6.136 8.762 0.032 0.451 9.716 9.81 0.0032283 0.0024101 0.0016987 0.0025747 0.0032674 0.0020699 0.0017386 0.0025128 -0.0982042 0.8234324 -0.078141 0.8721481 0.0176133 0.0089141 0.0151498 0.0087495 0.7441996 0.153735 0.0758818 0.209443086871119 2.67631424530146e-05 0.628371824898768 0.000298946883895488 0.161300570941504 0.00012588691641707 0.000188926266622889 2.70650395311629e-05 2.70681888167778e-05 2.707298304043e-05 2.74597992212206e-05 2.70758931128253e-05 2.70661892459768e-05 2.70677478661328e-05 2.70486210435158e-05 2.70696173419394e-05
16.55084 5.84396 23.91447 6 8.70619 164.19367 469 84 70 57.192 21.902 8.78 8.18 43.79 19.125 4.426 8.045 0.196 1.709 8.644 12.54 0.0113489 0.0061412 0.0013157 0.0026786 0.0123983 0.0054691 0.0013028 0.0024956 -0.3873289 0.5766598 -0.0254177 0.7489142 0.019684 0.0116186 0.0133517 0.0100643 0.4975002 0.1645373 0.0866998 0.915172862459358 3.03599372659013e-05 0.0555620180905638 8.13591751049848e-05 0.0269711778857676 0.000195714383083016 0.00087080137354492 3.0362097893444e-05 0.000696368061859339 3.03605985243821e-05 0.000206831793257096 3.03622523253336e-05 3.03483796968401e-05 3.03547919443766e-05 3.03633848999847e-05 3.03553349104046e-05
4.30769 3.9092 29.44199 6 13.36367 88.91863 323 420 71 41.382 17.333 17.174 14.31 11.476 9.46 12.666 7.636 0.066 0.674 12.802 11.067 0.003321 0.0032295 0.0035963 0.0025921 0.0032533 0.002695 0.0035888 0.0021818 -0.0163416 0.8548306 -0.0694839 0.8307279 0.0239925 0.0148245 0.0205339 0.0146182 0.7130396 0.164327 0.0478416 0.85480933589293 4.20546252453125e-05 0.115561304692023 0.0252688321389679 0.00158724928563024 0.00207087064823144 4.20570347157635e-05 4.20518420622281e-05 4.20580561399901e-05 4.20485717771647e-05 7.38972075761557e-05 0.000241469785227582 5.06162026234348e-05 4.20480919214143e-05 4.20539742302333e-05 4.20519506978822e-05
2.88588 6.54058 22.17822 6 15.5214 141.81378 264 343 72 37.88 16.298 14.356 10.862 5.864 5.487 17.638 13.38 0.022 0.325 10.212 11.39 0.0016621 0.0017172 0.005065 0.0042466 0.0016591 0.0015628 0.0049778 0.0037898 -0.0238992 0.8687467 0.0078212 0.8116683 0.0208176 0.0113683 0.017454 0.0110322 0.7080054 0.1726768 0.1060285 0.862799378843322 5.15883860708507e-05 0.105985318550651 0.000212523293192344 0.0303020766987588 0.000162464930176175 9.87209565307027e-05 0.000144195299650442 2.59644200754009e-05 2.59742067941211e-05 6.19959177845355e-05 2.59455246119509e-05 2.59806244113388e-05 2.59714158093444e-05 2.5942807744241e-05 2.59581244171645e-05
3.82242 21.48885 2.2239 6 5.67994 83.71757 326 459 73 52.508 13.359 4.104 3.098 8.918 7.107 39.48 13.085 0.006 0.1 -1.244 10.528 0.0024838 0.0021331 0.0086832 0.0028854 0.0025154 0.0020051 0.0111299 0.003688 -0.0559664 0.7987053 -0.8046139 0.5238394 0.0122302 0.0027424 0.0066468 0.0027868 0.3823434 0.1584179 -0.0049891 0.927259076901598 2.94676550992619e-05 0.0279868583000125 0.000725424100009392 0.0426128070804462 0.000123127835556881 0.00095776774989073 2.94661313284758e-05 2.94707431525735e-05 2.94799914536858e-05 6.96728456911743e-05 2.94689367827611e-05 2.95228340042327e-05 2.94694340634774e-05 2.94798668274273e-05 2.94395940833695e-05
11.70745 26.66572 7.15824 6 18.02013 131.09299 139 179 74 44.248 20.842 6.814 4.914 12.67 13.138 24.618 19.733 0.146 1.095 4.844 10.651 0.0034148 0.0035724 0.0057722 0.0041286 0.0036124 0.0037879 0.0069802 0.0056216 -0.1159829 0.8751015 -0.3577438 0.8171829 0.0140928 0.0043023 0.0094993 0.0046857 0.5268474 0.2132036 -0.0077336 0.866858173845578 4.23287010744507e-05 0.0734407393035024 4.23228018307933e-05 0.0587755484098325 4.23365485392352e-05 4.23296621549116e-05 4.23300541873162e-05 0.000417687320778862 4.23029194582518e-05 4.23226571793723e-05 4.23024053226048e-05 4.23504845037935e-05 4.23026162230995e-05 4.23140540888171e-05 4.23082157459713e-05
5.22662 21.76091 15.38478 6 1.7096 91.38726 259 174 75 46.25 27.544 14.206 10.797 9.9 10.517 21.784 29.35 0.36 1.686 3.646 13.057 0.0029538 0.0034173 0.0057369 0.0079559 0.002892 0.003114 0.0062417 0.0084258 0.0097064 0.6585187 -0.1214016 0.7467323 0.0219119 0.009939 0.0175665 0.0099968 0.6948311 0.2617363 0.0949527 0.939854819672599 3.01102263157543e-05 0.031539664730188 3.01056978947957e-05 0.0270200270770725 3.01068105069371e-05 0.000574493003086332 3.01123168979558e-05 0.000118242242906069 3.01082454184083e-05 0.00047291745923115 3.01097962037574e-05 0.000148860050989374 3.01070258782425e-05 3.01081836072108e-05 3.01074612044213e-05
1.49626 13.0902 18.5223 6 8.59103 45.92835 391 372 76 43.522 15.964 9.358 6.646 4.626 3.396 29.538 16.414 0 0 9.32 10.308 0.0013233 0.0011015 0.0078032 0.0047803 0.0013039 0.0009572 0.0083259 0.0046267 -0.0048912 0.8394977 -0.2363579 0.659063 0.0171892 0.0075533 0.0126259 0.0070966 0.5778849 0.1753895 -0.0732027 0.894408652876161 5.95600564722595e-05 0.0635336335671742 0.000153115698760997 0.0411125508797078 0.000292915668830678 3.09023132352399e-05 3.09047387920741e-05 3.08836791786512e-05 3.08938393754169e-05 0.000161531303307478 3.08875246874871e-05 3.08916872595881e-05 3.08938892164894e-05 3.08948331506212e-05 3.088744469054e-05
29.50196 2.07349 24.66031 6 19.35806 139.29355 40 312 77 36.968 18.718 14.844 11.801 17.25 16.51 4.874 4.124 0 0 12.826 8.483 0.0046523 0.0043437 0.0014058 0.0013277 0.0048622 0.0046538 0.0013738 0.0011623 -0.1298482 0.8338814 0.0209954 0.8714174 0.0204794 0.012079 0.0174504 0.0119304 0.7209809 0.1610484 -0.0042603 0.703819799137003 2.74062780944532e-05 0.246920055941963 0.010037706378338 0.0351498972691142 0.00370210382049749 2.75287036403664e-05 2.75101336758304e-05 2.76242448856125e-05 2.77277231327659e-05 9.51718054697214e-05 2.74717909214884e-05 2.74939560459777e-05 2.74532963833545e-05 2.74833061723125e-05 2.75662146626114e-05
18.10595 11.44517 24.13205 6 16.94174 160.08752 282 76 78 70.068 31.471 18.95 14.71 40.44 33.916 9.606 15.268 1.072 4.958 15.252 11.583 0.0121543 0.0109586 0.0030556 0.005515 0.0118893 0.0100474 0.0031141 0.0053534 0.0062823 0.7568904 -0.0484217 0.9322602 0.0334452 0.013803 0.0258402 0.0134528 0.6486383 0.2262336 0.0729747 0.371249144320341 6.25062076507946e-05 0.405242975994586 6.25270631869282e-05 0.220360631007007 6.25211706215114e-05 0.000537482945394455 6.24944236982887e-05 6.25200731482078e-05 6.25080728831026e-05 0.00192207506175124 6.25168357679339e-05 6.25403629099912e-05 6.25313194130175e-05 6.25169848787845e-05 6.25081567609612e-05
7.9004 4.92983 18.0469 6 13.05773 93.09384 370 369 79 47.27 16.998 11.26 9.322 21.736 13.952 14 9.748 0.274 1.421 8.846 12.956 0.0061287 0.0044734 0.0040993 0.0034148 0.0062039 0.0040102 0.0040234 0.0028744 -0.112602 0.8205181 0.0029907 0.8624798 0.0211562 0.0100038 0.0160422 0.0096069 0.5980784 0.1843364 0.0604846 0.982927609516828 4.69066035589738e-05 0.0117887481803628 0.000132548558173092 0.00440319582398609 0.000236159736170988 0.000184399934400224 2.81526783204423e-05 1.75859682232644e-05 1.75862393251279e-05 0.000114370740345865 3.23969355241659e-05 1.75847858670312e-05 1.75863462099125e-05 1.75829719481649e-05 1.75849807559715e-05
25.86047 27.06585 24.62249 6 5.34231 118.14291 81 64 80 42.794 29.925 17.376 14 13.67 24.796 11.49 21.896 0.258 2.439 7.64 10.944 0.0039398 0.0077077 0.0032386 0.0064424 0.0042404 0.0079324 0.00352 0.0068272 -0.1293143 0.9010379 -0.1286004 0.9031226 0.0233892 0.0142473 0.0197999 0.0138067 0.7518909 0.2381616 0.1415671 0.398373669112651 0.000107285179307683 0.456174450915074 0.000107344898754799 0.14250793712494 0.000107295853075715 0.000460137055916594 0.000107307104562697 0.000107327428353993 0.00010732369761566 0.00130353873191444 0.000107300210910156 0.000107248670103179 0.000107270436651601 0.000107293717783831 0.000107269862384328
6.47679 10.70317 3.74634 6 13.99341 50.86274 439 21 81 36.922 9.647 7.772 4.44 19.852 8.149 9.284 6.521 0.014 0.173 7.95 10.377 0.0054967 0.002521 0.0025995 0.0019152 0.0055996 0.0022995 0.0026208 0.0018501 -0.0974089 0.6937952 -0.0452265 0.8797688 0.0151837 0.0044274 0.0111356 0.0043569 0.5794431 0.1386768 -0.0160603 0.902362458180745 0.000818898735847181 0.0624250975883355 0.000394125225011031 0.0326504522464937 0.000631662907787013 4.12821753932627e-05 4.12814203522637e-05 4.12821235761317e-05 4.12808508188927e-05 4.12810409719689e-05 4.12817007923749e-05 0.000345774304339672 4.12795364788742e-05 4.12813978215474e-05 4.12805652354004e-05
25.96442 28.36327 25.42033 6 16.87481 193.36063 342 169 82 67.344 28.224 5.962 7.467 37.676 23.055 22.7 22.406 1.006 3.438 2.316 11.74 0.0092243 0.0067118 0.0057995 0.006071 0.0114174 0.0078395 0.007027 0.0073264 -0.6088206 0.7264524 -0.401431 0.7730589 0.0168747 0.0085688 0.0093628 0.0078697 0.3988351 0.2367205 0.2692027 0.568486983013955 6.00484546647494e-05 0.0729284794946518 6.02118130657832e-05 0.353333312768194 6.03273151832838e-05 0.00142076123978814 6.02709103396544e-05 6.02863476826449e-05 6.00436088616947e-05 0.00316735090281674 6.03910460715212e-05 6.10722498741101e-05 6.02619965238858e-05 6.00705635206553e-05 6.01282748061715e-05
25.06134 16.39762 24.12548 6 9.43205 17.04817 297 159 83 89.698 24.99 5.504 6.647 50.56 21.451 28.718 16.101 4.916 7.963 2.16 13.232 0.0161647 0.0084787 0.0098612 0.0065372 0.016787 0.0080809 0.0100898 0.0064727 -0.174207 0.6324418 -0.0927213 0.791671 0.0276789 0.0104871 0.0146659 0.0084068 0.3670493 0.1571688 0.2862723 0.564532097481202 5.48015077952418e-05 0.171379939038246 5.45886197543697e-05 0.262031132392693 5.51964952243579e-05 0.000441280571023601 5.48779519110458e-05 5.50356086674895e-05 5.49485358897103e-05 0.000939213707195967 5.47747401915323e-05 0.000127644066529645 5.47889863676951e-05 5.47527152317281e-05 5.49275820759046e-05
6.04533 18.24356 13.21053 6 14.12712 11.29416 305 159 84 70.048 15.058 7.882 6.262 18.174 8.284 43.032 14.604 0.96 2.203 7.92 13.113 0.0054447 0.0031888 0.0123573 0.0048292 0.0053933 0.0026312 0.0124 0.0042334 -0.0386096 0.8553364 -0.0300515 0.6864934 0.0244132 0.006736 0.0155122 0.0064157 0.4674734 0.1314376 0.0547787 0.505972636779139 0.000309240342190356 0.251665012378592 0.00172004805638414 0.235560740671647 0.00411659416151959 5.2222123407576e-05 0.000178834537530385 5.22292694301759e-05 5.22125532985138e-05 5.9048833455043e-05 5.23482018104276e-05 5.22199505084217e-05 5.21883251387819e-05 5.22227317687514e-05 5.22010841800436e-05
2.98381 10.70807 3.24268 6 15.03157 59.98151 280 198 85 30.466 11.205 7.63 3.983 6.744 5.436 16.084 11.833 0.008 0.141 6.498 9.584 0.0019394 0.0017596 0.0042266 0.0031405 0.0019032 0.0015341 0.0045358 0.0033379 -0.0006634 0.884746 -0.2090009 0.7800359 0.0130918 0.0034356 0.0100087 0.0035705 0.6325394 0.1820938 0.0539298 0.787370153726797 3.90806480962979e-05 0.0817970719043359 3.90821417398079e-05 0.130314855714348 4.88503684428826e-05 3.90829651265127e-05 3.90993418206063e-05 3.90814579517773e-05 3.90994971166779e-05 3.91077960382038e-05 3.90716179137945e-05 3.9087497866163e-05 3.91028153473889e-05 3.90779140452564e-05 3.90945930139362e-05
7.37388 8.30075 1.0706 6 12.50064 21.47311 85 308 86 36.404 9.49 5.468 3.321 11.676 6.916 19.24 8.997 0.02 0.209 2.942 10.636 0.0032437 0.0020948 0.0051949 0.0025669 0.0032967 0.0019611 0.0054288 0.0025394 -0.083462 0.8501924 -0.1464673 0.6993172 0.0129733 0.0029809 0.008754 0.0029626 0.5183812 0.1411538 -0.0729756 0.503855299164602 0.00043165352386433 0.328183837911028 0.00016451567650525 0.166823558175539 0.000231747606466652 3.09377124347222e-05 3.092921994272e-05 3.09283120673173e-05 3.09193024641733e-05 3.09536366579064e-05 3.09564744198357e-05 3.09303275089976e-05 3.0921945725581e-05 3.09604814425653e-05 3.095052933096e-05
0.11777 20.09295 21.24897 6 1.61014 175.32516 262 39 87 16.08 10.414 12.186 5.533 0.19 0.476 3.704 10.632 0 0 -7.628 5.244 4.97e-05 0.0001489 0.0008683 0.0023882 5.36e-05 0.0001341 0.001044 0.0029967 -0.0269816 0.3922874 -0.0378373 0.6857483 0.0128737 0.0053596 0.0124147 0.0054758 0.9388613 0.1451205 -0.0076418 0.679208988708642 0.0014173804519895 0.244100690243114 0.000310814471531704 0.0669958213648431 0.000247203732848536 0.00138692406118426 8.40001967484948e-05 8.40073653302065e-05 8.40180850813174e-05 0.00514817448629763 8.403013796456e-05 0.000595997773349403 8.39686396670527e-05 8.39730404625537e-05 8.4007240945398e-05
2.32492 26.82532 26.27223 6 16.45035 141.84176 479 16 88 34.906 15.264 15.238 12.347 7.98 4.378 11.686 10.111 0.002 0.045 13.378 8.243 0.0022365 0.0014412 0.0032985 0.0028873 0.0022499 0.0012351 0.0032945 0.0028519 -0.0622814 0.8279582 -0.0120624 0.8697582 0.0204226 0.0124259 0.0176551 0.0123567 0.72987 0.1388219 -0.0605926 0.430644247911336 2.29751695970961e-05 0.547199440619122 0.00170701451154517 0.0199763201564727 0.000220255898574539 2.29634784630983e-05 2.29781053137703e-05 2.29734169315483e-05 2.29745082279819e-05 2.29745034806134e-05 2.29744759896659e-05 2.29816828135868e-05 2.29812341141936e-05 2.29765972377923e-05 2.29677307806792e-05
9.23675 13.9763 23.04281 6 3.63582 55.51316 159 158 89 34.9 19.594 10.282 8.425 10.382 13.726 14.158 17.604 0.078 0.895 3.504 11.126 0.0028282 0.0038903 0.0036772 0.0046486 0.0029484 0.0039269 0.0040127 0.0049959 -0.0643668 0.7941297 -0.1582361 0.8050734 0.0158015 0.0081931 0.0125488 0.0082085 0.6732581 0.2428232 -0.0316325 0.980118018827211 1.80081723203908e-05 0.0115380297903385 1.80008390569733e-05 0.00772107644126489 1.80095035339059e-05 0.000125172988128368 1.79964962630782e-05 1.79946272323955e-05 1.79921134072279e-05 0.000196722466350938 1.7998139371961e-05 0.000120993672858474 1.80035935021142e-05 1.8002065785585e-05 1.79802633741727e-05
14.71711 18.15763 27.07254 6 12.15897 173.20184 148 276 90 68.58 32.582 15.31 14.484 16.768 23.324 34.136 31.258 2.366 8.002 11.278 13.419 0.0060755 0.0090228 0.0107503 0.0107646 0.0061476 0.0090208 0.0108277 0.0101512 -0.0037991 0.9581136 -0.0761207 0.7974728 0.0305414 0.0152079 0.0221285 0.014 0.5858611 0.2527773 0.0920909 0.905885207390811 1.48465280726601e-05 0.0532013319609721 1.48523052863411e-05 0.0394631408561322 1.48597970017539e-05 0.000325467224413107 1.48591591150269e-05 7.29658349885152e-05 1.48648748766738e-05 0.000903317013298527 1.48623498809528e-05 1.48631126386952e-05 1.48603160913493e-05 1.48485155199647e-05 1.48527609014543e-05
18.12665 0.18408 23.23368 6 1.99426 197.54083 170 80 91 47.566 27.903 24.882 15.03 22.562 32.32 0.122 0.419 0 0 0.59 14.674 0.006355 0.0094348 3.59e-05 0.000139 0.0063595 0.00911 3.44e-05 0.0001181 -0.0345072 0.6744106 0.0070868 0.3098316 0.0310061 0.0136534 0.0278106 0.013822 0.834385 0.2268576 0.0731786 0.932610955671653 3.28633518168665e-05 0.0410681030310731 0.000226584587068705 0.0212209100926069 3.2863576866644e-05 0.00249326020868042 3.28626334988866e-05 0.000313068420409312 3.28624450988943e-05 0.0016825161769385 3.28606469351184e-05 0.000121697889494612 3.28642400934998e-05 3.28651869721583e-05 3.28618407935702e-05
5.26141 15.12232 23.6813 6 9.20232 147.21501 113 453 92 75.412 23.718 15.68 10.576 5.554 9.425 53.62 23.474 0.558 3.403 16.994 12.892 0.001797 0.0034636 0.0157016 0.0080349 0.0017296 0.0030511 0.0152779 0.0067808 0.0201061 0.8285364 0.0322165 0.7309566 0.0332391 0.0124489 0.0244897 0.0113211 0.5845676 0.1658265 0.0108141 0.961804205400776 3.87907101310113e-05 0.0340838609917846 0.000171835308259849 0.00344742253933037 0.000101414106362516 9.65842135548183e-05 1.48771192927612e-05 1.48767455835762e-05 1.48775821806338e-05 1.48775138708043e-05 1.4878605441449e-05 0.000136866799592724 1.48781963136923e-05 1.48766819227298e-05 1.48774856022643e-05
