N dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
22.33221 94 96.01 16.856 0 0 15.476 6.696 16.178 7.225 64.356 15.554 -9 0 0.0227443 0.0061346 0.0229095 0.0061007 0.0226392 0.0048478 0.0228241 0.0047768 -0.0057278 0.5143549 -0.0082147 0.53176 0.0228496 0.006032 2.27e-05 0.0007038 0.0001823 0.0143208 0.8929749 5.46239316087799e-05 5.46102318242954e-05 5.43897220890592e-05 5.46166456578929e-05 5.462734064571e-05 5.45918539954722e-05 5.45772365543279e-05 0.00277558528076049 5.45716413546419e-05 0.0344295261879162 5.44162760879096e-05 0.00199615904932736 5.45983805733622e-05 0.015217488376707 0.00154628805642537 0.943489329788472 0.00032745972582121 0.999672540274179 0.993271337093583
8.13895 95 34.466 8.995 0 0 5.79 3.562 5.576 3.237 23.1 8.055 -9 0 0.0082037 0.0030469 0.0081097 0.0030633 0.0081432 0.002348 0.0080829 0.0024791 -0.01676 0.692378 -0.0255853 0.6907247 0.0081618 0.0030062 5.1e-06 0.0003052 -5.33e-05 0.017395 0.9079018 3.21958725399231e-05 0.000204907370450834 3.22082138048626e-05 3.22318292328094e-05 3.22498251041084e-05 3.21743182252912e-05 3.2248601286562e-05 3.2191512977148e-05 3.22001916315499e-05 0.00109033419242151 3.2236498816384e-05 0.000501606777421486 3.22148858821387e-05 7.11431815430894e-05 0.00673591018029839 0.991073946548364 0.000365967429357829 0.999634032570642 0.993269296832571
11.99825 96 51.552 12.463 0 0 8.496 4.131 8.25 4.344 34.806 11.046 -9 0 0.0121012 0.0040225 0.0121104 0.004039 0.0122055 0.0033076 0.0121362 0.0033409 -0.0590781 0.5995641 -0.0259844 0.6210935 0.0120826 0.0039224 -2.32e-05 0.0003958 -0.0010276 0.0158955 0.9029596 5.41350781162906e-05 5.45165539798786e-05 5.42045321135389e-05 5.43860870243285e-05 0.00222273097109494 5.42156262591847e-05 5.44207144319009e-05 5.41063427082261e-05 5.43861919135936e-05 0.00221144887634215 5.45255716605305e-05 5.44798340054307e-05 5.43503756033428e-05 0.00373318791316317 0.208909526208131 0.782325379123452 0.00249418884858816 0.997505811151411 0.993153388297371
2.42475 97 10.196 4.135 0 0 1.714 1.555 1.664 1.683 6.818 3.603 -9 0 0.0023891 0.0013619 0.0024225 0.001415 0.0024049 0.0010796 0.0023908 0.0011102 -0.0618118 0.9069355 -0.0048492 0.8768685 0.0024114 0.0013447 5.6e-06 0.0001261 0.0014333 0.0228722 0.8966936 3.52459179729526e-05 3.5222670809827e-05 3.52437388347588e-05 0.00149569091618879 3.52253432479288e-05 0.000138640828871353 3.52495169397812e-05 0.000471219390061251 3.52833494285645e-05 3.52507912695738e-05 3.52394122987061e-05 3.52255748858031e-05 3.52280419076152e-05 0.000870624197102366 0.045305194650306 0.951366215659875 0.00177526941592561 0.998224730584075 0.993193185183545
15.42166 98 66.912 15.04 0 0 11.542 5.516 10.944 5.066 44.426 13.596 -9 0 0.0157488 0.0052734 0.0156247 0.0051411 0.0157757 0.0040247 0.0156071 0.0040661 -0.0537457 0.6184617 -0.0319434 0.5963509 0.0157096 0.0050519 2.28e-05 0.0005273 0.0010461 0.0167293 0.9033664 0.000120637205963221 0.000223195457743693 0.000420374999886811 0.000119210617271592 0.000120482865828865 0.00159024237745546 0.000119341484653436 0.0262065711203152 0.00543656623202665 0.674350649803367 0.000399377741410067 0.00966913874926764 0.00429321318111529 0.211625019054191 0.027384398166479 0.0379215809430249 0.00259414352414964 0.99740585647585 0.993147801870114
25.14097 99 105.808 17.358 0 0 17.526 7.459 16.904 7.119 71.378 15.472 -9 0 0.0262273 0.007003 0.0257796 0.0061757 0.0259128 0.0055038 0.0256 0.0050003 0.0240578 0.4750604 0.0148024 0.4840805 0.0259977 0.006356 -5.8e-06 0.0007072 5.67e-05 0.0134006 0.8884441 4.58964850614974e-05 4.58902448458945e-05 4.58624072883765e-05 4.58066971988664e-05 4.57819906384006e-05 4.58809598388448e-05 4.58877139948365e-05 4.58596883801668e-05 4.58917266750676e-05 0.00376229374037134 4.58671298487279e-05 0.00153166646343851 4.58608115109251e-05 0.00644973655800729 0.000901808977736677 0.986850008405165 0.00027511878487188 0.999724881215129 0.993274108531958
19.47716 0 82.786 15.492 0 0 13.996 6.135 13.626 6.386 55.164 13.482 -9 0 0.0193421 0.0052269 0.0193277 0.0049944 0.0194941 0.004196 0.0193898 0.0040568 -0.047866 0.54429 -0.0277657 0.5317948 0.0193367 0.0049368 1.8e-06 0.0005663 0.0002108 0.0148759 0.886468 5.34423300537577e-05 0.000622125246482052 5.34342464342252e-05 5.34729841753394e-05 5.34489244502056e-05 0.000382666811096171 5.34390167003948e-05 0.000704916535764665 0.000552716170926982 0.00960417279744816 5.34378954855971e-05 0.000872977630310182 5.34589307167899e-05 0.00407269895274504 0.00309846514120861 0.979715126386002 0.00121859054269175 0.998781409457308 0.993223544816456
13.41598 1 57.19 12.61 0 0 9.192 4.777 9.734 5.015 38.264 11.479 -9 0 0.0133736 0.0042061 0.0133292 0.0042209 0.0133764 0.0034321 0.0135292 0.0033966 -0.0263043 0.6099339 -0.0890119 0.5994472 0.0133462 0.0040725 -5.2e-06 0.0005043 -4.91e-05 0.0183633 0.8936097 4.56389145024557e-05 4.56381517086068e-05 4.56739419629713e-05 9.65945368300719e-05 4.56413457672669e-05 4.56384699436174e-05 4.56375567603737e-05 0.000967595730668514 4.56421160666682e-05 0.00326068808682225 4.56423680054328e-05 0.000343877003348939 4.56443890819184e-05 0.00213446866826987 0.022613005487884 0.970172973232377 0.00032482536071499 0.999675174639285 0.993271476621018
0.16483 2 0.636 0.825 0 0 0.096 0.339 0.122 0.368 0.418 0.651 -9 0 0.0001367 0.0002195 0.0001452 0.0002347 0.0001449 0.0002077 0.0001522 0.000212 -0.0333494 0.6046284 -0.0421433 0.6196964 0.00014 0.0002189 -9e-07 1.32e-05 -0.0029559 0.0241025 0.8795579 1.93392030812197e-05 1.92564675780971e-05 1.93399649669345e-05 1.93164718485597e-05 1.92936892745947e-05 1.93021267752094e-05 1.92494666585605e-05 1.93641378352066e-05 1.91961794725785e-05 1.91781651841413e-05 1.93462787519836e-05 1.92902966655062e-05 1.93521223483557e-05 1.93596082094208e-05 0.427135576484045 0.572594239337304 0.000115847923524615 0.999884152076475 0.993282538632447
25.58426 3 106.46 18.038 0 0 18.176 7.55 18.084 7.639 70.2 16.432 -9 0 0.0259286 0.0072241 0.0255548 0.0066479 0.0258204 0.0056 0.0256428 0.0050695 -0.0102626 0.4959266 -0.0412785 0.4941474 0.0257801 0.0067284 3.84e-05 0.0007828 0.0007667 0.0148133 0.8933275 0.000119734228292135 0.00127127856235143 0.000119718348025064 0.00028343079583317 0.000119172600976542 0.00685392293274512 0.000119688508836962 0.105199263339718 0.000120713557770685 0.145692483211159 0.000119524850169812 0.0104854137897868 0.000120004646680785 0.0442003641516991 0.0067154632136861 0.678459823262269 0.00876725746822346 0.991232742531776 0.992775640346795
15.6439 4 65.872 13.282 0 0 10.94 5.239 10.522 5.16 44.41 11.768 -9 0 0.0156984 0.0045139 0.0156128 0.0046696 0.0156015 0.0035227 0.0154837 0.0035797 -1.69e-05 0.5619513 0.0044565 0.5934719 0.0156734 0.0044664 1.78e-05 0.0005143 0.0005054 0.0159878 0.8905872 4.91656660135278e-05 4.8990986019303e-05 4.94589930707597e-05 4.90586098357889e-05 4.94950617633545e-05 0.00135876911633006 4.90611773037014e-05 0.000213604696282093 0.000432013452575752 0.00689783995967051 4.92074667256663e-05 0.000344863828913272 4.91000124558962e-05 0.00685856450656886 0.00166698659133318 0.981833819875138 0.00160493843303279 0.998395061566967 0.99320252326436
20.63072 5 87.868 16.947 0 0 15.04 6.583 14.47 6.137 58.358 15.519 -9 0 0.0205122 0.005805 0.0203738 0.0057463 0.0207022 0.0045629 0.0205393 0.0046658 -0.0619315 0.5379488 -0.053708 0.5233828 0.0204607 0.005645 1.77e-05 0.0006592 0.0004825 0.0151512 0.912365 7.46329198135703e-05 0.000255318597709304 7.48800989760095e-05 0.00096922194424912 7.47180160916603e-05 7.46110621906677e-05 0.000387150638441722 0.00503903094180701 0.000463141528822562 0.0346401575605287 7.45432043692636e-05 0.00143713886580776 7.44067320357582e-05 0.00937006745225842 0.0357426616545337 0.911248318782365 0.00152338263903033 0.99847661736097 0.993206972504987
26.32496 6 108.014 17.209 0 0 18.344 7.292 17.786 7.147 71.884 15.923 -9 0 0.0265011 0.0072625 0.0262785 0.0064722 0.0265876 0.0055727 0.0262359 0.0050241 -0.0423824 0.5159343 -0.0141884 0.4963587 0.0264141 0.0066854 2.43e-05 0.0007227 0.0005466 0.014093 0.8935575 5.76680368886231e-05 5.7662287101159e-05 5.77051854931129e-05 5.76811521990274e-05 5.77094629190996e-05 0.0012420469180555 5.77170745424789e-05 0.0016645778033793 5.77036623725515e-05 0.094439818529344 5.766092639034e-05 0.00139319031213121 5.76753317767821e-05 0.00526738348039747 0.00377232628227003 0.891701473554739 0.00153047304265652 0.998469526957343 0.993206586390978
12.97183 7 54.734 11.668 0 0 9.162 4.184 9.142 4.597 36.43 10.66 -9 0 0.0128148 0.0040518 0.0127874 0.0040058 0.012851 0.0031134 0.0128454 0.0031986 -0.0434879 0.6312099 -0.0458175 0.5902365 0.0127825 0.0039374 -1.87e-05 0.0004696 -0.0007581 0.0172188 0.9030827 3.6465495147433e-05 3.64709253026774e-05 3.6478494557394e-05 3.64707554888541e-05 3.6480894900243e-05 0.000356543270937688 3.64665733991883e-05 3.64790060618822e-05 3.64650159400228e-05 0.00230272823868555 3.64748420062317e-05 3.64699819305154e-05 3.64707938441592e-05 0.00041263285955014 0.00364924880747372 0.992877654044774 0.00053890983633429 0.999461090163665 0.993260090933337
3.50233 8 14.738 5.343 0 0 2.588 2.286 2.526 2.058 9.624 4.683 -9 0 0.0033809 0.001733 0.0034001 0.0016823 0.0034422 0.0014336 0.0034247 0.0013993 -0.0958943 0.8173543 -0.0449337 0.8214825 0.0033943 0.0016726 3.8e-06 0.0001824 0.0005528 0.0218633 0.8883218 4.19531500029427e-05 0.000112377464684456 4.19466181945056e-05 0.000766023693968446 4.19462705704578e-05 4.19485926463552e-05 4.1952467217153e-05 0.00122118489565696 4.19499475767109e-05 4.19386869811537e-05 4.19402302785452e-05 0.000748200319334003 4.19406917338742e-05 0.000240505017794103 0.0839851003901847 0.912549091563176 0.00104619579006716 0.998953804209933 0.993232877326673
8.36301 9 34.306 8.655 0 0 5.944 3.373 5.76 3.277 22.602 8.085 -9 0 0.0079219 0.0030364 0.0079964 0.0030454 0.0080462 0.0023681 0.0079944 0.0023435 -0.1077009 0.697553 -0.0388836 0.7220831 0.007977 0.0029915 1.78e-05 0.0003371 0.0008621 0.0183835 0.8969654 6.59039039298364e-05 6.59108631139228e-05 6.59119751274095e-05 0.000356276343174663 6.59423430893599e-05 0.00135808189153825 6.60706933606591e-05 0.00316167241666831 6.59728008547531e-05 0.0130800080869473 6.58966429916865e-05 0.00133821331666193 6.58409409006206e-05 0.0120372630865559 0.00900404956760468 0.959136985127481 0.00197802731997344 0.998021972680027 0.993182020834208
27.90673 10 111.848 18.753 0 0 18.486 7.525 18.138 7.837 75.224 15.657 -9 0 0.0287054 0.0074027 0.02801 0.0065245 0.0283127 0.0056365 0.0279367 0.0050237 0.0327937 0.4770324 -0.0026627 0.4970798 0.0282923 0.0068168 -6.54e-05 0.000804 -0.0014175 0.0131809 0.8924894 4.24442075377841e-05 4.24412313228327e-05 4.24425619885709e-05 4.24448653604476e-05 4.24412390567891e-05 4.24459776403826e-05 4.24435467528759e-05 0.000213305210354696 4.24440858926422e-05 0.00156284105464948 4.24398299418515e-05 0.00037577682228727 4.24406112302253e-05 0.00243992540645726 0.00201825618046431 0.992965467169063 0.000254660082906807 0.999745339917094 0.993275191599133
9.55963 11 40.652 9.574 0 0 6.794 3.891 6.748 3.973 27.11 8.776 -9 0 0.0096285 0.0034057 0.0096314 0.0034564 0.0095565 0.0026002 0.0095435 0.002592 -0.0067244 0.6781713 -0.0032902 0.6957231 0.0096217 0.0033466 -8.2e-06 0.0003555 -0.0004305 0.0174975 0.8960222 4.31021524116572e-05 0.00205965917746815 4.3060873403348e-05 4.31051052867106e-05 4.30605978217554e-05 0.000969659197535668 4.30711954901313e-05 4.30565922173654e-05 4.30949820625464e-05 0.00183859481838055 4.30480765749942e-05 0.00117928700081722 4.30915856677233e-05 0.000355498583551386 0.00243455469947865 0.990775055361832 0.00320164710392729 0.996798352896073 0.993113576255883
3.74851 12 15.838 5.196 0 0 2.626 2.059 2.608 2.13 10.604 4.73 -9 0 0.0037451 0.0018348 0.003747 0.0018132 0.0037291 0.0014141 0.0037241 0.001388 -0.0420044 0.8350502 -0.025686 0.8506004 0.0037432 0.0017764 -2.8e-06 0.0001764 -0.0004531 0.0205356 0.9055621 2.44996456825283e-05 2.44841947764535e-05 2.44831117803353e-05 2.44990724635316e-05 2.44819161894002e-05 2.44976447796629e-05 2.44867249487728e-05 2.44864742904373e-05 2.44870888893453e-05 2.44951449553739e-05 2.4488288415459e-05 0.00120248137139242 2.44901319313427e-05 2.44923374711357e-05 0.00525111779285919 0.993228029059175 0.000146945585671912 0.999853054414328 0.993280893925439
8.17439 13 34.258 8.438 0 0 5.904 3.572 5.688 3.595 22.666 7.672 -9 0 0.0082055 0.0030148 0.0081126 0.0030311 0.008053 0.0022749 0.0079921 0.002289 0.0368133 0.7211473 0.0203663 0.7270533 0.0081839 0.0029593 2.48e-05 0.0003942 0.001291 0.0210487 0.8846861 8.63773794899145e-05 0.0577001531657852 8.67903171190364e-05 0.0005734464504321 8.7852612772356e-05 8.70878721845351e-05 8.69606786140111e-05 0.00431640515550913 8.66689445426759e-05 0.0380504858130881 8.67692044950035e-05 0.00132901166700723 8.68207269586512e-05 0.150824381443625 0.00637939574098362 0.740131392827394 0.0586217077977831 0.941378292202217 0.985092221258468
29.69459 14 108.784 24.634 0 0 17.902 8.154 18.086 7.551 72.796 18.677 -9 0 0.031305 0.0093846 0.0301419 0.0072013 0.0306308 0.0068056 0.0299222 0.0056938 0.0441413 0.5049493 0.01409 0.4739787 0.0307093 0.0080791 -1.42e-05 0.0007767 -0.000144 0.0127665 0.9014099 4.81863086990584e-05 4.83197625378566e-05 4.83575264625244e-05 0.00104281907056959 4.81202234930518e-05 0.00122938363885867 4.82838811548305e-05 0.000583887266589312 4.81260003950152e-05 0.0016367744285414 4.80037141355687e-05 0.000306178404062354 4.79695281518452e-05 0.00486813125006138 0.00481011257758129 0.985137346418706 0.00246518653062075 0.997534813469379 0.993155007692389
29.2491 15 110.876 24.727 0 0 19.314 8.653 18.192 8.226 73.37 19.358 -9 0 0.0304719 0.0088001 0.029105 0.0068003 0.030182 0.0065343 0.0292242 0.0054524 0.0001956 0.4784914 -0.0298089 0.4730818 0.0298101 0.0075541 2.16e-05 0.000784 0.0004824 0.0131411 0.8857489 0.000119021040164734 0.000119152797589935 0.000119105840919417 0.000118798869784162 0.000118928936805523 0.000119072890610554 0.000118968193917482 0.0158768797627266 0.00120830328761345 0.0805253076410417 0.000119218785014777 0.0131918035260972 0.000678641857294126 0.0884536300640407 0.00180483499326401 0.797308331513116 0.000714080375874325 0.999285919624126 0.993250717584228
14.06796 16 59.76 12.925 0 0 10.03 5.146 9.786 4.898 39.944 11.522 -9 0 0.0140291 0.0044078 0.0140841 0.0043312 0.0140862 0.003444 0.0140174 0.0034941 -0.0499235 0.5937388 -0.006527 0.5795402 0.0141043 0.0042589 4.77e-05 0.0005245 0.0017324 0.0175134 0.890146 8.80018511984799e-05 0.0010113979801623 8.79858882483123e-05 0.000679633147484327 8.79916940733542e-05 0.000319088278872184 8.79678412125375e-05 0.00765904788055262 0.00179246551921847 0.0330582945666032 8.7974910096826e-05 0.00412990371536261 8.79884988452657e-05 0.0183120291530402 0.0102275905219134 0.922282638553116 0.00227409884003896 0.997725901159961 0.993165653741965
22.99156 17 97.388 17.25 0 0 16.526 7.428 16.026 7.035 64.836 15.785 -9 0 0.0229223 0.0061454 0.0229188 0.0060817 0.0231195 0.0049432 0.0229487 0.0048417 -0.0510806 0.5154876 -0.0262173 0.5167394 0.0229575 0.00606 3.7e-05 0.0007535 0.0003435 0.0154113 0.8916203 7.64612778424605e-05 0.000264241536561396 7.64070145631838e-05 0.000441500842549775 7.66021453439265e-05 0.000106072985889668 7.64343650976448e-05 0.00379524857388411 0.000744409114301575 0.0240160066922526 7.64717636189283e-05 0.00481201599151955 7.64129314860182e-05 0.017463928878654 0.0046162437203013 0.943281542166134 0.00104128580275041 0.99895871419725 0.993233142307017
11.45867 18 48.158 11.1 0 0 8.222 4.445 8 4.343 31.936 9.95 -9 0 0.0112616 0.0037271 0.0113377 0.0037996 0.0113193 0.0029906 0.0112567 0.0030008 -0.0472928 0.6294482 -0.0037908 0.623937 0.0112965 0.003696 -3.1e-06 0.0004655 -0.0004175 0.0174177 0.8919797 4.62387332072593e-05 0.000772151138706353 4.62534209265166e-05 0.000105243206521009 4.62776117496024e-05 0.000331508125820766 4.62964276114704e-05 0.000431282575447698 4.62918727267018e-05 0.00379849012820858 4.62702109460747e-05 4.65038968633552e-05 4.62563250422689e-05 0.00153722317818799 0.0129842973298163 0.979669415818218 0.00134767223693151 0.998652327763068 0.993216532565455
2.40676 19 10.512 3.81 0 0 1.74 1.627 1.766 1.651 7.006 3.379 -9 0 0.0024378 0.0012951 0.0024706 0.0012836 0.0024652 0.0010277 0.0024726 0.0010046 -0.0748036 0.8786713 -0.0523924 0.891291 0.0024529 0.0012438 -1.3e-06 0.0001072 -3.4e-06 0.0203772 0.8731474 3.16881096437755e-05 3.1714799528288e-05 3.16977807581138e-05 0.000243802803068994 3.16966473367874e-05 3.17149218212449e-05 3.16677548239423e-05 0.00108685576330755 3.17176324564761e-05 0.000125506212909442 3.17259164884321e-05 0.00115632067685083 3.16689595418313e-05 4.69382808273368e-05 0.00638510678234599 0.990670176958291 0.000402315062157204 0.999597684937843 0.993267367799631
21.07183 20 89.108 16.132 0 0 14.886 7.104 14.87 6.415 59.352 14.982 -9 0 0.020918 0.0057618 0.0208101 0.0056296 0.0209254 0.0043686 0.0209209 0.0044373 -0.0289911 0.5497459 -0.0419426 0.5524076 0.0208298 0.0055657 -3.42e-05 0.0006224 -0.0009444 0.0138077 0.8911784 4.10209628812585e-05 4.10223840164001e-05 4.10195812141553e-05 4.10217351827399e-05 4.10210259598993e-05 0.000351380351644993 4.10203274438163e-05 0.00041882069406363 4.10192788440168e-05 0.00480351725554628 4.10192190103538e-05 0.000604808287528312 4.10215629535511e-05 0.000993494004474048 0.000673532168438906 0.991785261160798 0.000556486040899446 0.999443513959101 0.993259152137919
21.62876 21 90.992 16.33 0 0 14.514 6.324 15.226 6.725 61.252 15.151 -9 0 0.0215602 0.0057827 0.0217682 0.005825 0.0213561 0.0043769 0.0215568 0.0045391 0.0093704 0.5403121 0.0143522 0.5344613 0.0216878 0.0056406 2.36e-05 0.0006605 0.0007026 0.0154361 0.9095126 8.57023813211041e-05 8.57702608127857e-05 8.55703004127968e-05 0.00210571626128279 8.57593169029759e-05 0.00134300087465004 8.57869683694037e-05 0.00115187039067777 8.56535768126611e-05 0.131602064353097 8.56265862176765e-05 0.00318743521023454 8.56336242737655e-05 0.169739519222722 0.00279824875786819 0.687386641914345 0.00379151939538249 0.996208480604618 0.993079869911174
0.43145 22 1.796 1.447 0 0 0.302 0.547 0.328 0.614 1.166 1.172 -9 0 0.0004193 0.0004369 0.0004199 0.0004455 0.0004138 0.0003619 0.0004211 0.0003804 0.000385 0.8778641 -0.0213573 0.8690029 0.0004218 0.0004377 2.2e-06 4.24e-05 0.0022943 0.0297819 0.9031344 2.41573470342781e-05 2.4301324215438e-05 2.42124182464761e-05 2.43027092042764e-05 2.41587042951506e-05 0.000926495588867294 2.41230392304935e-05 2.42135219261019e-05 2.41355192023265e-05 0.000672191531834873 2.420183309003e-05 2.4084004829197e-05 2.43310807589324e-05 2.42161348067492e-05 0.113508866494389 0.88460200874807 0.00104762809186291 0.998952371908138 0.993232800020919
17.52734 23 75.086 14.485 0 0 12.69 6.132 12.294 5.783 50.102 13.146 -9 0 0.0177484 0.0050509 0.0178391 0.0050911 0.0176992 0.0038952 0.0175875 0.0039516 -0.0147535 0.5682514 0.0365746 0.5731241 0.0177952 0.0048851 1.5e-06 0.0005525 0.000172 0.0153806 0.8842239 4.78673084653283e-05 4.77930365633758e-05 4.79088037526789e-05 0.000421535204551562 4.78833506037748e-05 0.000527770366561518 4.80087407141245e-05 0.000193855222486189 4.82978903536823e-05 0.00497663441199458 4.78057379941548e-05 0.000215219893789592 4.7889461411207e-05 0.0150376135611528 0.00465330956215731 0.973590607447448 0.00114075807049824 0.998859241929502 0.993227764136353
8.92153 24 38.01 9.627 0 0 6.372 3.715 6.11 3.394 25.528 8.953 -9 0 0.0089063 0.0033246 0.008995 0.003457 0.0089916 0.0026774 0.0089178 0.0026031 -0.0580339 0.7290708 -0.0128753 0.7038455 0.0089541 0.0032841 3.4e-06 0.0003315 0.0007359 0.0177233 0.9145917 3.78583141675732e-05 3.78485970077561e-05 3.7859776968804e-05 3.78286085959849e-05 3.78413963469419e-05 0.000240244615721984 3.78363519674618e-05 3.78082793112824e-05 3.78310887552218e-05 0.00233073885763417 3.78221364248163e-05 0.000607468821199231 3.78558108693389e-05 0.000347602391435955 0.00910375641439333 0.9869917985392 0.000429481308809044 0.999570518691191 0.993265923575535
17.93718 25 75.494 14.758 0 0 12.662 5.633 12.664 5.807 50.168 13.466 -9 0 0.0176952 0.005094 0.0176265 0.0051818 0.0177099 0.0040323 0.0177104 0.0039694 -0.027068 0.548045 -0.0501271 0.5627475 0.0177039 0.0049985 4.31e-05 0.000557 0.0013422 0.0158276 0.9009507 6.66943717072543e-05 6.65486491360913e-05 6.71895226709873e-05 0.000155578940812202 6.64210495117147e-05 0.00124959774159952 6.70348951000934e-05 0.00345504663452829 0.00123450105070203 0.0392163637874094 6.63034465370788e-05 0.00429494926809596 6.68003617242673e-05 0.0213574923975305 0.00440444853339282 0.924165029349542 0.00167203027543777 0.998327969724563 0.993198851488527
2.35207 26 10.1 3.755 0 0 1.74 1.633 1.61 1.555 6.75 3.246 -9 0 0.0024049 0.0012711 0.0023844 0.0012412 0.0023931 0.001003 0.0023564 0.0009888 -0.0237399 0.8808216 0.005816 0.8860266 0.0023922 0.0012156 -2.4e-06 0.0001169 1.08e-05 0.0215604 0.8923202 3.49934614624519e-05 0.000320875745489425 3.50054454514675e-05 0.000905324597612769 3.49983645915364e-05 3.50069498460632e-05 3.50068831883463e-05 0.000575413640848722 3.50012504931864e-05 0.00131370865215833 3.50087596146341e-05 0.000756509967018934 3.50006086267418e-05 3.49996416504855e-05 0.00606234876045098 0.989750797271496 0.00136620456445371 0.998633795435546 0.993215524692605
