N1 N2 Na Tsplit Tsc M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
15.50979 12.27613 28.59262 0.5 0.33473 5.23315 5.23315 9.1656 125.14288 4.84673 169.8537 448 448 36 112.03 20.651 0 0 20.106 8.337 19.232 8.368 72.692 17.283 -9 0 0.0294233 0.0082207 0.0285577 0.0067656 0.0288719 0.0061626 0.028183 0.0053245 0.0476919 0.4731998 0.0431992 0.4937247 0.0293065 0.0072596 0.000316 0.0010314 0.0058418 0.0182882 0.8749925 7.54611831237138e-05 0.00421842582862822 7.49402658602397e-05 0.0143192640310973 7.55670550934596e-05 0.0081010559323077 0.000599692518553927 0.464661742533748 0.000509358138879961 0.0434457048587211 7.52665505542925e-05 0.400984087562578 7.485498070535e-05 0.0626332678022717 7.54156010846932e-05 7.58951567925246e-05
25.10273 24.29662 6.17941 0.5 0.36597 9.79291 9.79291 3.82971 98.39866 11.38324 106.2247 175 175 37 40.728 8.447 0 0 11.91 4.396 11.916 4.258 16.902 6.466 -9 0 0.0069377 0.0025257 0.0068758 0.0024513 0.0081212 0.0021317 0.0081229 0.002145 -0.6014009 0.6451443 -0.6296925 0.6103795 0.0070305 0.002488 0.0001238 0.0003707 0.0086496 0.0222805 0.8812625 0.000115943548738209 0.00401589709957337 0.00201506654363792 0.262403697473547 0.000935688871856192 0.134246299726248 0.0124183112733415 0.306871664125265 0.000385622587666582 0.0199844628387199 0.00294061821396222 0.203093846255785 0.000716283568564569 0.0496243410192507 0.00011553114182422 0.000116725712019587
4.07062 3.7992 18.4544 0.5 0.28315 28.4155 28.4155 12.86531 169.34191 4.80206 118.23703 432 432 38 65.308 14.917 0 0 9.6 5.933 8.828 6.09 46.88 13.69 -9 0 0.0172534 0.0053122 0.0171163 0.0053568 0.01592 0.0040304 0.0157024 0.0040984 0.3182758 0.6175951 0.3432565 0.6048048 0.0175343 0.0053178 0.0003494 0.0011011 0.0096635 0.0282268 0.8554074 0.000124369864589229 0.000124651497578258 0.000124734231215902 0.00220433050049276 0.000124532575384072 0.00604894978421106 0.0020412569317447 0.358744710235724 0.000904974285878963 0.0598474898486003 0.00501422369834312 0.480259986820303 0.00495572206734081 0.0792313971646963 0.000123965585696168 0.000124704908201936
9.80347 22.11369 11.18344 0.5 0.38763 13.67252 13.67252 9.7885 36.85334 9.68183 143.04103 327 327 39 56.476 10.701 0 0 11.908 4.9 12.962 4.603 31.606 9.563 -9 0 0.0114038 0.0034872 0.0115406 0.0034703 0.0122653 0.002862 0.0125624 0.0028528 -0.3065719 0.599643 -0.3556506 0.5513794 0.0115511 0.0033497 7.89e-05 0.0003895 0.0035673 0.0164045 0.8485782 8.96296213931359e-05 8.96801941779909e-05 8.97438486201795e-05 0.094179787323395 8.93904169884581e-05 0.112584260079864 0.000232877299138666 0.267408076405361 0.00535504121811903 0.184031556010948 0.000844121684629759 0.155023705515472 0.00159642838345464 0.178205868156498 8.99464763933587e-05 8.98873655452537e-05
29.77114 24.04228 18.09237 0.5 0.09923 25.38722 25.38722 9.18313 170.61766 13.67629 187.73544 316 316 40 88.148 15.865 0 0 18.712 6.534 18.31 6.317 51.126 14.263 -9 0 0.0188837 0.0055935 0.0189405 0.0053147 0.0196931 0.0043141 0.0195792 0.0042206 -0.2058183 0.5470997 -0.1601776 0.5247484 0.0191231 0.0054182 0.000211 0.0007452 0.0054425 0.0189475 0.8939375 0.000475683596576975 0.00496095488959379 0.000100576000260831 0.0240079748933404 0.00127551127205939 0.0361028482043915 0.00214691479039857 0.444150222801697 0.00015751326236759 0.0173310754519443 0.00170833267119213 0.443950660201093 0.00127110715614016 0.0221599785613126 0.000100352957800791 0.000100293289830851
4.59779 13.74233 26.1692 0.5 0.01655 29.56006 29.56006 3.05467 190.13218 16.72145 166.76798 40 40 41 103.44 17.464 0.002 0.045 17.218 7.744 34.202 13.13 52.018 16.076 -9 0 0.0226377 0.006979 0.025751 0.0063318 0.0199073 0.0055554 0.0246416 0.0049619 0.5666825 0.665889 0.1713252 0.5076327 0.0274386 0.0068743 0.0032442 0.0026313 0.0639185 0.0474026 0.6546949 0.000620452360628642 0.00431218367749861 0.0022965471602754 0.837057119795617 0.000937171960414833 0.0451688776863087 0.00152934060746256 0.0471265735808443 0.000736885434555347 0.00812549079838056 0.0016476582054443 0.0412465516417969 0.000176748507968173 0.00866483339276939 0.000176748623386974 0.000176816566647989
15.91928 2.43836 17.86117 0.5 0.08542 21.42305 21.42305 6.14777 66.12209 19.17691 146.64125 247 247 42 72.066 16.119 0 0 20.074 11.721 9.872 6.892 42.12 15.476 -9 0 0.0177796 0.0054752 0.0156994 0.0057242 0.0175306 0.0044437 0.014655 0.0047761 0.0323988 0.5632779 0.2929811 0.7363583 0.017897 0.005455 0.0011576 0.0017572 0.0342473 0.0490594 0.7102516 0.00148056931530227 0.000258850835013541 0.00123491580077251 0.00765482971582003 0.00120557612131136 0.00135530438774116 0.0266329617055595 0.132949692883653 0.000706268381209535 0.00258249562351229 0.253410343874526 0.565602636821569 0.00188250486403173 0.00252507042014426 0.000258796186646803 0.000259183063186899
2.52319 23.88152 28.63924 0.5 0.02323 4.93001 4.93001 1.59309 87.24139 0.68446 137.29868 352 352 43 108.226 19.274 0 0 10.502 6.013 43.49 15.745 54.226 17.665 -9 0 0.0220402 0.0082891 0.0289282 0.0067085 0.0195477 0.0068313 0.0287355 0.0054967 0.5384146 0.9455487 0.0150367 0.4575395 0.0293229 0.00735 0.0038387 0.0029284 0.073067 0.0541041 0.627669 0.000328554571128615 0.00611808709640361 0.00014686250360308 0.00566819910347082 0.000427293992689254 0.00574784101100668 0.000295612485287246 0.030555468142664 8.300558561167e-05 0.145941146335691 0.000535599245354409 0.231542364920504 0.000684166137298223 0.571759727854786 8.3082626706481e-05 8.29883877952369e-05
22.66783 24.34236 23.81977 0.5 0.23175 23.20644 23.20644 13.16308 98.92021 5.34417 185.27194 432 432 44 106.476 17.958 0 0 20.754 7.695 20.206 7.667 65.516 15.304 -9 0 0.024672 0.0067846 0.0243671 0.0061904 0.0251275 0.0052499 0.0248451 0.0048497 -0.1004503 0.5024975 -0.1017901 0.4987009 0.0245929 0.0063492 7.33e-05 0.0007304 0.0014041 0.0138262 0.8940981 0.000102914209133209 0.000103177578765641 0.000103625820779874 0.0316329435068398 0.000103592807263009 0.0584515725452035 0.00172032133060632 0.277577916055973 0.00269176922348017 0.236060165194672 0.00234509364382481 0.254633452449532 0.0025800651203556 0.131685585574568 0.000103322385293959 0.000104482553709589
25.88481 22.54196 29.27065 0.5 0.24999 28.5238 28.5238 17.22654 167.56947 10.02956 44.21706 145 145 45 108.524 27.455 0 0 20.8 8.691 20.076 9.136 67.644 19.254 -9 0 0.0312233 0.0095414 0.0293266 0.007106 0.0310451 0.007249 0.0297587 0.0054921 -0.0198636 0.5070939 -0.0824022 0.4941035 0.0304503 0.0081412 0.0001753 0.0008605 0.0027938 0.0137238 0.8780186 0.000106153962922411 0.00124676265825725 0.000106665183461997 0.0234495577974038 0.000106057217905001 0.093645221545483 0.000957997868168495 0.211084043962243 0.0049676343378091 0.187159718672426 0.0010825902159717 0.225255774848418 0.00163594971905967 0.24898513040572 0.000105619970300771 0.000105121634450369
29.82299 12.50248 4.91643 0.5 0.03766 10.21199 10.21199 12.43529 51.82811 8.25376 49.55982 427 427 46 35.662 7.66 0 0 11.318 3.785 9.718 3.534 14.626 6.107 -9 0 0.0060077 0.0023135 0.0058617 0.0023542 0.0073128 0.0019642 0.0068618 0.0019395 -0.7363358 0.643663 -0.6144744 0.6546869 0.0060362 0.002312 0.0001015 0.0002968 0.0082369 0.0217544 0.8799887 0.000120887568809425 0.00695423598273618 0.00302821724669155 0.170607767383854 0.0018247354438041 0.254091137104013 0.00298304433933391 0.20478596522747 0.000855629390969057 0.0776484242645323 0.00301389968971014 0.16129177534388 0.00206828875559789 0.110485189033837 0.000121453772349189 0.000119349452412936
25.20279 25.42941 24.14656 0.5 0.14302 15.01506 15.01506 11.36307 183.55284 17.86462 119.64839 286 286 47 108.636 17.745 0 0 21.804 7.899 22.652 7.98 64.18 15.263 -9 0 0.0243052 0.0065164 0.0242602 0.0062053 0.0249962 0.0053684 0.0251084 0.0050381 -0.1292434 0.4958923 -0.1612843 0.4850436 0.0245913 0.0062621 0.0003086 0.0009818 0.0062691 0.0191914 0.8710466 8.65189740913106e-05 0.00188530341924923 0.000907795594467388 0.0172380650226349 0.00100025075798562 0.0106677978136328 0.00793256431789655 0.253836368236577 0.00167744480499307 0.0113233560461784 0.00224235785249078 0.677369807634118 0.000321733900902212 0.0133360345127254 8.69287663198895e-05 8.76723457376731e-05
20.46204 29.57334 4.67425 0.5 0.21705 26.87286 26.87286 4.0605 108.19696 12.97224 80.55522 175 175 48 35.38 7.63 0 0 10.55 3.672 11.314 3.853 13.516 5.504 -9 0 0.0055398 0.001995 0.0056436 0.0020781 0.0067835 0.0018513 0.0069988 0.0018667 -0.7256867 0.6124432 -0.7755184 0.6308444 0.0056783 0.0019987 8.66e-05 0.0002526 0.0074724 0.0206625 0.8364698 9.54681215366564e-05 0.00150026729517646 0.000223932403476202 0.250842036618953 0.000526312334306411 0.163293539724613 0.00280036990941071 0.297451142271197 0.00145910121629201 0.0508962597949248 0.0040905240128997 0.192631921421419 0.00112753716858559 0.0328701906335314 9.56877132935059e-05 9.5709360384768e-05
17.20762 11.1826 29.56842 0.5 0.13764 1.10395 1.10395 6.87823 142.18389 7.81811 9.92076 352 352 49 112.496 21.223 0 0 25.418 9.603 21.826 8.915 65.252 16.622 -9 0 0.0302241 0.0083273 0.0285638 0.0066038 0.0291932 0.0065071 0.0274265 0.0052917 0.1198607 0.4661364 0.1635391 0.5005087 0.0308917 0.0073778 0.0014978 0.0016228 0.025569 0.0265249 0.7910671 0.000193469749225198 0.0581820227902896 0.000167365208663016 0.170693685976488 0.000570272681331751 0.074864328408474 0.000748101126620037 0.177985145153003 0.00116169863098324 0.0697529756805324 0.00686774795879475 0.290279712125769 0.00539297451810939 0.142765177076739 0.000171610987886613 0.000203711927091449
22.42797 10.88623 22.37903 0.5 0.42887 20.40716 20.40716 1.98253 75.95289 16.77114 49.5307 168 168 50 97.316 16.54 0 0 22.632 8.621 17.892 6.814 56.792 15.698 -9 0 0.022328 0.006005 0.0216216 0.0058377 0.0226595 0.0047931 0.0212834 0.0047818 -0.0819807 0.4945416 0.0512614 0.5464544 0.0226745 0.0058168 0.0006998 0.0011298 0.0164259 0.0250491 0.8552946 8.44393357917427e-05 0.00569207764849442 0.000985406194831268 0.0374094618281647 0.000286114644228124 0.00429704698062739 0.00317416837582821 0.604789506250436 0.000696807822467081 0.00939930795822718 0.000924630963386851 0.324851164391437 0.00079663137538321 0.00644342836639806 8.55284625231165e-05 8.42794017753607e-05
22.82178 2.48165 5.35355 0.5 0.20629 27.94318 27.94318 14.88222 193.47114 6.8796 122.96882 201 201 51 29.404 7.254 0 0 9.988 5.166 5.488 3.042 13.928 6.196 -9 0 0.0057865 0.002159 0.0052034 0.0022468 0.0067412 0.0019239 0.0054728 0.00194 -0.5606453 0.6967711 -0.2016397 0.7768102 0.0056886 0.0021327 0.0001937 0.000418 0.0182408 0.0349412 0.7910361 6.94837903126577e-05 0.000186356721414675 6.93693113459742e-05 0.00257220664457945 6.95289948066203e-05 0.000581703127926479 0.00756554848402399 0.422704323198907 0.00126702135628825 0.00280160745186994 0.00353996374152034 0.554127626969363 0.0011491040515069 0.00315713997269764 6.95386689755544e-05 6.947751446124e-05
6.25843 18.38763 4.39202 0.5 0.09916 5.90482 5.90482 13.37655 132.21276 5.82016 162.78385 130 130 52 29.952 6.968 0 0 7.642 3.248 11.072 4.153 11.238 5.092 -9 0 0.0049549 0.0020518 0.0052589 0.0020651 0.0053217 0.0016956 0.0062885 0.0017713 -0.2860875 0.7577636 -0.654098 0.7001452 0.005469 0.0020912 0.0003621 0.0004897 0.033839 0.0402728 0.7720445 0.00254086499643819 0.0503576758026528 0.00313870107653752 0.294374936666317 0.00467722772271984 0.0747331696375088 0.010964082296861 0.223193828869455 0.000887541573323155 0.0182675875851987 0.00518522418646302 0.276296537928376 0.00225693375015803 0.0328408032686411 0.000142002431488118 0.000142882207861199
12.35076 28.61761 29.29083 0.5 0.06044 23.89394 23.89394 17.40544 60.31669 17.5552 44.79047 252 252 53 111.982 24.168 0 0 19.172 8.025 22.632 9.705 70.176 17.828 -9 0 0.0301787 0.0088346 0.0292844 0.0067013 0.0294373 0.0066206 0.0297716 0.0052085 0.0669302 0.472314 -0.0829058 0.4629543 0.0300925 0.0075224 0.000361 0.0009988 0.0064367 0.0169118 0.8747887 9.08354471690346e-05 0.00206452535291194 9.05009284811841e-05 0.0135413930097206 9.17234968618253e-05 0.0119714121391893 0.00222865874022723 0.560209776126371 0.00102585833331901 0.153409198649418 0.00115972171261838 0.186054836753867 0.00618175512207494 0.0616986610136842 9.05395112816964e-05 9.06036628047574e-05
20.54721 0.10135 23.47978 0.5 0.39729 7.80837 7.80837 5.87216 171.92193 6.03712 47.74949 266 266 54 58.546 28.948 0.198 0.782 51.522 32.374 0.686 2.111 6.14 11.911 -8.836 1.843 0.0157332 0.0095727 0.0019538 0.004134 0.0162532 0.0081408 0.001924 0.0035539 -0.3033801 1.1049491 0.0443067 1.0992906 0.014265 0.0100131 0.0054215 0.006003 0.1750058 0.1447587 -0.0234065 4.96734734413617e-05 3.15022633985604e-05 0.00050929439480212 0.00119842505463378 6.82732666341661e-05 3.23422630905788e-05 0.000983090790006389 0.208844411742318 9.95477186317822e-05 3.14998524927286e-05 0.0315560214323335 0.756338062733882 9.31382136333394e-05 0.000101718197546916 3.15017834685795e-05 3.1496819686734e-05
22.09625 15.48991 6.44558 0.5 0.35015 24.90933 24.90933 8.57423 46.9645 3.0213 116.24709 423 423 55 40.262 8.538 0 0 10.502 3.791 10.42 3.925 19.34 6.797 -9 0 0.0071328 0.0025008 0.0071304 0.002515 0.0084116 0.0021712 0.0083884 0.0021796 -0.6259224 0.5990698 -0.6236371 0.5896127 0.0071541 0.0024682 2.24e-05 0.0003245 0.001048 0.0177829 0.878707 6.59825480459615e-05 6.57539567500254e-05 6.68675435998767e-05 0.00476676695411548 0.000362464522606098 0.0298174242529642 0.00122189063607877 0.127357543756003 0.00589635451211378 0.436073079001415 0.000866184388165333 0.0621414330071842 0.00357489637360204 0.327591162411123 6.59149336015823e-05 6.62812026303813e-05
26.54041 0.10988 10.20284 0.5 0.30813 24.19706 24.19706 7.70319 47.86564 10.02313 38.91234 205 205 56 25.412 14.113 0 0 18.67 14.91 0.748 1.676 5.994 7.356 -9 0 0.0063871 0.0042509 0.0020915 0.0028523 0.006952 0.0039644 0.0019004 0.0022232 -0.3476898 1.0961889 0.176778 1.2934858 0.0053197 0.003772 0.0010805 0.0014798 0.0929515 0.0917146 0.2700921 5.68875881162468e-05 5.66965180007296e-05 5.68043015966035e-05 0.0117194999710405 5.651542663483e-05 5.72450552147092e-05 0.0209801108968903 0.212155517730592 0.000202227724003136 0.00015048023715145 0.0479435225267767 0.704440230642337 0.000440576036967838 0.0015700264782542 5.69018081276924e-05 5.67570582958947e-05
27.40185 24.11144 7.59668 0.5 0.40129 18.36562 18.36562 4.5479 30.32498 19.64386 135.65937 80 80 57 46.87 8.972 0 0 12.298 4.281 12.342 3.9 22.23 7.866 -9 0 0.0085002 0.0029668 0.0085545 0.0030451 0.0097324 0.0023512 0.0097448 0.0024335 -0.5430089 0.6435077 -0.5288162 0.6481375 0.0085999 0.0029496 7.25e-05 0.0004157 0.0042664 0.0199266 0.8833962 9.29099161096981e-05 0.000628936704358034 9.30085845632101e-05 0.014239077865986 9.33954281224702e-05 0.0573133331048536 0.00090577625735486 0.18875628533065 0.000363344676861345 0.103969887284508 0.000339732366778859 0.479683639950235 0.00206312275928561 0.151274254400743 9.04020240426428e-05 9.2893345548238e-05
10.33834 16.33734 19.11131 0.5 0.12179 8.24713 8.24713 4.38066 78.18172 19.29563 182.29583 9 9 58 84.092 16.164 0 0 17.886 6.87 22.222 7.53 43.984 14.048 -9 0 0.0180456 0.0055669 0.0186736 0.0055909 0.0174393 0.0044364 0.0186615 0.004229 0.1156135 0.5926631 -0.0326718 0.5708525 0.0195681 0.0056424 0.0012085 0.0012487 0.0325426 0.0310584 0.813867 0.0041055248832813 0.220676581644732 0.00354278304082278 0.333638478442592 0.00892925794678722 0.287389410291621 0.0011224325659371 0.00884943020517319 0.00152406468280525 0.0209940838897694 0.00145439544783995 0.0904739641933643 0.00106331708336044 0.0159271706973969 0.000154964065263399 0.000154140919253853
14.5552 2.18088 13.96854 0.5 0.00773 10.79524 10.79524 10.65481 9.13728 12.97847 24.02186 65 65 59 57.27 12.607 0.008 0.109 25.472 9.807 7.402 4.128 24.388 10.406 -9 0 0.013968 0.0042328 0.0100473 0.0043148 0.014054 0.0034048 0.0089606 0.0032028 -0.0498424 0.6100881 0.464453 1.024456 0.0146061 0.0046715 0.0025985 0.0023021 0.0981026 0.0719367 0.5623727 0.00273133070058374 0.0347582671993349 0.000830466924783587 0.0703794361285838 0.000730982583616346 0.0332359069847639 0.00158440566711456 0.288648595048119 0.000708836126646999 0.0641033791244335 0.00233599616064107 0.365634949119634 0.00115182175373875 0.132667245852886 0.000251429968151505 0.000246950656967778
23.83704 12.76628 10.27542 0.5 0.20144 13.40552 13.40552 16.79569 67.59292 7.8612 16.52827 277 277 60 54.384 11.343 0 0 13.198 5.135 12.168 4.563 29.018 9.452 -9 0 0.0108087 0.0036575 0.010822 0.0036715 0.0118994 0.0029739 0.0116091 0.0029062 -0.4075178 0.6099895 -0.3081193 0.6254703 0.0109072 0.0035952 9.18e-05 0.0004445 0.0045041 0.0194584 0.9057907 0.000106585083498388 0.0026395542464908 0.00035011058270044 0.0729909020809939 0.000493158945340861 0.0516054530753338 0.00206571162366392 0.379808084655654 0.00581500347485286 0.0433440638939213 0.00165292497136396 0.376862779077513 0.00115921240074902 0.0608928671525146 0.000107029898634756 0.000106558836773676
19.36585 4.34301 28.68594 0.5 0.14446 1.92831 1.92831 14.09287 81.70986 3.45615 172.30055 70 70 61 109.18 18.81 0 0 36.736 12.383 14.958 7.125 57.486 16.56 -9 0 0.0284043 0.0075989 0.0243312 0.0072658 0.0278013 0.005626 0.0213201 0.0056936 0.0605635 0.4954669 0.5759766 0.6437599 0.0291878 0.0076358 0.0028201 0.0024219 0.0521981 0.0416596 0.7557658 0.00131002129639581 0.173822901096964 0.00832287761226701 0.19626644237157 0.00210281028637367 0.396787491522383 0.000779928592910968 0.0322500264303956 0.000276253680042037 0.0243754151992251 0.000295352071447305 0.102331404428662 0.000674813276700148 0.060089597846727 0.000157680764935473 0.00015698352300096
16.28235 15.45789 5.1128 0.5 0.33254 3.45443 3.45443 13.42822 22.17151 1.41066 119.64201 488 488 62 35.096 7.934 0 0 9.916 3.661 9.9 3.645 15.28 6.115 -9 0 0.0060295 0.0023202 0.0060385 0.0023699 0.007102 0.0020311 0.0070975 0.0019612 -0.6161457 0.6683 -0.618497 0.6712155 0.0060961 0.0023001 6.21e-05 0.0002893 0.0049478 0.0203995 0.8771391 0.00010988289506804 0.00372974886046811 0.00155618660483047 0.0611652887917368 0.00031365171180697 0.115351988673934 0.0034185977869493 0.392650980499087 0.00256927471135597 0.0471587779586319 0.0209459553363771 0.297977594565534 0.00259273530038467 0.0502398249753067 0.000109480631925024 0.000110030696604122
14.64634 19.30308 22.73209 0.5 0.11246 18.35681 18.35681 19.96957 123.77903 0.29013 123.75931 13 13 63 100.56 16.399 0 0 19.154 6.9 21.546 7.762 59.86 14.535 -9 0 0.0225876 0.0058508 0.0228384 0.0055006 0.0225242 0.0046532 0.0231449 0.0046377 -0.0062167 0.5068234 -0.0630428 0.4889574 0.0232444 0.0056607 0.0005314 0.0010564 0.0115499 0.0208897 0.845115 0.000116112047656304 0.0133748330964478 0.00011574191562719 0.278091320077526 0.000114942068104813 0.109471316465577 0.00218465268259402 0.359581748251168 0.00060254271837081 0.0552997237004186 0.00776462999092833 0.144218201901581 0.000114642234057914 0.0287162533706095 0.000117919569222509 0.000115419910110126
5.63097 29.95023 10.29474 0.5 0.3507 24.29413 24.29413 15.49855 154.32286 9.4945 176.3757 99 99 64 51.15 11.22 0 0 9.158 4.265 13.728 5.28 28.264 9.631 -9 0 0.0104386 0.0036263 0.0108881 0.0036122 0.0105481 0.0029897 0.0118363 0.0029508 -0.0593624 0.6892703 -0.3458037 0.6328899 0.0108292 0.0035099 0.0001658 0.0004739 0.008439 0.0215404 0.8740904 0.000123918148153627 0.00128320353208095 0.000124723561270654 0.00616697807541153 0.000273655066492445 0.0151582858250247 0.00271663136788035 0.044791951909587 0.00585062847725176 0.141724083422532 0.0011865844272803 0.0616740611096641 0.00230305207661549 0.716373357782842 0.000124716088985061 0.000124169128927242
1.51712 4.91712 13.11919 0.5 0.46097 24.19756 24.19756 14.87441 31.49963 1.94783 117.2477 238 238 65 43.184 12.253 0 0 4.58 3.924 7.394 5.971 31.21 11.285 -9 0 0.011375 0.0043501 0.0119116 0.0044074 0.0100881 0.0033401 0.0108813 0.003346 0.4850486 0.7976099 0.3397413 0.7071196 0.0118593 0.0042983 0.000216 0.0006427 0.0095593 0.0268685 0.8531151 0.000142744719701644 0.000142783012899665 0.000143483335261536 0.000521262105222928 0.000143941201541873 0.0147944674524541 0.00566219635259327 0.301343283571119 0.00613322167750122 0.374420040836941 0.00685964108926416 0.122204769783195 0.0186365652569124 0.14856362115297 0.000143756584521178 0.000144221867901106
17.01695 4.78993 26.45857 0.5 0.22715 9.9402 9.9402 19.89897 131.70577 5.23072 56.51773 73 73 66 103.52 18.375 0 0 25.282 9.615 14.434 7.323 63.804 17.056 -9 0 0.0263353 0.0075787 0.0245135 0.0067176 0.0259027 0.0055247 0.0226663 0.0054659 0.0330995 0.5462432 0.333941 0.5903119 0.0267118 0.0071389 0.0012875 0.0016021 0.0254198 0.0298624 0.8155077 0.00014568411951557 0.00653166340054376 0.00240462758209382 0.0901152302130808 0.000828515723920759 0.0911281403759583 0.00161240916686404 0.221697043039186 0.0001440946153776 0.254624342884542 0.00208240823764245 0.149523644743066 0.00347021143453194 0.17540380434893 0.000143903290309439 0.000144276824437439
