N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
23.80938 20.19177 22.61237 0.5 19.36764 168.67247 460 40 11.58306 11.58306 15.38137 155.73297 12.62954 27.76567 84 84 33 38.75 32.353 0 0 14.68 11.761 5.394 4.737 18.676 21.676 -9 0 0.0088451 0.0094617 0.0072295 0.0080586 0.0094054 0.0085345 0.006788 0.0068144 -0.6468592 0.8497741 -0.0511477 0.9268064 0.0086828 0.0092794 0.0006455 0.001252 0.0390546 0.0462024 0.9420564 0.0100974457769837 0.000194404709750063 0.0873306649843299 0.000189987145352619 0.103521785257652 0.000191751042690467 0.105876078055589 0.000185025031897387 0.387971551938061 0.000186021492249912 0.117130822932184 0.000402158074100135 0.185928330818807 0.000417886040861559 0.00018997320413257 0.00018611349535819
0.29331 1.74907 10.74565 0.5 1.3432 2.72269 478 71 28.32698 28.32698 19.47917 78.87424 19.87339 52.11989 41 41 34 9.758 8.583 0.004 0.063 1.188 2.318 3.036 4.883 5.53 7.02 -9 0 0.0021766 0.0027198 0.002854 0.0031725 0.0018936 0.0020427 0.0024145 0.0023894 0.2076407 1.2246674 0.3368925 1.1600784 0.0031301 0.0034136 0.0006148 0.0015467 0.1033701 0.1487712 0.7188872 0.00154836064228503 0.00016031814260275 0.00385644744426188 0.000661078416076509 0.00302946671575668 0.000164087463807584 0.106031375507383 0.00645446138871477 0.0117449317959319 0.00099598457985265 0.604042920943066 0.0276023438486712 0.231875136537838 0.00151139790793689 0.000160947227835215 0.000160741437979769
9.30321 28.63371 7.59013 0.5 4.62859 13.50865 239 147 3.70503 3.70503 8.78573 157.29766 19.2405 16.4929 158 158 35 27.908 11.876 0.01 0.224 7.374 4.455 10.25 5.742 10.274 8.172 -8.964 0.805 0.0047221 0.0032453 0.0051029 0.0032316 0.0049744 0.0028631 0.0057851 0.0029234 -0.284682 0.937542 -0.5812871 0.7950257 0.0054981 0.0034832 0.0005856 0.0009784 0.0544218 0.0714138 0.8518507 0.0824148747545654 0.000231431309101167 0.393102413716678 0.000379955585876992 0.143154425294956 0.00023128631132048 0.111771017824105 0.00161659188635854 0.00439902000990477 0.000231004334302301 0.238304219313379 0.00249806464557589 0.0209711430651401 0.000231611558015494 0.00023103463065508 0.000231905760065599
9.29137 13.8539 18.23262 0.5 5.66542 182.2704 464 473 23.05918 23.05918 12.50951 134.51292 11.08469 124.73002 95 95 36 28.854 26.593 0 0 7.664 5.449 8.998 6.569 12.192 19.442 -9 0 0.0047884 0.0068364 0.0050413 0.0071415 0.0055968 0.0064262 0.0059728 0.0066162 -1.03983 0.9162002 -1.160583 0.911221 0.0050439 0.0071042 0.0001291 0.0006554 0.0136026 0.0357469 0.966358 0.00141641366903118 0.000108946106189633 0.00690976197067943 0.000106364090305223 0.00936823338841416 0.000108652209244367 0.195525250085777 0.000107660394229606 0.312569784399551 0.000108318703866447 0.0376064774250225 0.00010819838464162 0.435632849869605 0.000108538430649304 0.0001083113759688 0.000106239496824107
21.67714 20.00323 11.26666 0.5 5.64401 139.42336 254 155 13.34444 13.34444 0.73205 32.25303 0.96167 195.01871 409 409 37 17.644 16.087 0.038 0.637 5.228 6.657 4.06 4.825 8.318 10.99 -8.96 0.894 0.0035463 0.0044266 0.0033915 0.004204 0.0038182 0.0039585 0.003489 0.0036767 -0.5258162 1.1217277 -0.3104746 1.1427538 0.0038097 0.004643 0.0003408 0.0013898 0.0411985 0.0968714 0.8889419 0.00416401542835906 9.19140352548746e-05 0.0101746402987806 9.19828913040647e-05 0.00540489176998844 9.21205505650137e-05 0.358624853593789 9.20243260935886e-05 0.00122085250515233 9.2145423174861e-05 0.616777866579774 9.22124260822571e-05 0.00280435028310223 9.19536007760338e-05 9.21044150445336e-05 9.20718727585607e-05
7.70311 7.04944 7.00928 0.5 8.92261 149.33063 270 97 23.33937 23.33937 4.38997 118.85889 11.7853 189.35554 125 125 38 16.314 11.277 0.202 1.166 7.472 8.472 3.43 4.768 5.21 7.07 -8.9 1.298 0.0034785 0.0032495 0.0024731 0.0028174 0.0035747 0.0030108 0.0024354 0.0025688 -0.1484259 1.1258451 0.018629 1.2013953 0.0043637 0.0034654 0.0013879 0.0021472 0.1829608 0.2184998 0.4520904 0.00247757506276022 4.90635097594843e-05 0.00494673263464534 4.90895189658657e-05 0.00301414571265163 4.90779751554787e-05 0.508503210586684 4.91061203986839e-05 0.000551709287393962 4.90649005257451e-05 0.47906189113033 4.9050714200869e-05 0.00100306995881676 4.90707119506452e-05 4.90565650127449e-05 4.90856107494251e-05
13.34596 23.63948 8.75006 0.5 4.8734 171.64968 54 493 27.744 27.744 1.50182 109.70264 18.04649 7.78441 296 296 39 22.352 15.123 0.056 0.365 2.326 3.706 11.808 12.741 8.162 9.575 -9 0 0.0031298 0.0035168 0.0052513 0.0040802 0.0029562 0.0032519 0.0056289 0.0038941 0.1139347 1.1626285 -0.3923832 1.1543142 0.0051276 0.004139 0.000937 0.0019287 0.0821518 0.139599 0.5529826 0.00027645974165285 8.0277355425281e-05 0.000993942678620221 8.02997092167282e-05 0.000921114823088912 8.02477102845983e-05 0.284684272892757 0.000723714748524198 0.0021577685269585 8.03105156341439e-05 0.700236332981062 0.000570800255129775 0.00887370908854751 8.02383231148205e-05 8.02715116549985e-05 8.02391383284716e-05
29.57933 12.98432 1.29395 0.5 17.1866 157.73893 227 160 0.8868 0.8868 3.29784 125.13653 10.81442 183.70593 296 296 40 13.936 5.329 0.016 0.154 7.256 3.809 4.508 3.303 2.156 2.116 -9 0 0.0018121 0.0009749 0.0014751 0.0009215 0.002653 0.0012249 0.0018784 0.0011556 -1.0013393 0.8476806 -0.5329598 1.0043936 0.0019599 0.0010271 0.0003163 0.0004379 0.0810558 0.0925435 0.5167532 0.0376404199566425 0.000587047216191991 0.272707221898443 0.000924345970541817 0.168859501602143 0.000506375786146831 0.32244485406256 0.00114261288751422 0.017098103505308 0.000174555391027619 0.158423492696209 0.00145081647721914 0.0175303445144983 0.00026150233921225 0.000124430248573077 0.000124375447768545
18.19229 16.12333 7.15597 0.5 15.84757 27.25899 226 406 5.32211 5.32211 19.70033 172.85446 14.51027 109.29331 313 313 41 34.434 11.294 0 0 9.094 4.213 9.442 3.769 15.898 9.054 -9 0 0.0062964 0.0032827 0.0062629 0.0032737 0.0070445 0.0029228 0.0071426 0.0028322 -0.4891662 0.7591171 -0.5688495 0.7153114 0.006422 0.0032631 0.0001424 0.0003885 0.0120481 0.0280545 0.9222406 0.0102836637480469 0.000111017935299985 0.0224987355677508 0.000111623644641552 0.0320196445689062 0.000110963426573894 0.566602345016679 0.000111126291897314 0.0364330608867939 0.000131550686700697 0.275339375832527 0.000111004549087601 0.0554027851055733 0.000511928561947252 0.000110229413444238 0.000110944764130009
13.0055 11.45704 14.96507 0.5 2.24002 130.19929 483 237 17.26892 17.26892 12.05616 112.23876 7.06087 15.89142 138 138 42 11.752 9.767 0.008 0.109 6.252 4.865 3.556 3.83 1.936 5.052 -9 0 0.0013864 0.0021776 0.0009754 0.0018679 0.0023079 0.0022118 0.001548 0.0021023 -1.3617786 0.7463404 -0.8069044 1.0710548 0.001337 0.0021217 0.0001561 0.0004491 0.0569191 0.1135155 0.8518026 0.00332387860619506 0.000180643315739875 0.0278056673363802 0.000180822667841907 0.0236479376610625 0.000180665985005409 0.292309577850009 0.000180831692294068 0.0779968694224977 0.000180915741039103 0.34440918428054 0.000180435408777881 0.22888067954255 0.000180732694213669 0.000180543518898075 0.000180614276954573
29.46217 11.00616 22.21193 0.5 8.91556 96.01016 382 93 26.43864 26.43864 17.82981 26.48439 18.01657 135.92129 475 475 43 27.536 26.023 0 0 5.856 6.29 4.43 5.264 17.25 20.078 -9 0 0.0065263 0.0075903 0.0063449 0.0074995 0.0065129 0.0065115 0.0061109 0.0064714 -0.366253 0.9948153 -0.161443 0.9805652 0.0064871 0.0074939 5.15e-05 0.0003685 0.0049521 0.0234746 0.9641429 7.0933795484068e-05 7.10173684039802e-05 7.96370554779081e-05 7.09798074479805e-05 0.0011861695123793 7.1001620747797e-05 0.0210576752876357 7.09706926870275e-05 0.386895125199662 7.10510469756065e-05 0.0286245325023451 7.09581805950093e-05 0.560047467467993 7.10004601002254e-05 0.00147051102064449 7.09689814204632e-05
9.71314 14.45632 7.42474 0.5 9.37741 110.1728 3 297 19.76058 19.76058 12.58472 11.51674 14.89972 155.54256 371 371 44 20.51 9.513 0 0 2.516 2.585 4.102 3.821 13.892 7.958 -9 0 0.005225 0.0031056 0.0055067 0.0032183 0.0046249 0.0024242 0.005072 0.0025141 0.4069585 1.0480604 0.2416148 1.0546246 0.0055519 0.0032193 0.0001861 0.0006687 0.0158921 0.0407997 0.8625691 0.00299361125019188 0.000251488085697523 0.0029937071362294 0.000364344184828949 0.00260321497009039 0.00179123209961991 0.0954072038914103 0.0299891790868014 0.104286434280034 0.0125077271061397 0.288886839330313 0.0519371047576662 0.390140953072194 0.0153528427828428 0.000250783029995956 0.00024333493594426
9.88193 16.57638 26.33601 0.5 5.30338 45.6696 126 3 8.64516 8.64516 15.99764 120.72906 8.85987 79.47981 31 31 45 25.73 25.876 0 0 7.452 10.302 6.25 7.699 12.028 16.714 -9 0 0.0057847 0.0075041 0.0057687 0.0072761 0.0054908 0.0064929 0.005152 0.0057135 0.0064404 1.0835809 0.1342038 1.0347863 0.0075977 0.0090762 0.001821 0.003482 0.1357752 0.1370727 0.8186892 0.00334206593203735 0.000230921670392682 0.0239238819513943 0.000658052452796372 0.0409618968708819 0.000231561397621225 0.0202222335271354 0.000479963259465487 0.114352538174804 0.000231088936636669 0.0608926327421436 0.0012247483936389 0.730665049864256 0.00211952979665949 0.000232093166938977 0.000231741863197829
26.32605 5.7159 15.94465 0.5 16.21708 34.96385 182 55 0.49635 0.49635 15.47866 74.74216 5.65494 46.24679 59 59 46 30.744 13.445 0.008 0.109 16.462 8.554 5.312 3.488 8.962 7.887 -9 0 0.0065298 0.0038982 0.0044022 0.0032951 0.0071663 0.0035347 0.0040234 0.0025832 -0.406762 0.7385924 0.2655799 0.9810777 0.0068769 0.0040864 0.0014109 0.0015199 0.1138585 0.0890452 0.7115198 0.0333904123986564 0.000116709077335925 0.448545694466969 0.0029356009815421 0.392159104543366 0.00170814497085219 0.0498025742173517 9.24283935736722e-05 0.029637554732204 0.000338323802443951 0.029487352376667 0.000333268605306812 0.0107851650837271 0.00044025759793448 0.000113869626033574 0.000113539126035701
5.95495 22.91526 11.01364 0.5 19.90314 144.27453 290 227 16.27061 16.27061 0.59204 176.27185 11.89934 78.724 321 321 47 39.368 15.557 0.108 0.816 7.514 6.918 10.912 9.096 20.834 12.839 -8.842 1.768 0.0085432 0.0048691 0.0092752 0.004348 0.0079904 0.0042192 0.0089482 0.0038593 0.2395487 0.9431503 0.1381748 0.8957357 0.0100434 0.004589 0.0011342 0.0023873 0.0635334 0.1181577 0.7245674 0.00169480464960045 0.00014183259982614 0.00535615716395258 0.00419814845999563 0.173341891264762 0.000142067622687787 0.33126639717184 0.00329245117880729 0.000142164104253435 0.000142254461379549 0.475300150876477 0.00272474476549408 0.00183125671842876 0.000141785255528615 0.000141953080412238 0.000141940626554292
23.35466 8.39184 26.33185 0.5 11.69167 181.19489 225 232 20.96933 20.96933 19.85015 106.08827 16.9927 118.73414 201 201 48 38.274 36.512 0 0 8.952 11.918 6.292 8.459 23.03 26.791 -9 0 0.0096981 0.0106781 0.0088801 0.0103031 0.0090897 0.0092009 0.0083292 0.0090698 -0.1041552 1.1313411 -0.0272724 1.132331 0.0099419 0.0108087 0.0006528 0.0017628 0.0371949 0.0681891 0.9017138 0.000724000340172964 9.0090776156054e-05 0.00744396342386486 9.10014818325736e-05 0.00895333750234465 9.09044749457858e-05 0.297676233747322 9.04032607214043e-05 0.229694276610242 9.01112122967082e-05 0.239540630968182 9.01288837860697e-05 0.21515389195964 9.0433940667754e-05 9.05818187045608e-05 9.00095991193238e-05
26.09717 4.43676 26.77378 0.5 18.44831 32.63362 496 193 21.05886 21.05886 7.54869 117.39294 10.63409 110.86515 261 261 49 70.032 31.874 0 0 18.46 13.14 8.18 5.915 43.392 24.456 -9 0 0.0177133 0.0095517 0.0158315 0.0091761 0.017499 0.0084338 0.0145873 0.0077439 -0.034948 0.6425647 0.2719545 0.8081905 0.0175288 0.0095049 0.0007564 0.0015223 0.0233943 0.0455635 0.911247 0.000459560696181993 9.03123945379347e-05 0.00721003048218611 9.02860561036795e-05 0.00178001692053685 9.02787875211427e-05 0.450523747009393 9.04757909151293e-05 0.0149387390140134 9.03675929552106e-05 0.485095045914623 0.000736939141431389 0.0380099088627223 0.000613892614029857 9.01861450129485e-05 9.02125778357632e-05
28.76043 6.00387 24.38885 0.5 1.6655 190.7153 155 481 15.46422 15.46422 5.22694 88.33383 6.95922 48.68698 202 202 50 49.524 40.636 0.072 0.803 6.664 11.401 21.16 24.761 21.628 28.035 -8.912 1.39 0.0088603 0.0118472 0.0131779 0.0117162 0.0083602 0.0108884 0.0123634 0.0102692 0.0179094 1.1573441 -0.1982996 1.0733547 0.0133223 0.012126 0.0023032 0.0042112 0.0986058 0.1359689 0.6951922 0.000926776005969292 0.000101473920804937 0.148471135146398 0.000101344656146939 0.0724635248016575 0.000101286953290573 0.250667712093575 0.000101585253137454 0.0421702018314466 0.000101491867097569 0.43409554512321 0.000101535371864451 0.0502918935079177 0.00010159186194486 0.000101511943193981 0.000101389662344932
8.47104 7.65992 16.05912 0.5 3.7167 137.98903 138 437 2.01951 2.01951 17.46367 66.32434 13.58969 18.13478 395 395 51 16.154 18.365 0.11 1.58 3.216 6.734 9.048 11.088 3.78 10.074 -9 0 0.0017339 0.0039693 0.0030218 0.0048727 0.001972 0.0039287 0.0036158 0.0045221 -0.305091 1.0609978 -0.94168 0.8755623 0.0031805 0.0052318 0.0008026 0.0024066 0.1304101 0.1763725 0.6180934 0.00258656709028939 0.000172959580370825 0.0135039383720796 0.00017298657501289 0.00775569513184787 0.000172787347125267 0.365966356064511 0.000172838598143351 0.0155072123153893 0.000173198554118601 0.540248702770338 0.000965190601767875 0.0520831234089057 0.000172788651579045 0.000172785520049306 0.000172869418471999
17.4936 8.31025 0.95842 0.5 17.75753 55.18658 67 30 10.72477 10.72477 3.07248 57.48818 6.02397 61.41289 408 408 52 11.754 3.976 0 0 4.288 2.451 3.336 2.144 4.13 2.597 -9 0 0.0016942 0.0008557 0.0016316 0.0008833 0.0023728 0.0009142 0.0021044 0.0009174 -0.9674752 0.6680912 -0.724704 0.7651721 0.0017422 0.0008477 7.93e-05 0.0001745 0.0238052 0.0513182 0.7697567 0.00588523974079456 0.00294379692573238 0.00980844941196658 0.00430220365539809 0.0116457007874694 0.00166349380260439 0.344204424224031 0.029975920349173 0.0162932739275554 0.00263994637282309 0.439512909006655 0.100937047900277 0.0259757783304664 0.00384108945783687 0.000185387977421342 0.000185338129794991
3.46473 15.56574 4.50589 0.5 19.49911 195.58514 85 36 23.57044 23.57044 16.08088 115.75003 8.59868 33.67337 390 390 53 10.384 6.749 0 0 1.454 2.092 2.816 3.656 6.114 5.39 -9 0 0.002342 0.0020981 0.0026804 0.0021516 0.0021332 0.0017136 0.0025171 0.0017234 0.2185767 1.1071559 0.0779959 1.0661461 0.0026947 0.0021548 0.0001835 0.0005323 0.0338153 0.0659268 0.8014644 0.00127747493751659 0.000148439696008145 0.00122562865790257 0.000150905191965363 0.0034255471412509 0.000319438645746494 0.207696173007334 0.0100031084836486 0.02465479437113 0.00221470722937628 0.40404714441308 0.0199295506124511 0.321768363148857 0.00283721813075691 0.000151575159706329 0.000149931173270284
17.68216 24.05294 6.92574 0.5 1.21382 192.03986 392 6 0.61701 0.61701 10.77454 159.01476 16.81988 12.45433 458 458 54 22.954 12.725 0.722 2.496 19.958 13.259 0.944 2.853 1.33 3.699 -8.922 1.232 0.0054315 0.0039154 0.0006266 0.0015676 0.0060004 0.0038203 0.000641 0.0014221 -0.3702326 0.8010175 -0.032789 0.8764962 0.0057551 0.0038322 0.002726 0.0029332 0.3142166 0.2587257 0.0991911 0.00288708197611015 0.000256616613213266 0.018176239871881 0.000256740876195749 0.00563844911481422 0.000256716790616722 0.156456586424417 0.000256767802811442 0.0306548478815804 0.000256638978463763 0.46336636936369 0.000256685963402897 0.320510326796154 0.000256649278158299 0.000256708346616806 0.000256573921874884
18.36788 13.60748 23.35932 0.5 17.43287 129.37772 322 29 27.41908 27.41908 2.67991 142.17204 3.8385 24.15579 222 222 55 18.844 13.013 0.002 0.045 7.392 6.482 3.722 2.949 7.728 8.887 -9 0 0.0037851 0.0038687 0.003194 0.003118 0.0042619 0.0035354 0.0032274 0.0026622 -0.4828923 0.8316044 -0.1042755 0.911705 0.0039263 0.0037936 0.0004367 0.0009708 0.056587 0.0914547 0.8978592 0.0698594456910542 0.000171998366535332 0.139340987374224 0.000171883713008437 0.00909028070916678 0.000171724922635873 0.349995567533115 0.000461499968630606 0.0652639457882373 0.000171887894066568 0.307267875463422 0.000171952020528639 0.0573456383775572 0.00017130009428177 0.000172054032137074 0.000171958051399579
3.14628 29.08695 7.66809 0.5 15.83928 197.47166 348 87 11.62863 11.62863 10.96455 90.71366 16.64399 107.08001 153 153 56 13.374 9.992 0.002 0.045 3.48 3.429 5.154 4.986 4.738 6.434 -9 0 0.0020821 0.002504 0.0024912 0.0027349 0.0023164 0.0022859 0.0027883 0.0024248 -0.4084135 0.9376779 -0.544585 0.9163072 0.0026645 0.0029018 0.0003779 0.0009758 0.068909 0.0986565 0.7715783 0.0186057432527768 0.000210546160266143 0.0291101505439434 0.000208628230094367 0.0589467509265978 0.000210084512220855 0.241028392304422 0.00158754544776938 0.0475801464130579 0.00021088671532464 0.564798364646126 0.000206807973350913 0.0366767564610688 0.000206492615039654 0.000206883112418609 0.000205820685522383
20.38851 28.10171 0.84565 0.5 18.77935 139.04489 53 250 14.90781 14.90781 3.38226 87.29816 2.72335 4.04731 149 149 57 11.752 4.53 0 0 4.228 2.494 5.748 3.348 1.776 1.814 -9 0 0.0011229 0.0006543 0.0011937 0.0006167 0.0016923 0.0008643 0.0021208 0.0009762 -0.9768205 0.783629 -1.3579301 0.6774697 0.0012577 0.0006432 9.94e-05 0.0001696 0.0360203 0.0486991 0.5557498 0.00554532893346633 0.00059921622613712 0.0476912009402074 0.00143382462669322 0.0255179914319357 0.000562152669968077 0.416210866656886 0.00347176545890602 0.020385524912551 0.000285031422980739 0.435283721647826 0.0043474534699975 0.0377857432629028 0.000682580134476487 9.87679333367321e-05 9.88302717294319e-05
12.32362 4.36574 7.72434 0.5 6.15997 149.49774 291 38 5.12536 5.12536 19.67316 153.32924 0.35173 152.5677 61 61 58 17.27 12.754 0.608 2.099 12.628 11.869 1.514 3.536 2.52 5.751 -8.806 1.774 0.0040319 0.0037458 0.001222 0.002436 0.0042698 0.0036055 0.0011371 0.0021199 -0.2399682 1.1760918 0.060459 0.9899229 0.0049376 0.0041397 0.0023107 0.0029914 0.2821788 0.2662698 0.2609757 0.00184826767336654 5.0879485461416e-05 0.00485688937351053 5.08794896737113e-05 0.00219823668828495 5.08791982665871e-05 0.361941976598033 5.08885060446695e-05 0.000933751886529446 5.08757059990535e-05 0.62553148594459 5.08848368178974e-05 0.00223150919014489 5.08753374565742e-05 5.08837819189833e-05 5.08363039017255e-05
20.7079 10.52889 24.97298 0.5 19.89757 69.48682 428 499 15.55443 15.55443 17.90989 39.27983 7.96283 61.85576 82 82 59 68.286 37.672 0 0 14.486 8.094 13.01 6.86 40.79 28.222 -9 0 0.0150643 0.010318 0.0147999 0.0102198 0.0157802 0.0097181 0.0153269 0.0094766 -0.3489663 0.6196747 -0.3131714 0.6256266 0.0150381 0.010265 0.000106 0.0005417 0.0040566 0.0167001 0.9783188 0.000113857018926489 0.000117529246976937 0.000572411748841623 0.000116081329723836 0.0493172085528464 0.000116675083461782 0.173847656439002 0.000117620085892713 0.109833966066074 0.00011226677498356 0.276599614361678 0.000116550694783581 0.388357165372666 0.000117092233252427 0.00042742951781481 0.000116875473076484
15.82482 19.94834 12.33609 0.5 17.9358 124.90529 85 170 7.90121 7.90121 10.54551 36.04139 19.94407 120.05828 111 111 60 31.294 17.958 0 0 5.98 5.132 7.994 5.992 17.32 13.566 -9 0 0.0068099 0.0051199 0.0072465 0.0052944 0.0065676 0.0044178 0.0071352 0.0045254 0.0060899 0.9898712 -0.1239704 0.9884207 0.0076586 0.005519 0.0006304 0.001245 0.0407928 0.057468 0.8926978 0.00559204702733592 0.000149184010647187 0.0363519430308982 0.000149623601442913 0.0348198928217349 0.000322773600668177 0.410720697736407 0.000335120223651384 0.0554027424345646 0.000149691413951996 0.424138234950468 0.000880490701865117 0.0303194782630207 0.00037048513129872 0.0001481289125495 0.000149466139496441
18.6041 9.81331 14.11212 0.5 9.68218 131.69942 74 365 16.81535 16.81535 11.69768 172.16953 19.51471 52.54631 337 337 61 38.374 20.828 0.006 0.134 5.748 6.983 9.592 9.907 23.028 16.012 -9 0 0.0089101 0.0058651 0.0095726 0.0061067 0.0081111 0.0050449 0.0091946 0.0054774 0.2846988 1.0581292 0.060412 0.9769392 0.0100262 0.0060754 0.0007848 0.0020471 0.0415701 0.0928865 0.8171688 0.00136220622608676 6.98881366610517e-05 0.00525915817058245 7.10914768126549e-05 0.00104883561685661 6.9209906051004e-05 0.295750847561169 0.00331211442016264 0.00261782620845549 7.10046671909333e-05 0.681796947759776 0.000891479362744656 0.00746421173390596 7.27696902009576e-05 7.1370465553136e-05 7.10385977914937e-05
11.49595 16.16449 22.63951 0.5 1.03834 177.19119 404 290 29.13627 29.13627 5.90155 188.26124 16.42673 36.67917 235 235 62 51.248 44.487 0.25 2.435 15.682 21.168 11.142 16.65 24.174 30.942 -9 0 0.0114284 0.0117754 0.0099108 0.0117044 0.0112426 0.0109001 0.0099624 0.0111418 -0.2611437 0.9906315 -0.2662762 0.9846013 0.01226 0.0116853 0.0015904 0.0039086 0.0916709 0.1841213 0.7407619 0.00100344054961722 0.000103408956103071 0.11290419019993 0.000103514422988118 0.00646897829849864 0.000103361481070435 0.476490441897493 0.000103470349154449 0.00936191677673269 0.000103482050023979 0.37719606477739 0.000103518189928819 0.0156435828038795 0.000103650173236507 0.000103474558158637 0.000103504515794944
6.80901 9.36129 4.23648 0.5 19.33874 89.03853 141 121 27.88306 27.88306 16.32476 31.83694 2.0029 87.95244 439 439 63 12.418 6.722 0 0 2.772 2.318 3.118 2.52 6.528 4.745 -9 0 0.0023699 0.0018116 0.0024448 0.0018854 0.0026214 0.0015703 0.0027189 0.0016306 -0.4209833 0.9131431 -0.4509391 0.8783502 0.0024322 0.0018281 2.48e-05 0.0001267 0.00677 0.0233891 0.9345689 0.00662132437352171 0.000103357691010438 0.00894648492713548 0.00010313273331563 0.00666241838565979 0.000103254919593456 0.0647106804135916 0.00055519283970658 0.435856401717124 0.00222624370699086 0.0355435070948698 0.000200167580631049 0.430961542286925 0.00226376566471084 0.00503944469922485 0.000103080965989723
7.11383 18.84286 23.53242 0.5 0.74954 171.73089 109 243 22.96081 22.96081 3.21029 103.89553 2.30699 115.56108 111 111 64 21.022 31.48 1.722 6.588 4.456 15.414 12.78 25.233 2.064 10.369 -8.896 1.662 0.0017764 0.0059953 0.0038701 0.0081471 0.0018378 0.0055995 0.0041841 0.0079208 -0.1945584 0.6750215 -0.4598882 0.9306377 0.0062036 0.0102603 0.0033804 0.0075072 0.3315372 0.3655984 0.1978254 0.00604642752298319 0.000112340126389386 0.579830068905539 0.00011244236937247 0.251046162578369 0.000112129911214797 0.0968977575427168 0.000112332757877682 0.0063869948869628 0.000112382955222881 0.0546253286275409 0.000112606892881924 0.00415519739356788 0.000112500958054155 0.00011241607238203 0.000112910498924417
