N shape1Ne shape2Ne propNtrlNe dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
8.67257 10.30801 135.51882 14 40 3.478 5.501 0 0 0.552 1.24 0.584 1.105 2.342 3.791 -9 0 0.0008303 0.001432 0.0008427 0.0014324 0.0008157 0.0013331 0.0008248 0.0012841 0.0149213 0.9078303 0.0046326 0.8990359 0.0008319 0.0014073 -4.6e-06 5.09e-05 -0.0008638 0.0266003 0.9835926 1.22122896317546e-05 1.22123551891177e-05 1.22126401793979e-05 1.22123749332972e-05 1.22121811635754e-05 1.22120538390326e-05 1.22120865180766e-05 1.2212056326146e-05 1.22120284869954e-05 1.22120527038118e-05 1.22120578005109e-05 1.22127467023263e-05 1.22119858600244e-05 1.22121508439831e-05 0.999816816871035 1.22120687866205e-05 7.32738949361754e-05 0.999926726105064 1
4.20548 5.49037 120.74947 142 41 5.872 8.719 0 0 0.932 1.715 0.956 1.876 3.984 6.318 -9 0 0.0013734 0.0021734 0.0013772 0.0021827 0.0013857 0.002098 0.0013924 0.0021287 -0.0093364 0.701238 -0.0033222 0.7070633 0.0013711 0.0021544 -4.2e-06 7.98e-05 -0.0010453 0.0239498 0.9720985 1.64000164034988e-05 1.63991045310913e-05 0.000288132781922891 1.64002544859354e-05 1.63985196902517e-05 1.63989550541517e-05 1.64001635958775e-05 1.63989772167184e-05 0.000324600944319745 1.63998718098683e-05 1.63998762241823e-05 1.64002145479817e-05 1.6399167119921e-05 1.63989411350229e-05 0.999174072363994 1.63998479486687e-05 0.00037012963208782 0.999629870367912 1
12.43113 5.98602 106.89369 493 42 52.884 13.455 0 0 8.5 4.784 8.754 5.046 35.63 11.658 -9 0 0.0125791 0.0043407 0.0126112 0.0043729 0.0124389 0.0034716 0.0125105 0.003668 0.0167346 0.6215786 0.0100826 0.6078956 0.0126018 0.0042769 6.7e-06 0.0004255 -8.2e-05 0.0159952 0.907299 4.93649743164705e-05 4.92995559054354e-05 4.92820832269482e-05 4.92606339123149e-05 4.92782703035041e-05 0.000178207456680269 4.92883597551029e-05 0.000557737899761728 0.00307622929395366 0.00546970311714033 5.87405178122002e-05 0.00074438287063157 0.00240997284947684 0.00548632025375936 0.969047047447776 0.0126758844155884 0.000424692974344942 0.999575307025655 1
28.84939 17.69152 107.86394 302 43 74.018 48.859 0 0 12.134 10.124 12.096 9.578 49.788 33.496 -9 0 0.0196243 0.0141295 0.0190462 0.0130953 0.019241 0.0131919 0.0189337 0.0126127 0.0612808 0.614728 0.0110027 0.6099355 0.0193179 0.0135239 -1.73e-05 0.0006248 -0.0010726 0.0169395 0.972495 2.17544147498989e-05 2.1754176993313e-05 2.17538941932208e-05 2.17533127965054e-05 2.17556894948389e-05 2.17520708298103e-05 0.000271809988576524 2.17532129948253e-05 0.000784252426354868 2.1757946097067e-05 0.000399209049207961 2.17565662391263e-05 0.00142188122321549 2.17563909312174e-05 0.996883543836688 2.17558006375616e-05 0.000130523559057587 0.999869476440943 1
12.09105 13.13684 30.1441 254 44 33.704 20.528 0 0 5.878 5.02 5.728 4.658 22.098 14.589 -9 0 0.0078843 0.0053764 0.007856 0.0053893 0.0078856 0.0049226 0.0078433 0.0049571 -0.0524977 0.7151777 -0.0528724 0.7186511 0.0078864 0.0053477 1.62e-05 0.0003134 0.000848 0.0191387 0.9656593 7.10071148136314e-05 7.1063538745701e-05 7.10036271022892e-05 7.10819624787258e-05 0.000264256458459384 7.0888181281649e-05 0.00281253513061365 7.09701174760474e-05 0.0189058864486361 7.09500600915849e-05 0.00380268809662952 7.10087645194231e-05 0.0191498749883512 7.0983563423723e-05 0.954354698692725 7.11032546527075e-05 0.00061930088288138 0.999380699117119 1
15.05239 13.21535 148.65525 208 45 29.6 30.142 0 0 4.792 5.58 4.64 5.569 20.168 21.065 -9 0 0.0070504 0.007447 0.0071259 0.0075493 0.0070355 0.0072318 0.0069926 0.0071856 0.001965 0.8218094 0.0423683 0.7995653 0.0070967 0.0074793 8.6e-06 0.000297 0.0010714 0.0227909 0.9826265 2.22956482634903e-05 2.22978850319689e-05 2.22999529121041e-05 2.22982833731255e-05 2.22973044368273e-05 2.22975744923035e-05 2.23000365581286e-05 2.22992164569621e-05 0.0012138479054543 2.23035991995724e-05 0.000273670980772877 2.22971410548924e-05 0.000949479610516885 2.22959235060007e-05 0.997295422079496 2.22968584747255e-05 0.00013378664850982 0.99986621335149 1
16.54834 2.2119 189.21697 339 46 47.692 34.211 0 0 7.918 7.14 7.986 6.956 31.788 24.073 -9 0 0.0111111 0.0085403 0.011036 0.0084345 0.0111919 0.0082058 0.0112111 0.0081987 -0.0497014 0.6105669 -0.0686969 0.6121767 0.0110687 0.0084256 -4.9e-06 0.0004527 0.0002313 0.0205791 0.9792512 2.64493309911527e-05 2.6444054379628e-05 2.64441809500081e-05 2.64481953134872e-05 2.64458067925861e-05 2.64437546205888e-05 0.000920319914238796 2.644928328882e-05 0.00265555186182456 2.64446967303977e-05 2.64437266659781e-05 2.6444337978247e-05 0.00279743069708966 2.64462578623441e-05 0.993309349011447 2.64448898264498e-05 0.000158675323047451 0.999841324676952 1
4.78482 8.35527 25.4431 115 47 8.656 7.772 0 0 1.388 1.718 1.418 1.794 5.85 5.679 -9 0 0.0020707 0.0021009 0.002071 0.0021208 0.0020402 0.0018758 0.0020486 0.0019122 -0.026081 0.9194345 -0.0470117 0.943776 0.0020727 0.0021208 1.9e-06 0.0002237 -0.0002871 0.0246273 0.970966 1.88827066809767e-05 1.88831482085696e-05 1.88826407255333e-05 1.88821284623893e-05 1.88826905917957e-05 1.8882469332546e-05 1.88841877468924e-05 1.88823969958827e-05 0.000315185526175325 1.88839500621987e-05 1.88826014261756e-05 1.88841051910135e-05 1.88822954458466e-05 1.88829478014913e-05 0.999420454470578 1.88817345758022e-05 0.000113295784001811 0.999886704215999 1
5.62998 5.62831 70.81271 268 48 13.416 11.903 0 0 2.17 2.562 2.386 2.962 8.86 8.401 -9 0 0.0030648 0.0029695 0.0030793 0.0029477 0.003109 0.0028324 0.0031699 0.0028713 -0.0518478 0.7739297 -0.0896473 0.7799001 0.0030612 0.0029228 -1.09e-05 0.0001648 -0.0014466 0.0216918 0.9609578 0.000556307945809347 1.56749651266711e-05 1.56732712748991e-05 1.56737697782443e-05 1.56736760769514e-05 1.5674203791367e-05 1.56726445471914e-05 1.56722290323547e-05 1.56728700526711e-05 1.56741418345521e-05 1.56737250986595e-05 1.56741521653389e-05 1.56730574978627e-05 1.56731948703833e-05 0.999224261411273 1.56747417709014e-05 0.00063467783185748 0.999365322168143 1
14.39045 0.35023 198.18927 380 49 46.84 28.577 0 0 7.758 6.155 7.692 6.346 31.39 20.226 -9 0 0.0109726 0.0071562 0.0110262 0.0071969 0.0110346 0.0068682 0.011016 0.0068774 -0.0287974 0.5260448 -0.0085027 0.5078148 0.0110012 0.007129 1.7e-06 0.0004248 -0.0001239 0.0164922 0.9716575 2.34562763851041e-05 2.34576484214083e-05 3.03651743646826e-05 2.34493033643528e-05 0.000201847675991007 2.34563618352328e-05 0.000428875320279326 2.345499541898e-05 0.00185310234559144 2.34590883318799e-05 0.000233690647031248 2.34567875721993e-05 0.00309431783717312 2.34550546576287e-05 0.993946703600828 2.34518827539784e-05 0.000326032440361788 0.999673967559638 1
4.7773 4.69967 109.62438 190 50 8.234 10.447 0 0 1.344 2.105 1.42 2.386 5.47 7.347 -9 0 0.0019544 0.0026246 0.001964 0.002651 0.0019207 0.0024867 0.0019421 0.002517 0.0473908 0.760845 0.0392401 0.7342915 0.001952 0.0026083 -7.2e-06 0.0001133 -0.0027763 0.020172 0.9770046 1.53113758343699e-05 1.53121075762255e-05 0.000271623478695139 1.5311892287771e-05 1.53120557753907e-05 1.53116094240858e-05 1.53121570977843e-05 1.53116816734775e-05 1.53116952072131e-05 1.53118712997954e-05 1.5310787796467e-05 1.53108255045955e-05 1.53128269187505e-05 1.5311295903332e-05 0.999514012563391 1.5311775614569e-05 0.000348182519592982 0.999651817480407 1
4.14433 6.83677 103.7773 84 51 3.958 7.11 0 0 0.542 1.274 0.664 1.432 2.752 5.094 -9 0 0.0009449 0.0017349 0.0009695 0.0018081 0.0009285 0.0016945 0.0009629 0.0017436 0.0572995 0.7386543 0.0324862 0.7567377 0.0009681 0.0017877 1.09e-05 0.0001111 0.0023743 0.0271305 0.977654 1.66365525324603e-05 1.66365352830194e-05 1.66355661279627e-05 1.66344281123021e-05 0.000824468054947742 1.66376524173774e-05 1.66354067708664e-05 1.6637282350905e-05 1.66373757230913e-05 1.66369695102534e-05 1.66363111741827e-05 1.6637932603849e-05 1.66355606728751e-05 1.6636186186431e-05 0.998942620450921 1.66377346653713e-05 0.000907648789420864 0.999092351210579 1
2.64568 1.06879 73.42611 17 52 0.518 1.99 0 0 0.114 0.588 0.08 0.36 0.324 1.335 -9 0 0.0001145 0.0004654 0.0001073 0.0004326 0.0001235 0.0004899 0.0001139 0.0004437 -0.0202055 0.3767959 -0.0085441 0.3640075 0.0001114 0.0004479 5e-07 2.41e-05 0.0051009 0.0388552 0.9831595 2.69372842881728e-05 2.69415445089063e-05 0.00119279838096156 2.69368716065701e-05 2.69391325445972e-05 2.69390238570506e-05 0.00024534465598507 2.69362682555353e-05 0.000726958938282335 2.69425528484367e-05 2.69396819787422e-05 2.69276708028039e-05 2.82846580009682e-05 2.69355442872592e-05 0.991923050583925 0.00561418720786663 0.00132749223776686 0.998672507762233 1
7.10507 13.39298 59.4334 255 53 18.032 13.853 0 0 3.036 3.073 3.174 3.3 11.822 9.697 -9 0 0.0041849 0.0035312 0.0042184 0.0035236 0.004188 0.0033128 0.0042269 0.0033258 -0.0425164 0.831829 -0.0030822 0.885022 0.0041824 0.0034668 -1.93e-05 0.000176 -0.0008085 0.0207308 0.971136 1.90906801197426e-05 1.91001768773222e-05 7.95881096916829e-05 1.90961249448105e-05 6.47474481796338e-05 1.91023889733064e-05 1.90836139122319e-05 1.90910075904535e-05 0.00118962692172057 1.90865751263608e-05 0.000157693604636267 1.90922974812609e-05 1.91046461277007e-05 1.91028164807408e-05 0.998298299738358 1.90938497800269e-05 0.000220724928786498 0.999779275071214 1
16.30129 9.99212 28.87976 290 54 47.106 27.346 0 0 7.946 6.458 7.792 6.058 31.368 19.326 -9 0 0.0110912 0.0069578 0.0110646 0.0069896 0.0110814 0.0065961 0.011038 0.0065643 -0.0131352 0.7204453 -0.008468 0.7054449 0.0110826 0.0069 4.7e-06 0.000379 0.0009775 0.0186472 0.9687111 3.70856676175537e-05 3.71409801314407e-05 3.71805737315574e-05 3.71135127523443e-05 0.000346230311588183 3.71634917038666e-05 0.00125990807708025 3.7161178295168e-05 0.00614021878720211 3.72706567139423e-05 0.000792359235714542 3.72221153371823e-05 0.0077734592082202 3.71645430981551e-05 0.983316147821364 3.71738394497765e-05 0.000531914537524946 0.999468085462475 1
20.72621 6.754 158.60805 471 55 82.88 25.024 0 0 13.824 6.871 13.802 6.559 55.254 19.68 -9 0 0.0196224 0.0070796 0.0196174 0.0071735 0.019471 0.0062929 0.0194648 0.0062752 -0.001378 0.545647 -0.0043699 0.5508794 0.0196411 0.0070272 2.12e-05 0.0006359 0.0007356 0.0171529 0.9477141 3.07465062730757e-05 3.07507596651003e-05 0.000199508922490593 3.07447136340602e-05 3.07473290094074e-05 3.07505264617492e-05 0.000414649495724552 3.07504828035675e-05 0.00495641228819625 3.07490613497354e-05 0.000652506483083953 3.07528942609143e-05 0.00496016194542866 3.07586297192689e-05 0.988509256467088 3.07534948111464e-05 0.000353248757533986 0.999646751242466 1
4.93077 3.08609 88.80245 383 56 16.216 10.425 0 0 2.596 2.438 2.614 2.577 11.006 7.771 -9 0 0.003818 0.0028395 0.003814 0.0028032 0.003834 0.0025313 0.0038391 0.0025758 -0.0427289 0.8003089 -0.0377594 0.7458974 0.0038051 0.002777 -1.1e-05 0.0001986 -0.0013906 0.021442 0.9579333 1.09887791459864e-05 1.09885487261562e-05 1.09887998931289e-05 1.0988360691829e-05 1.09891265217806e-05 1.09893492295117e-05 1.09885182479896e-05 1.0989108603007e-05 1.09891002991708e-05 1.0989169089592e-05 1.09887866380719e-05 1.09894364091513e-05 1.09889872409801e-05 1.09886647006589e-05 0.999835166320858 1.09889437048643e-05 6.59329642083928e-05 0.999934067035791 1
7.51985 0.10312 27.68355 349 57 22.882 16.781 0 0 3.946 3.92 3.832 3.87 15.104 12.099 -9 0 0.0053982 0.0044504 0.0053847 0.004472 0.0053696 0.0040673 0.0053375 0.0040653 -0.0330884 0.6485981 -0.026942 0.6650912 0.0053894 0.0044326 -2.1e-06 0.0002358 -0.0006494 0.0168422 0.971228 2.0184729513076e-05 2.01828334287385e-05 0.000226245151919942 2.01835327331958e-05 2.01851108883403e-05 2.01867747293274e-05 2.01832944821144e-05 2.01831445439282e-05 0.000635759868097081 2.01857691865856e-05 2.01823013730384e-05 2.01841231239465e-05 0.000188583803965265 2.01861824599375e-05 0.998707199196166 2.01841833897084e-05 0.00032716813321262 0.999672831866788 1
23.56854 14.64953 178.59644 6 58 8.882 11.41 0 0 1.452 1.943 1.384 1.904 6.046 8.9 -9 0 0.0021002 0.0030424 0.0020999 0.0030939 0.0021135 0.0028732 0.0020943 0.0028501 -0.0813489 0.919016 -0.0665828 0.9286674 0.0020884 0.0029871 -1.16e-05 0.0001146 -0.0008645 0.0213783 0.9867636 0.000239528969109102 2.20388746572328e-05 2.20412192237313e-05 2.20421065541226e-05 2.20424968962524e-05 2.20409780255954e-05 2.20411431953371e-05 2.20421119268703e-05 2.20395509243288e-05 2.20425278439182e-05 2.20398961875619e-05 2.20397074508489e-05 0.00036751211333126 2.20435047488163e-05 0.999106420762969 2.20440369562697e-05 0.000349734644466037 0.999650265355534 1
5.89223 9.4556 111.80652 120 59 7.584 10.831 0 0 1.31 2.163 1.294 2.208 4.98 7.516 -9 0 0.0017589 0.0026671 0.0017642 0.0026883 0.001773 0.0025736 0.0017685 0.0025979 -0.0657676 0.8464663 -0.0092343 0.7975993 0.0017557 0.0026364 -5.8e-06 9.59e-05 0.0008618 0.0253265 0.9785386 1.13243846424144e-05 1.13246421126396e-05 1.13246571927507e-05 1.13246394020908e-05 1.132447658988e-05 1.13245646069269e-05 1.132454921934e-05 1.13247400104565e-05 1.13246052886122e-05 1.13250087007649e-05 1.13242076535663e-05 1.13248701830433e-05 1.132448858262e-05 1.13247483820167e-05 0.999830130601605 1.13248158279558e-05 6.79473645467024e-05 0.999932052635453 1
26.92799 18.51196 65.68154 237 60 64.756 44.88 0 0 10.476 8.953 11.032 9.423 43.248 30.767 -9 0 0.0162885 0.0125122 0.0160911 0.0120322 0.0160936 0.0117511 0.0160993 0.0114576 0.0016361 0.6471744 -0.0498049 0.6647987 0.0162111 0.0122195 2.13e-05 0.0005381 0.0006838 0.0172104 0.9749364 2.3827736006587e-05 2.38047238580284e-05 2.38253171788064e-05 2.38125153964805e-05 2.38142351004147e-05 2.38237576196401e-05 0.00113756155352189 2.38218489000528e-05 0.00463821910999192 2.38137557653439e-05 0.000885706179107174 2.38200723642655e-05 0.0045603832555141 2.38163138623077e-05 0.988516126315458 2.38233103550832e-05 0.000142908285159957 0.99985709171484 1
28.76737 7.33507 81.68945 226 61 55.648 51.945 0 0 9.298 10.288 9.136 9.667 37.214 35.265 -9 0 0.014574 0.0145179 0.0140797 0.0136762 0.0143201 0.0137957 0.0140946 0.0133659 0.0127328 0.7541492 -0.063516 0.7233493 0.0143379 0.0140585 1.1e-05 0.0005051 0.0003018 0.0202622 0.9846203 0.000728735971544671 2.08346994367158e-05 2.08264963521896e-05 2.08127855444244e-05 2.08311479937433e-05 2.08316923558513e-05 2.08213453244691e-05 2.08286636541521e-05 0.00153976061611725 2.08233408692859e-05 2.08375647318333e-05 2.08248212042059e-05 0.001863425530095 2.08310079097877e-05 0.995618144036167 2.08302806996295e-05 0.000832872793227595 0.999167127206773 1
14.55393 2.65296 150.66265 369 62 45.7 28.856 0 0 7.544 6.112 8.08 6.84 30.076 20.139 -9 0 0.010675 0.0072806 0.010761 0.0073945 0.0106039 0.0068719 0.010755 0.006927 0.02458 0.6653778 -0.0258904 0.666529 0.0107043 0.0072773 -1.37e-05 0.0004229 0.0003271 0.0205511 0.9757757 6.30472414662951e-05 6.30390111260002e-05 6.30257969702806e-05 6.30586559822969e-05 0.000561392919000898 6.30124428456242e-05 0.00101567334838796 6.30240744059704e-05 0.0130259588078813 6.30368396075002e-05 0.00386776586911356 6.29660836008486e-05 0.0349184909055212 6.30427248453037e-05 0.94598042738064 6.30378986047534e-05 0.000876576067391395 0.999123423932608 1
1.40576 15.47076 184.16655 43 63 0.91 1.845 0 0 0.148 0.454 0.144 0.433 0.618 1.413 -9 0 0.000203 0.0004555 0.0001989 0.000445 0.0002159 0.0004559 0.0002148 0.0004634 -0.0343484 0.6021482 -0.0417043 0.5775805 0.0002016 0.000443 6e-07 2.13e-05 0.0010216 0.0287531 0.9525698 1.50915288602739e-05 1.50922097442636e-05 1.50911576031579e-05 1.50914961821534e-05 1.5090682573191e-05 1.50919689345053e-05 0.000379263817471701 1.5090723931247e-05 1.50921803803348e-05 1.50909562857279e-05 1.50909713279391e-05 1.50916406174462e-05 1.50914905026187e-05 1.50906247843435e-05 0.999409457238084 1.50913127172755e-05 9.05490438975451e-05 0.999909450956103 1
6.34398 18.51414 133.0566 88 64 7.074 9.158 0 0 1.148 2.013 1.146 1.902 4.78 6.524 -9 0 0.0016806 0.0023557 0.001694 0.0023512 0.0016709 0.0022013 0.0016704 0.0022034 -0.0061285 0.8977509 0.0107651 0.8907599 0.0016856 0.0023314 -1.7e-06 0.0001058 -0.0010667 0.0242541 0.9820874 1.11391211661564e-05 1.11388414013157e-05 1.11393920701764e-05 1.11392750932409e-05 1.11389882803991e-05 1.11390833184908e-05 1.11396846313374e-05 1.11389649986088e-05 1.11391223673457e-05 1.11390588046926e-05 1.11386581600124e-05 1.11393135039825e-05 1.11390798052463e-05 1.11389584399916e-05 0.999832913642449 1.11388155103916e-05 6.68347013297793e-05 0.999933165298671 1
28.76878 14.98919 0.80265 219 65 110.884 19.027 0 0 18.322 7.682 17.94 7.268 74.622 15.771 -9 0 0.0287798 0.0076649 0.028043 0.0065098 0.0284542 0.0057792 0.0280274 0.0052265 0.0178947 0.4714293 -0.006833 0.4821584 0.0283902 0.0068555 -2.12e-05 0.000798 -0.0002472 0.0139111 0.8996522 4.41176075320992e-05 0.000194294218882968 4.41198267683631e-05 4.41231600733535e-05 4.41279833426071e-05 4.41302887091381e-05 4.41115545670897e-05 0.000292927293704062 0.000473492724384563 0.00413371634783634 4.41021684858044e-05 4.41142402827596e-05 4.41289888528077e-05 0.00261849480742698 0.00302860877064607 0.988861390018505 0.000414913085308529 0.999585086914692 1
2.9773 12.59549 181.48261 349 66 9.34 6.935 0 0 1.482 2.002 1.504 1.752 6.354 5.172 -9 0 0.0022507 0.0018745 0.0022559 0.0018848 0.0022087 0.00173 0.0022149 0.0016847 0.0595533 0.8106352 0.0300406 0.8231775 0.0022567 0.0018566 3.3e-06 0.0001224 0.0012848 0.025543 0.9544219 1.43206866190574e-05 1.43209796477441e-05 1.43214220836364e-05 1.43218078352021e-05 1.43208769447473e-05 1.432079644874e-05 0.00022794746943578 1.43202427623893e-05 1.43210258025437e-05 1.43207290131869e-05 1.43214573416585e-05 1.43219530554181e-05 1.43208487017005e-05 1.43199957353117e-05 0.999571559125696 1.43205828769487e-05 8.59265695791273e-05 0.999914073430421 1
27.4741 15.09371 115.24482 290 67 69.304 50.126 0 0 11.27 9.678 11.63 10.196 46.404 34.698 -9 0 0.0172779 0.0135558 0.0171977 0.0132069 0.0171027 0.0128473 0.0170807 0.012661 -0.0158272 0.6987063 -0.0479112 0.6457713 0.0172133 0.0132961 -2.44e-05 0.0005465 -0.0006033 0.0166336 0.9839755 1.75350117828244e-05 1.75351166716695e-05 3.58116451669181e-05 1.75348099417884e-05 0.000196984144912041 1.75371224468001e-05 1.75339816379894e-05 1.75363650056325e-05 0.000171963544922744 1.75357279597493e-05 0.000108348763133434 1.75358680323329e-05 8.44610180592165e-05 1.75365470407082e-05 0.999227076239359 1.7534093927173e-05 0.000302937850922042 0.999697062149078 1
22.35915 5.5795 2.49156 403 68 88.796 19.891 0 0 14.63 6.872 14.844 6.975 59.322 16.665 -9 0 0.020985 0.0063902 0.0210322 0.0062635 0.0209232 0.0053443 0.0209762 0.0052753 -0.0098994 0.5223831 -0.007127 0.5378776 0.0209525 0.006167 -5.61e-05 0.0006545 -0.0013026 0.0152529 0.9290003 1.50950288997912e-05 1.50945119904896e-05 1.50974645771736e-05 1.50953298944599e-05 1.50973076423097e-05 1.50948047892429e-05 0.000737285683702421 1.50994318797152e-05 0.00174998423632301 0.000158283814857753 7.23683308444205e-05 4.17975291803946e-05 0.00165552736762004 0.000161647832384243 0.995302339500671 1.50918247439224e-05 9.05744477934669e-05 0.999909425552207 1
20.92036 10.25392 164.62418 375 69 67.874 38.871 0 0 11.792 8.774 10.892 8.003 45.19 27.197 -9 0 0.0159384 0.0098989 0.015914 0.0098163 0.0161015 0.0094578 0.0158394 0.0092458 -0.036462 0.6016797 -0.0042818 0.6452987 0.0158874 0.0097627 -3.88e-05 0.0004529 -0.0009175 0.0156575 0.9764391 2.6672780982141e-05 2.66696617865163e-05 2.66699393100599e-05 2.66710587406615e-05 2.66743334386534e-05 2.66736632949715e-05 0.000450853307264312 2.66688330266578e-05 0.00202461053252423 2.66718144250903e-05 0.000723925760213682 2.66704392026435e-05 0.00165270979619892 2.66702228435707e-05 0.994854518735188 2.66691215596494e-05 0.000160031437553004 0.999839968562447 1
29.23593 14.37366 60.85873 122 70 43.52 39.04 0 0 7.198 7.69 7.12 7.101 29.202 27.259 -9 0 0.0114275 0.0118053 0.0111251 0.0109215 0.0113317 0.0112525 0.0111756 0.0108033 -0.0263258 0.7074138 -0.0140314 0.7325714 0.0112592 0.0112752 -1.71e-05 0.0004444 -0.0001837 0.0192815 0.9843982 1.91781924262266e-05 1.91789558987601e-05 0.000132968047440629 1.91863336744765e-05 1.91750171656853e-05 1.91846703932981e-05 0.000555422226198419 1.91752656659674e-05 0.00316901757966838 1.91770010919587e-05 0.000659640479401171 1.91818733658753e-05 0.0069397374639922 1.91860632197051e-05 0.988351416020599 1.91748097986869e-05 0.000228871216999076 0.999771128783001 1
22.60316 16.35411 12.22421 168 71 68.546 25.064 0 0 11.58 7.243 11.282 6.148 45.684 18.172 -9 0 0.0162256 0.0067318 0.0162273 0.0066186 0.01615 0.0062033 0.0160654 0.0060062 0.0037715 0.5696632 0.0237406 0.5871629 0.0162728 0.0065963 4.64e-05 0.0005559 0.0016985 0.0176682 0.9517537 0.000133621250854212 0.000133383559271894 0.00122815875379608 0.000133517474308321 0.00013361964328923 0.000133457720400765 0.0116530510175753 0.000133393960217185 0.269453810931539 0.000133509199386345 0.0182278025346847 0.000133315178143187 0.207124340708129 0.000133740582804953 0.49097744969167 0.000133827793929271 0.0018957584019205 0.998104241598079 1
24.08859 11.59956 4.97848 231 72 85.884 23.88 0 0 14.024 7.096 13.856 6.243 58.004 18.658 -9 0 0.0205756 0.0073475 0.0205826 0.0071839 0.0205156 0.006415 0.020435 0.0061405 -0.0122135 0.5299191 0.0002284 0.5360879 0.0205578 0.0071136 -2.14e-05 0.0005906 -0.0002082 0.0139887 0.9379689 3.04490818184419e-05 3.0433485825068e-05 3.04367466131055e-05 3.04393660706352e-05 3.04648785605207e-05 3.04609088054842e-05 0.00048786423137755 3.04636497559888e-05 0.00585902317960495 3.04453413609899e-05 0.00185009147885093 3.04374789955527e-05 0.00694721242695833 3.04519209426047e-05 0.984520883410602 3.04424138576353e-05 0.000182684467693256 0.999817315532306 1
